EJERCICIO,NRO_REG_COMP,FECH_REG_COMP,LUG_EMI,JURISDICCION,CODIGO_UE,COD_PROV,TIPO_REGIS,NRO_ORIG,CODIGO_FF,UNI_COMPRA,NRO_OC,DELEG_SOLIC,NRO_SOLIC,TIPO_DOC,NRO_DOC,ANIO_DOC,IMPORTE_TOT,ESTADO_REG_COMP,CONFIRMADO,FECH_CONFIRM,FECH_ANUL,MOTIVO_ANUL,CANT_IMPRES,CONCEPTO,FECH_RELOJ,DEUDA,DEPENDENCIA,INSISTIDO,RC_DIFERIDO,EJERCICIO_ANT,NRO_REG_COMP_ANT,RC_EJERCICIO_ANT
2026,4709,2026-06-29 00:00:00,GMADA,1110103000,3,50008,R,4709,110,,,,,,,,23353826.42,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,SECOP,,,,,
2026,4710,2026-06-29 00:00:00,GMADA,1110103000,3,50051,R,4710,110,,,,,,,,251595.28,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,SECOPU,,,,,
2026,4711,2026-06-29 00:00:00,GMADA,1110103000,3,50051,R,4711,110,,,,,,,,2092409.89,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,SECOP,,,,,
2026,4712,2026-06-29 00:00:00,GMADA,1110103000,3,50052,R,4712,110,,,,,,,,1016242.49,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,SECOP,,,,,
2026,4713,2026-06-29 00:00:00,GMADA,1110103000,3,50052,R,4713,110,,,,,,,,100638.11,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,SECOPU,,,,,
2026,4714,2026-06-29 00:00:00,GMADA,1110104000,5,50008,R,4714,110,,,,,,,,869765.81,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,OSA,,,,,
2026,4715,2026-06-29 00:00:00,GMADA,1110104000,5,50008,R,4715,110,,,,,,,,779151384.34,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4716,2026-06-29 00:00:00,GMADA,1110104000,5,50008,R,4716,110,,,,,,,,3486683.37,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CAP,,,,,
2026,4717,2026-06-29 00:00:00,GMADA,1110104000,5,50008,R,4717,110,,,,,,,,896742.41,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,BROM,,,,,
2026,4718,2026-06-29 00:00:00,GMADA,1110104000,5,50051,R,4718,110,,,,,,,,397729.99,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CAP,,,,,
2026,4719,2026-06-29 00:00:00,GMADA,1110104000,5,50051,R,4719,110,,,,,,,,76824265.52,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4720,2026-06-29 00:00:00,GMADA,1110104000,5,50051,R,4720,110,,,,,,,,69458.72,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,OSA,,,,,
2026,4721,2026-06-29 00:00:00,GMADA,1110104000,5,50051,R,4721,110,,,,,,,,82795.62,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,BROM,,,,,
2026,4722,2026-06-29 00:00:00,GMADA,1110104000,5,50052,R,4722,110,,,,,,,,31263483.23,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4723,2026-06-29 00:00:00,GMADA,1110104000,5,50052,R,4723,110,,,,,,,,159091.99,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CAP,,,,,
2026,4724,2026-06-29 00:00:00,GMADA,1110104000,5,50052,R,4724,110,,,,,,,,27783.49,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,OSA,,,,,
2026,4725,2026-06-29 00:00:00,GMADA,1110104000,5,50052,R,4725,110,,,,,,,,33118.25,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,BROM,,,,,
2026,4726,2026-06-29 00:00:00,GMADA,1110104000,5,50008,R,4726,131,,,,,,,,2248000.0,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4727,2026-06-29 00:00:00,GMADA,1110104000,5,50051,R,4727,131,,,,,,,,269760.0,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4728,2026-06-29 00:00:00,GMADA,1110104000,5,50052,R,4728,131,,,,,,,,107904.0,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4729,2026-06-29 00:00:00,GMADA,1110104000,5,50008,R,4729,132,,,,,,,,1026324.87,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4730,2026-06-29 00:00:00,GMADA,1110104000,5,50051,R,4730,132,,,,,,,,71652.95,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4731,2026-06-29 00:00:00,GMADA,1110104000,5,50052,R,4731,132,,,,,,,,28661.18,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4732,2026-06-29 00:00:00,GMADA,1110104000,11,50008,R,4732,110,,,,,,,,9829011.14,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,BROM,,,,,
2026,4733,2026-06-29 00:00:00,GMADA,1110104000,11,50008,R,4733,110,,,,,,,,1491957.48,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4734,2026-06-29 00:00:00,GMADA,1110104000,11,50051,R,4734,110,,,,,,,,904121.88,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,BROM,,,,,
2026,4735,2026-06-29 00:00:00,GMADA,1110104000,11,50051,R,4735,110,,,,,,,,127519.78,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4736,2026-06-29 00:00:00,GMADA,1110104000,11,50052,R,4736,110,,,,,,,,392368.01,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,BROM,,,,,
2026,4737,2026-06-29 00:00:00,GMADA,1110104000,11,50052,R,4737,110,,,,,,,,51007.91,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,HOSP,,,,,
2026,4738,2026-06-29 00:00:00,GMADA,1110105000,6,50008,R,4738,110,,,,,,,,23696978.64,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CULTUR,,,,,
2026,4739,2026-06-29 00:00:00,GMADA,1110105000,6,50051,R,4739,110,,,,,,,,2386884.22,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CULTUR,,,,,
2026,4740,2026-06-29 00:00:00,GMADA,1110105000,6,50052,R,4740,110,,,,,,,,984532.55,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CULTUR,,,,,
2026,4741,2026-06-29 00:00:00,GMADA,1110105000,6,50008,R,4741,132,,,,,,,,16857787.19,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CULTUR,,,,,
2026,4742,2026-06-29 00:00:00,GMADA,1110105000,6,50051,R,4742,132,,,,,,,,1658280.78,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CULTUR,,,,,
2026,4743,2026-06-29 00:00:00,GMADA,1110105000,6,50052,R,4743,132,,,,,,,,663312.3,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,CULTUR,,,,,
2026,4744,2026-06-29 00:00:00,GMADA,1110106000,7,50008,R,4744,110,,,,,,,,6389146.89,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,GRAN,,,,,
2026,4745,2026-06-29 00:00:00,GMADA,1110106000,7,50008,R,4745,110,,,,,,,,42005943.45,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,ACCSOC,,,,,
2026,4746,2026-06-29 00:00:00,GMADA,1110106000,7,50051,R,4746,110,,,,,,,,653500.75,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,GRAN,,,,,
2026,4747,2026-06-29 00:00:00,GMADA,1110106000,7,50051,R,4747,110,,,,,,,,3799729.08,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,ACCSOC,,,,,
2026,4748,2026-06-29 00:00:00,GMADA,1110106000,7,50052,R,4748,110,,,,,,,,1722689.24,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,ACCSOC,,,,,
2026,4749,2026-06-29 00:00:00,GMADA,1110106000,7,50052,R,4749,110,,,,,,,,261400.29,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,GRAN,,,,,
2026,1984,2026-03-13 00:00:00,GMADA,1110108000,14,50008,R,1984,110,,,,,,,,239143.51,D,S,2026-03-13 00:00:00,,,1,Generado Automáticamente - Periodo 2/2026 - Tipo/Grupo 4/todos,2026-03-13 00:00:00,N,PROD,,,,,
2026,1982,2026-03-13 00:00:00,GMADA,1110105000,6,1394,R,1982,110,,,,,EXPED,129,2026,26957788.0,D,S,2026-03-13 00:00:00,,,2,apoyo promocion Rally Argentino,2026-03-13 00:00:00,N,TURIS,2026-03-13 00:00:00,N,2026,,N
2026,1983,2026-03-13 00:00:00,GMADA,1110113000,20,2525,R,1983,131,,,,,EXPED,682,2026,10324295.76,D,S,2026-03-13 00:00:00,,,2,tasas feb/26,2026-03-13 00:00:00,N,SECSEG,,N,2026,,N
2026,1985,2026-03-13 00:00:00,GMADA,1110112000,19,50008,R,1985,110,,,,,,,,261000.35,D,S,2026-03-13 00:00:00,,,1,Generado Automáticamente - Periodo 2/2026 - Tipo/Grupo 4/todos,2026-03-13 00:00:00,N,SECHAC,,,,,
2026,1990,2026-03-13 00:00:00,GMADA,1110113000,20,50449,A,1989,110,,,,,,,,-57800.0,N,S,2026-03-13 00:00:00,2026-03-13 00:00:00,ERROR,1,caja chica seguridad,2026-03-13 00:00:00,N,SECSEG,2026-03-13 00:00:00,N,2026,,N
2026,1988,2026-03-13 00:00:00,GMADA,1110102000,2,50036,R,1988,110,,,,,,,,122860.0,A,S,2026-03-13 00:00:00,2026-03-16 00:00:00,ERROR,3,fact,2026-03-13 00:00:00,N,ADFIN,,N,2026,,N
2026,1989,2026-03-13 00:00:00,GMADA,1110113000,20,50449,R,1989,110,,,,,,,,57800.0,A,S,2026-03-13 00:00:00,2026-03-13 00:00:00,ERROR,1,caja chica seguridad,2026-03-13 00:00:00,N,SECSEG,2026-03-13 00:00:00,N,2026,,N
2026,1991,2026-03-13 00:00:00,GMADA,1110113000,20,50449,R,1991,110,,,,,,,,67800.0,D,S,2026-03-13 00:00:00,,,1,caja chica seguridad,2026-03-13 00:00:00,N,SECSEG,,N,2026,,N
2026,4750,2026-06-29 00:00:00,GMADA,1110106000,7,50008,R,4750,132,,,,,,,,27408713.79,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,ACCSOC,,,,,
2026,4751,2026-06-29 00:00:00,GMADA,1110106000,7,50051,R,4751,132,,,,,,,,2772679.37,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,ACCSOC,,,,,
2026,4752,2026-06-29 00:00:00,GMADA,1110106000,7,50052,R,4752,132,,,,,,,,1109071.77,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,ACCSOC,,,,,
2026,4753,2026-06-29 00:00:00,GMADA,1110108000,14,50008,R,4753,110,,,,,,,,11795704.83,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,PROD,,,,,
2026,4754,2026-06-29 00:00:00,GMADA,1110108000,14,50051,R,4754,110,,,,,,,,1208418.72,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,PROD,,,,,
2026,4755,2026-06-29 00:00:00,GMADA,1110108000,14,50052,R,4755,110,,,,,,,,483367.47,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,PROD,,,,,
2026,4756,2026-06-29 00:00:00,GMADA,1110109000,13,50008,R,4756,110,,,,,,,,16793207.32,D,S,2026-06-29 00:00:00,,,1,Generado Automáticamente - Periodo 6/2026 - Tipo/Grupo 9/1,2026-06-29 00:00:00,N,DEPORT,,,,,
