EJERCICIO,NRO_CANCE,COD_RET,IMPORTE,CUENTA
2026,57,3,22093.45,111221500
2026,646,3,2918.06,111220900
2026,895,3,6620.66,111210129
2026,889,3,88014.84,111210114
2026,891,3,186396.7,111220900
2026,1033,3,152083.99,111221500
2026,1754,4,115400.0,111210131
2026,1232,4,70000.0,111210129
2026,1532,4,40000.0,111221700
2026,1538,4,15020.0,111221700
2026,1874,4,17500.0,111221500
2026,559,4,175000.0,111210129
2026,2057,4,50000.0,111221700
2026,358,4,150000.0,111210131
2026,826,4,40000.0,111220100
2026,2384,4,47500.0,111221700
2026,2386,4,158000.0,111221700
2026,2708,4,28500.0,111221700
2026,2709,4,360000.0,111221700
2026,878,4,40000.0,111210129
2026,1724,4,470251.65,111210131
2026,908,4,150000.0,111210131
2026,1610,4,80000.0,111221700
2026,1682,4,272653.35,111210131
2026,2126,4,20000.0,111221700
2026,2149,4,237000.0,111221700
2026,711,5,18759717.93,111210129
2026,2405,5,20728577.68,111210129
2026,1887,5,21366268.74,111210129
2026,1461,5,19700282.54,111210129
2026,361,5,19826696.98,111210129
2026,1057,5,19526353.9,111210129
2026,1326,6,10400.0,111210129
2026,620,6,54963.9,111210131
2026,1333,6,13132.1,111220900
2026,1338,6,2688.0,111210129
2026,1339,6,6720.0,111210129
2026,1340,6,229.5,111210129
2026,1341,6,5040.0,111210129
2026,1344,6,2640.3,111210129
2026,1346,6,10079.8,111210129
2026,1350,6,26113.5,111210129
2026,1352,6,8232.0,111210129
2026,1366,6,6800.0,111210129
2026,1367,6,5039.9,111210129
2026,1377,6,122.5,111210129
2026,1379,6,29101.9,111210129
2026,1424,6,49980.0,111221500
2026,1426,6,11736.0,111210129
2026,1427,6,20294.5,111210129
2026,2113,6,63631.12,111210131
2026,2184,6,20277.77,111221500
2026,2185,6,61426.9,111210132
2026,1602,6,5320.56,111210129
2026,352,6,4020.0,111210129
2026,351,6,10440.0,111210129
2026,366,6,116.0,111221500
2026,786,6,156219.2,111210131
2026,2509,6,127488.06,111210131
2026,2510,6,473678.25,111210131
2026,408,6,36096.0,111210131
2026,1151,6,4752.2,111210129
2026,1157,6,1280.0,111210129
2026,2457,6,65932.15,111210131
