EJERCICIO,TIPO,NRO_COMPROB,COD_PROV,NRO_REG_COMP,FECH_MOVIM,FECH_COMPROB,FECH_VENCIM,FECH_CONFORMAC,PORC_BONIF,FECH_BONIF,IMPORTE_COMPR,IMPORTE_PAGADO,RINDE_IVA,PORC_IVA,PORC_CRED_FISCAL,LIST_LIBRO_IVA,FECH_LIST_IVA,COD_PROV_REAL,RAZON_SOCIAL,CUIT,DETALLE,IMPORTE_SIN_IVA
2026,LIQ,9139-94353568,50008,817,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,5618410.61,5618410.63,N,21.0,0.0,0,,,,,,5618410.61
2026,LIQ,4000-00013291,50051,818,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,674209.27,674209.27,N,21.0,0.0,0,,,,,,674209.27
2026,LIQ,0040-00013286,50052,819,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,269683.71,269683.71,N,21.0,0.0,0,,,,,,269683.71
2026,LIQ,9139-94353569,50008,820,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,2812295.43,2812295.43,N,21.0,0.0,0,,,,,,2812295.43
2026,LIQ,9139-94353570,50008,821,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,3846470.66,3846470.66,N,21.0,0.0,0,,,,,,3846470.66
2026,LIQ,9139-94353571,50008,822,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,2793546.79,2793546.79,N,21.0,0.0,0,,,,,,2793546.79
2026,LIQ,4000-00013292,50051,823,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,335225.61,335225.61,N,21.0,0.0,0,,,,,,335225.61
2026,LIQ,4000-00013293,50051,824,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,337475.45,337475.45,N,21.0,0.0,0,,,,,,337475.45
2026,LIQ,4000-00013294,50051,825,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,461576.48,461576.48,N,21.0,0.0,0,,,,,,461576.48
2026,LIQ,0040-00013287,50052,826,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,134090.25,134090.25,N,21.0,0.0,0,,,,,,134090.25
2026,LIQ,0040-00013288,50052,827,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,184630.59,184630.59,N,21.0,0.0,0,,,,,,184630.59
2026,LIQ,0040-00013289,50052,828,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,134990.18,134990.18,N,21.0,0.0,0,,,,,,134990.18
2026,LIQ,9139-94353572,50008,829,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,4506515.92,4506515.92,N,21.0,0.0,0,,,,,,4506515.92
2026,LIQ,4000-00013295,50051,830,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,540781.91,540781.91,N,21.0,0.0,0,,,,,,540781.91
2026,LIQ,0040-00013290,50052,831,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,216312.76,216312.76,N,21.0,0.0,0,,,,,,216312.76
2026,LIQ,9139-94353573,50008,832,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,14884539.87,14884539.87,N,21.0,0.0,0,,,,,,14884539.87
2026,LIQ,4000-00013296,50051,833,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,1748442.42,1748442.42,N,21.0,0.0,0,,,,,,1748442.42
2026,LIQ,0040-00013291,50052,834,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,699376.97,699376.97,N,21.0,0.0,0,,,,,,699376.97
2026,LIQ,9139-94353532,50008,684,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,2242294.11,2242294.11,N,21.0,0.0,0,,,,,,2242294.11
2026,LIQ,4000-00013256,50051,685,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,249758.6,249758.6,N,21.0,0.0,0,,,,,,249758.6
2026,LIQ,0040-00013250,50052,686,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,99903.44,99903.44,N,21.0,0.0,0,,,,,,99903.44
2026,LIQ,9139-94353533,50008,687,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,21295376.28,21295376.28,N,21.0,0.0,0,,,,,,21295376.28
2026,LIQ,9139-94353534,50008,688,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,4472196.7,4472196.7,N,21.0,0.0,0,,,,,,4472196.7
2026,LIQ,9139-94353535,50008,689,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,877933.93,877933.93,N,21.0,0.0,0,,,,,,877933.93
2026,LIQ,9139-94353536,50008,690,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,1229425.31,1229425.31,N,21.0,0.0,0,,,,,,1229425.31
2026,LIQ,9139-94353537,50008,691,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,698721.09,698721.09,N,21.0,0.0,0,,,,,,698721.09
2026,LIQ,4000-00013257,50051,692,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,478226.62,478226.62,N,21.0,0.0,0,,,,,,478226.62
2026,LIQ,4000-00013258,50051,693,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,86779.54,86779.54,N,21.0,0.0,0,,,,,,86779.54
2026,LIQ,4000-00013259,50051,694,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,51992.77,51992.77,N,21.0,0.0,0,,,,,,51992.77
2026,LIQ,4000-00013260,50051,695,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,2199822.2,2199822.2,N,21.0,0.0,0,,,,,,2199822.2
2026,LIQ,4000-00013261,50051,696,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,112099.79,112099.79,N,21.0,0.0,0,,,,,,112099.79
2026,LIQ,0040-00013251,50052,697,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,44839.91,44839.91,N,21.0,0.0,0,,,,,,44839.91
2026,LIQ,0040-00013252,50052,698,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,191290.64,191290.64,N,21.0,0.0,0,,,,,,191290.64
2026,LIQ,0040-00013253,50052,699,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,20797.11,20797.11,N,21.0,0.0,0,,,,,,20797.11
2026,LIQ,0040-00013254,50052,700,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,34711.82,34711.82,N,21.0,0.0,0,,,,,,34711.82
2026,LIQ,0040-00013255,50052,701,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,908275.04,908275.04,N,21.0,0.0,0,,,,,,908275.04
2026,LIQ,9139-94353538,50008,702,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,13260089.74,13260089.74,N,21.0,0.0,0,,,,,,13260089.74
2026,LIQ,9139-94353539,50008,703,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,2341611.64,2341611.64,N,21.0,0.0,0,,,,,,2341611.64
2026,LIQ,4000-00013262,50051,704,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,244266.73,244266.73,N,21.0,0.0,0,,,,,,244266.73
2026,LIQ,4000-00013263,50051,705,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,1032101.58,1032101.58,N,21.0,0.0,0,,,,,,1032101.58
2026,LIQ,0040-00013256,50052,706,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,97706.69,97706.69,N,21.0,0.0,0,,,,,,97706.69
2026,LIQ,0040-00013257,50052,707,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,586931.87,586931.87,N,21.0,0.0,0,,,,,,586931.87
2026,LIQ,9139-94353540,50008,708,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,817194.26,817194.26,N,21.0,0.0,0,,,,,,817194.26
2026,LIQ,9139-94353541,50008,709,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,2876497.82,2876497.82,N,21.0,0.0,0,,,,,,2876497.82
2026,LIQ,9139-94353542,50008,710,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,701653187.9,701653187.9,N,21.0,0.0,0,,,,,,701653187.9
2026,LIQ,9139-94353543,50008,711,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,795391.86,795391.86,N,21.0,0.0,0,,,,,,795391.86
2026,LIQ,4000-00013264,50051,712,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,70885598.25,70885598.25,N,21.0,0.0,0,,,,,,70885598.25
2026,LIQ,4000-00013265,50051,713,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,79006.89,79006.89,N,21.0,0.0,0,,,,,,79006.89
2026,LIQ,4000-00013266,50051,714,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,329574.15,329574.15,N,21.0,0.0,0,,,,,,329574.15
2026,LIQ,4000-00013267,50051,715,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,67420.93,67420.93,N,21.0,0.0,0,,,,,,67420.93
2026,LIQ,0040-00013258,50052,716,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,26968.37,26968.37,N,21.0,0.0,0,,,,,,26968.37
2026,LIQ,0040-00013259,50052,717,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,28803636.59,28803636.59,N,21.0,0.0,0,,,,,,28803636.59
2026,LIQ,0040-00013260,50052,718,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,131829.66,131829.66,N,21.0,0.0,0,,,,,,131829.66
2026,LIQ,0040-00013261,50052,719,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,31602.75,31602.75,N,21.0,0.0,0,,,,,,31602.75
2026,LIQ,9139-94353544,50008,720,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,2465000.0,2465000.0,N,21.0,0.0,0,,,,,,2465000.0
2026,LIQ,4000-00013424,50051,2959,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,247903.73,247903.73,N,21.0,0.0,0,,,,,,247903.73
2026,LIQ,0040-00013420,50052,2960,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,99161.49,99161.49,N,21.0,0.0,0,,,,,,99161.49
2026,LIQ,0040-00013421,50052,2961,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,949540.66,949540.66,N,21.0,0.0,0,,,,,,949540.66
2026,LIQ,9139-94353776,50008,2962,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,813546.85,813546.85,N,21.0,0.0,0,,,,,,813546.85
2026,LIQ,9139-94353777,50008,2963,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,749723190.18,749723190.18,N,21.0,0.0,0,,,,,,749723190.18
2026,LIQ,9139-94353778,50008,2964,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,2865299.41,2865299.41,N,21.0,0.0,0,,,,,,2865299.41
2026,LIQ,9139-94353779,50008,2965,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,959182.91,959182.91,N,21.0,0.0,0,,,,,,959182.91
2026,LIQ,4000-00013425,50051,2966,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,327248.46,327248.46,N,21.0,0.0,0,,,,,,327248.46
2026,LIQ,4000-00013426,50051,2967,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,74388521.93,74388521.93,N,21.0,0.0,0,,,,,,74388521.93
2026,LIQ,4000-00013427,50051,2968,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,68432.24,68432.24,N,21.0,0.0,0,,,,,,68432.24
2026,LIQ,4000-00013428,50051,2969,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,80191.99,80191.99,N,21.0,0.0,0,,,,,,80191.99
2026,LIQ,0040-00013422,50052,2970,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,32076.8,32076.8,N,21.0,0.0,0,,,,,,32076.8
2026,LIQ,0040-00013423,50052,2971,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,130899.38,130899.38,N,21.0,0.0,0,,,,,,130899.38
2026,LIQ,0040-00013424,50052,2972,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,27372.9,27372.9,N,21.0,0.0,0,,,,,,27372.9
2026,LIQ,0040-00013425,50052,2973,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,30255414.62,30255414.62,N,21.0,0.0,0,,,,,,30255414.62
2026,LIQ,9139-94353780,50008,2974,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,2712000.0,2712000.0,N,21.0,0.0,0,,,,,,2712000.0
2026,LIQ,4000-00013429,50051,2975,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,325440.0,325440.0,N,21.0,0.0,0,,,,,,325440.0
2026,LIQ,0040-00013426,50052,2976,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,130176.0,130176.0,N,21.0,0.0,0,,,,,,130176.0
2026,LIQ,9139-94353781,50008,2977,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,930649.2,930649.2,N,21.0,0.0,0,,,,,,930649.2
2026,LIQ,4000-00013430,50051,2978,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,70594.04,70594.04,N,21.0,0.0,0,,,,,,70594.04
2026,LIQ,0040-00013427,50052,2979,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,28237.61,28237.61,N,21.0,0.0,0,,,,,,28237.61
2026,LIQ,9139-94353782,50008,2980,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,1548344.41,1548344.41,N,21.0,0.0,0,,,,,,1548344.41
2026,LIQ,9139-94353783,50008,2981,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,9919576.18,9919576.18,N,21.0,0.0,0,,,,,,9919576.18
2026,LIQ,4000-00013431,50051,2982,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,125635.25,125635.25,N,21.0,0.0,0,,,,,,125635.25
2026,LIQ,4000-00013432,50051,2983,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,889313.91,889313.91,N,21.0,0.0,0,,,,,,889313.91
2026,LIQ,0040-00013428,50052,2984,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,385990.86,385990.86,N,21.0,0.0,0,,,,,,385990.86
2026,LIQ,0040-00013429,50052,2985,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,50254.1,50254.1,N,21.0,0.0,0,,,,,,50254.1
2026,LIQ,9139-94353784,50008,2986,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,22428851.87,22428851.87,N,21.0,0.0,0,,,,,,22428851.87
2026,LIQ,4000-00013433,50051,2987,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,2246520.19,2246520.19,N,21.0,0.0,0,,,,,,2246520.19
2026,LIQ,0040-00013430,50052,2988,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,927946.85,927946.85,N,21.0,0.0,0,,,,,,927946.85
2026,LIQ,9139-94353785,50008,2989,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,17899490.95,17899490.95,N,21.0,0.0,0,,,,,,17899490.95
2026,LIQ,4000-00013434,50051,2990,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,1727500.05,1727500.05,N,21.0,0.0,0,,,,,,1727500.05
2026,LIQ,0040-00013431,50052,2991,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,690999.99,690999.99,N,21.0,0.0,0,,,,,,690999.99
2026,LIQ,9139-94353786,50008,2992,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,51478384.09,51478384.09,N,21.0,0.0,0,,,,,,51478384.09
2026,LIQ,9139-94353787,50008,2993,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,6397178.98,6397178.98,N,21.0,0.0,0,,,,,,6397178.98
2026,LIQ,4000-00013435,50051,2994,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,3775860.31,3775860.31,N,21.0,0.0,0,,,,,,3775860.31
2026,LIQ,4000-00013436,50051,2995,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,642485.52,642485.52,N,21.0,0.0,0,,,,,,642485.52
2026,LIQ,0040-00013432,50052,2996,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,1667974.07,1667974.07,N,21.0,0.0,0,,,,,,1667974.07
2026,LIQ,0040-00013433,50052,2997,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,256994.21,256994.21,N,21.0,0.0,0,,,,,,256994.21
2026,LIQ,9139-94353788,50008,2998,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,27040369.16,27040369.16,N,21.0,0.0,0,,,,,,27040369.16
2026,LIQ,4000-00013437,50051,2999,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,2727689.21,2727689.21,N,21.0,0.0,0,,,,,,2727689.21
2026,LIQ,0040-00013434,50052,3000,2026-04-29 00:00:00,2026-04-29 00:00:00,,,,,1091075.71,1091075.71,N,21.0,0.0,0,,,,,,1091075.71
2026,LIQ,4000-00013268,50051,721,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,295800.0,295800.0,N,21.0,0.0,0,,,,,,295800.0
2026,LIQ,0040-00013262,50052,722,2026-01-29 00:00:00,2026-01-29 00:00:00,,,,,118320.0,118320.0,N,21.0,0.0,0,,,,,,118320.0
