EJERCICIO,NRO_OP,FECH_OP,LUG_EMI,CODIGO_FF,JURISDICCION,CODIGO_UE,COD_PROV,TIPO_OP,ESTADO_OP,TIPO_DOC,NRO_DOC,ANIO_DOC,NRO_CANCE,CONFIRMADO,FECH_CONFIRM,IMPORTE_TOTAL,IMPORTE_LIQUIDO,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,CONCEPTO,OBSERVACIONES,COD_EMP,IMPORTE_BONIFICACION,IMPORTE_DEDUCCIONES,ASIENTO,ASIENTO_ANUL,MONTO_SIN_IVA,DEUDA,BLOQUEADA,RECURSO,PERCIBIDO,NO_PAGADO,PAGADO,RECO_DEU_ORDEN,RECO_DEU_EJERCICIO,RECO_DEU_COMPRA,RECO_DEU_COMPRA_EJER,F931,SICORE
2004,2607,2004-05-27 00:00:00,GMADA,110,1110101000,1,50003,P,C,NOTA,27,2004,1737,S,2004-05-27 00:00:00,44.73,44.73,1,,,JUAN LEON,,,0.0,0.0,,,44.73,N,N,,,,,,,,,,S
2004,2608,2004-05-27 00:00:00,GMADA,110,1110104000,5,50003,P,C,INFRE,1514,2004,1736,S,2004-05-27 00:00:00,26.05,26.05,1,,,VIATICO GUSTAVO MANSILLA,,,0.0,0.0,,,26.05,N,N,,,,,,,,,,S
2004,2609,2004-05-27 00:00:00,GMADA,110,1110104000,5,50003,P,C,NOTA,753,2004,1735,S,2004-05-27 00:00:00,52.1,52.1,1,,,JUAN CORONEL,,,0.0,0.0,,,52.1,N,N,,,,,,,,,,S
2004,2610,2004-05-27 00:00:00,GMADA,110,1110104000,5,88,P,C,ORDCO,631,2004,1742,S,2004-05-27 00:00:00,2187.0,2134.52,1,,,Medicamentos para Hospital,,,0.0,52.48,,,1807.43,N,N,,,,,,,,,,S
2004,2611,2004-05-27 00:00:00,GMADA,110,1110104000,5,87,P,C,ORDCO,738,2004,1741,S,2004-05-27 00:00:00,1846.09,1801.79,1,,,DROGAS,,,0.0,44.3,,,1525.68,N,N,,,,,,,,,,S
2004,2612,2004-05-27 00:00:00,GMADA,110,1110104000,5,88,P,C,,,,1742,S,2004-05-27 00:00:00,5873.0,5732.05,1,,,DROGAS,,,0.0,140.95,,,4853.71,N,N,,,,,,,,,,S
2004,2613,2004-05-27 00:00:00,GMADA,110,1110104000,5,268,P,C,ORDCO,627,2004,1744,S,2004-05-27 00:00:00,4973.0,4853.65,1,,,Medicamentos para Hospital,,,0.0,119.35,,,4109.91,N,N,,,,,,,,,,S
2004,2614,2004-05-27 00:00:00,GMADA,110,1110104000,5,20,P,C,ORDCO,677,2004,1739,S,2004-05-27 00:00:00,2870.9,2842.2,1,,,ANTIVIRAL,,,0.0,28.7,,,2372.64,N,N,,,,,,,,,,S
2004,2615,2004-05-27 00:00:00,GMADA,110,1110103000,3,50003,P,C,NOTA,26,2004,1732,S,2004-05-27 00:00:00,74.44,74.44,1,,,ENRIQUE ROCA,,,0.0,0.0,,,74.44,N,N,,,,,,,,,,S
2004,2616,2004-05-27 00:00:00,GMADA,110,1110104000,5,58,P,C,,,,1740,S,2004-05-27 00:00:00,1659.7,1619.87,1,,,UTILES MEDICOS,,,0.0,39.83,,,1371.65,N,N,,,,,,,,,,S
2004,2617,2004-05-27 00:00:00,GMADA,110,1110108000,14,109,P,C,,,,1733,S,2004-05-27 00:00:00,374.0,374.0,1,,,COMBUSTIBLE,,,0.0,0.0,,,309.09,N,N,,,,,,,,,,S
2004,2618,2004-05-27 00:00:00,GMADA,110,1110104000,5,50048,P,C,DECRE,656,2004,1731,S,2004-05-27 00:00:00,675.0,622.35,1,,,RICARDO URIBURU,,,0.0,52.65,,,675.0,N,N,,,,,,,,,,S
2004,2619,2004-05-27 00:00:00,GMADA,110,1110105000,6,50012,P,C,NOTA,163,2004,1780,S,2004-05-27 00:00:00,276.0,276.0,1,,,CAJA CHICA COMPRAS,,,0.0,0.0,,,276.0,N,N,,,,,,,,,,S
2004,2620,2004-05-27 00:00:00,GMADA,110,1110101000,1,50003,P,C,NOTA,6,2004,1747,S,2004-05-27 00:00:00,124.24,124.24,1,,,MARTA HERNANDEZ,,,0.0,0.0,,,124.24,N,N,,,,,,,,,,S
2004,2621,2004-05-27 00:00:00,GMADA,110,1110104000,5,50003,P,C,NOTA,1511,2004,1745,S,2004-05-27 00:00:00,26.05,26.05,1,,,FABIO ROJAS,,,0.0,0.0,,,26.05,N,N,,,,,,,,,,S
2004,2622,2004-05-27 00:00:00,GMADA,110,1110101000,1,50012,P,C,NOTA,159,2004,1780,S,2004-05-27 00:00:00,136.51,136.51,1,,,Caja chica Compras,,,0.0,0.0,,,136.02,N,N,,,,,,,,,,S
2004,2623,2004-05-27 00:00:00,GMADA,110,1110101000,1,112,P,C,INFRE,712,2004,1746,S,2004-05-27 00:00:00,279.0,276.21,1,,,CORREO,,,0.0,2.79,,,279.0,N,N,,,,,,,,,,S
