EJERCICIO,TIPO,NRO_COMPROB,COD_PROV,NRO_REG_COMP,FECH_MOVIM,FECH_COMPROB,FECH_VENCIM,FECH_CONFORMAC,PORC_BONIF,FECH_BONIF,IMPORTE_COMPR,IMPORTE_PAGADO,RINDE_IVA,PORC_IVA,PORC_CRED_FISCAL,LIST_LIBRO_IVA,FECH_LIST_IVA,COD_PROV_REAL,RAZON_SOCIAL,CUIT,DETALLE,IMPORTE_SIN_IVA
2025,COM,0000-00000717,50017,7933,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,0.0,,24000.0,24000.0,N,21.0,0.0,0,,,,  -        -,,24000.0
2025,FAB,0002-00002357,50283,7934,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,2025-09-25 00:00:00,0.0,,7000.0,7000.0,N,21.0,0.0,0,,,,  -        -,,5785.12
2025,FAB,0165-00007561,2150,5816,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,631910.74,631910.74,N,21.0,0.0,0,,,,  -        -,,522240.28
2025,FAB,0002-00000016,3163,6243,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-22 00:00:00,2025-07-21 00:00:00,0.0,,395815.2,395815.2,N,21.0,0.0,0,,,,  -        -,,327120.0
2025,FAC,0002-00000693,2406,4241,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,142000.0,142000.0,N,21.0,0.0,0,,,,  -        -,,142000.0
2025,FAB,0004-00031161,1119,4468,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,4360200.0,4360200.0,N,21.0,0.0,0,,,,  -        -,,3603471.07
2025,FAB,0005-00000962,2747,6031,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,486420.0,486420.0,N,21.0,0.0,0,,,,  -        -,,402000.0
2025,FAC,0003-00000270,2208,5821,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,69400.0,69400.0,N,21.0,0.0,0,,,,  -        -,,69400.0
2025,FAC,0003-00000262,2208,4034,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,510000.0,510000.0,N,21.0,0.0,0,,,,  -        -,,510000.0
2025,FAB,0471-00964704,50036,6292,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,41649.41,41649.41,N,21.0,0.0,0,,,,  -        -,,34421.0
2025,COM,0471-00954464,50036,6292,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,38566.33,38566.33,N,21.0,0.0,0,,,,  -        -,,38566.33
2025,FAB,0471-00959489,50036,6292,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,38566.33,38566.33,N,21.0,0.0,0,,,,  -        -,,31873.0
2025,FAB,0001-00003692,3165,5372,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,2025-07-21 00:00:00,0.0,,2161360.9,2161360.9,N,21.0,0.0,0,,,,  -        -,,1786248.67
2025,VIA,2025-00030039,50003,6626,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,0.0,,72000.0,72000.0,N,21.0,0.0,0,,,,  -        -,,72000.0
2025,COM,2025-30700000,50087,6637,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,0.0,,129000.0,129000.0,N,21.0,0.0,0,,,,  -        -,,129000.0
2025,COM,2025-30700001,50087,6636,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,0.0,,250000.0,250000.0,N,21.0,0.0,0,,,,  -        -,,250000.0
2025,COM,2025-30700002,50087,6635,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,0.0,,1000000.0,1000000.0,N,21.0,0.0,0,,,,  -        -,,1000000.0
2025,COM,2025-30700003,50087,6634,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,2025-07-30 00:00:00,0.0,,5000000.0,5000000.0,N,21.0,0.0,0,,,,  -        -,,5000000.0
2025,FAC,0002-00000018,3426,6350,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,0.0,,5200000.0,5200000.0,N,21.0,0.0,0,,,,  -        -,,5200000.0
2025,LIQ,9139-94353011,50008,6715,2025-08-05 00:00:00,2025-08-05 00:00:00,,,,,2497200.0,2497200.0,N,21.0,0.0,0,,,,,,2497200.0
2025,LIQ,4000-00012882,50051,6716,2025-08-05 00:00:00,2025-08-05 00:00:00,,,,,299664.0,299664.0,N,21.0,0.0,0,,,,,,299664.0
2025,LIQ,0040-00012871,50052,6717,2025-08-05 00:00:00,2025-08-05 00:00:00,,,,,119865.6,119865.6,N,21.0,0.0,0,,,,,,119865.6
2025,FAC,0003-00000924,1864,3706,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,0.0,,727899.68,727899.68,N,21.0,0.0,0,,,,  -        -,,727899.68
2025,FAC,0001-00000007,3470,3244,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,0.0,,971196.54,971196.54,N,21.0,0.0,0,,,,  -        -,,971196.54
2025,FAC,0001-00000008,3455,3486,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,0.0,,971196.54,971196.54,N,21.0,0.0,0,,,,  -        -,,971196.54
2025,COM,2025-22120000,50031,6720,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,2025-08-05 00:00:00,0.0,,16000.0,16000.0,N,21.0,0.0,0,,,,  -        -,,16000.0
2025,COM,6012-01371407,50012,6924,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,0.0,,2400.0,2400.0,N,21.0,0.0,0,,,,  -        -,,2400.0
2025,COM,6125-00647323,50012,6924,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,0.0,,2400.0,2400.0,N,21.0,0.0,0,,,,  -        -,,2400.0
2025,COM,6508-00202437,50012,6924,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,0.0,,6200.0,6200.0,N,21.0,0.0,0,,,,  -        -,,6200.0
2025,COM,6509-00600641,50012,6924,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,0.0,,6200.0,6200.0,N,21.0,0.0,0,,,,  -        -,,6200.0
2025,FAB,0002-00000217,50012,6924,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,0.0,,28000.0,28000.0,N,21.0,0.0,0,,,,  -        -,,23140.49
2025,FAB,0003-00002660,3262,4924,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,0.0,,96012.98,96012.98,N,21.0,0.0,0,,,,  -        -,,79349.57
2025,FAC,0002-00000411,2421,6501,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,0.0,,186000.0,186000.0,N,21.0,0.0,0,,,,  -        -,,186000.0
2025,FAB,0010-00011036,2330,945,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,0.0,,129710.52,129710.52,N,21.0,0.0,0,,,,  -        -,,107198.77
2025,FAB,8173-96979366,50031,7001,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,0.0,,200000.0,200000.0,N,21.0,0.0,0,,,,  -        - ,,165289.26
2025,FAB,0006-00000003,3012,3032,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,2025-08-18 00:00:00,0.0,,761748.0,761748.0,N,21.0,0.0,0,,,,  -        -,,629543.8
2025,FAC,0002-00000213,2695,3657,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,0.0,,420000.0,420000.0,N,21.0,0.0,0,,,,  -        -,,420000.0
2025,FAC,0004-00000130,216,2019,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,0.0,,20000.0,20000.0,N,21.0,0.0,0,,,,  -        -,,20000.0
2025,FAC,0004-00000133,216,2624,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,0.0,,144000.0,144000.0,N,21.0,0.0,0,,,,  -        -,,144000.0
2025,FAC,0004-00000134,216,2620,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,0.0,,8600.0,8600.0,N,21.0,0.0,0,,,,  -        -,,8600.0
2025,FAC,0004-00000131,216,2393,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,0.0,,24000.0,24000.0,N,21.0,0.0,0,,,,  -        -,,24000.0
2025,FAB,0005-00000686,3420,2675,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,0.0,,180261.9,180261.9,N,21.0,0.0,0,,,,  -        -,,148976.77
2025,FAB,0004-00007927,63,1131,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,2025-05-26 00:00:00,0.0,,1805986.48,1805986.48,N,21.0,0.0,0,,,,  -        -,,1492550.8
2025,FAC,0003-00000018,1098,8244,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,192000.0,192000.0,N,21.0,0.0,0,,,,  -        -,,192000.0
2025,FAC,0003-00000017,1098,8244,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,236000.0,236000.0,N,21.0,0.0,0,,,,  -        -,,236000.0
2025,FAB,0004-00007515,169,6278,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,20200.0,20200.0,N,21.0,0.0,0,,,,  -        -,,16694.21
2025,FAB,0004-00007558,169,6928,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,14400.0,14400.0,N,21.0,0.0,0,,,,  -        -,,11900.82
2025,FAB,0004-00007564,169,7474,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,8900.0,8900.0,N,21.0,0.0,0,,,,  -        -,,7355.37
2025,FAB,0004-00007453,169,5371,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,156700.0,156700.0,N,21.0,0.0,0,,,,  -        -,,129504.13
2025,FAB,0004-00007457,169,4095,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,9360.0,9360.0,N,21.0,0.0,0,,,,  -        -,,7735.53
2025,FAB,0004-00007455,169,4810,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,116500.0,116500.0,N,21.0,0.0,0,,,,  -        -,,96280.99
2025,FAB,0004-00007452,169,3614,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,5100.0,5100.0,N,21.0,0.0,0,,,,  -        -,,4214.87
2025,FAB,0004-00007456,169,4338,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,30260.0,30260.0,N,21.0,0.0,0,,,,  -        -,,25008.26
2025,FAB,0004-00007458,169,4314,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,2025-10-20 00:00:00,0.0,,22800.0,22800.0,N,21.0,0.0,0,,,,  -        -,,18842.97
2025,NDB,0000-00000002,3012,3032,2025-10-23 00:00:00,2025-10-23 00:00:00,2025-10-23 00:00:00,2025-10-23 00:00:00,0.0,,40780.17,40780.17,N,21.0,0.0,0,,,,  -        -,,40780.17
2025,FAC,0002-00002111,2790,6376,2025-10-23 00:00:00,2025-10-23 00:00:00,2025-10-23 00:00:00,2025-10-23 00:00:00,0.0,,67050.0,67050.0,N,21.0,0.0,0,,,,  -        -,,67050.0
