EJERCICIO,NRO_CANCE,COD_RET,IMPORTE,CUENTA
2004,3762,2,27.0,111210104
2004,3762,5,264.0,111210104
2004,3762,16,3.0,111210104
2004,3763,1,15.96,111210104
2004,3763,2,5.13,111210104
2004,3764,1,23.8,111210104
2004,3764,2,7.65,111210104
2004,3765,1,94.74,111210104
2004,3765,2,30.45,111210104
2004,3766,1,37.24,111210104
2004,3766,2,11.97,111210104
2004,3767,1,42.0,111210104
2004,3767,2,13.5,111210104
2004,3768,1,188.4,111210104
2004,3768,2,60.56,111210104
2004,3768,14,26.3,111210104
2004,3769,1,42.0,111210104
2004,3769,2,13.5,111210104
2004,3769,5,368.0,111210104
2004,3769,16,3.0,111210104
2004,3770,1,37.24,111210104
2004,3770,2,11.97,111210104
2004,3771,1,66.69,111210104
2004,3771,2,21.44,111210104
2004,3772,1,59.11,111210104
2004,3772,2,19.0,111210104
2004,3773,1,108.5,111210104
2004,3773,2,34.88,111210104
2004,3776,3,97.47,111220100
2004,3776,6,141.52,111220100
2004,3777,6,60.48,111220100
2004,3789,6,93.84,111220900
2004,3778,6,39.6,111220100
2004,3787,6,17.6,111210104
2004,3790,6,36.03,111210104
2004,3792,6,13.76,111210104
2004,3794,6,84.0,111220900
2004,3800,6,47.6,111220900
2004,3807,6,10.2,111210104
2004,3811,6,10.2,111210104
2004,3812,6,33.6,111210104
2004,3814,6,33.6,111210104
2004,3815,6,69.6,111210104
2004,3828,4,252.62,111210104
2004,3828,6,141.47,111210104
2004,3833,6,32.68,111210104
2004,3835,6,17.84,111210104
2004,3841,3,34.56,111220100
2004,3841,6,398.65,111220100
2004,3850,6,23.8,111210104
2004,3852,6,130.54,111210104
2004,3854,6,19.92,111220900
2004,3855,6,23.03,111210104
2004,3862,1,77.28,111210104
2004,3862,2,24.84,111210104
2004,3863,1,77.28,111210104
2004,3863,2,24.84,111210104
2004,3864,1,77.28,111210104
2004,3864,2,24.84,111210104
2004,3866,1,25.2,111210104
2004,3866,2,8.1,111210104
2004,3872,6,40.05,111210104
2004,3873,6,28.53,111210104
2004,3874,6,19.17,111210104
2004,3875,6,15.6,111210104
2004,3876,4,302.83,111210104
2004,3876,6,169.58,111210104
2004,3884,6,11.59,111210104
2004,3886,3,388.98,111220100
2004,3886,6,564.79,111220100
2004,3889,6,14.4,111210104
2004,3891,6,41.04,111210104
2004,3899,6,37.35,111220900
2004,3901,6,25.77,111220900
2004,3902,6,8.3,111210104
2004,3904,6,4.45,111210104
2004,3906,6,16.2,111210104
2004,3907,6,24.3,111210104
2004,3908,6,32.4,111210104
2004,3912,6,11.71,111210104
2004,3913,6,34.75,111210104
2004,3915,6,74.57,111220900
2004,3916,6,9.8,111210104
2004,3918,6,14.0,111210104
2004,3934,6,2.85,111210104
2004,3920,6,24.97,111210104
2004,3925,6,71.14,111210104
2004,3930,6,45.0,111210104
2004,3953,6,16.8,111210104
2004,3965,6,12.6,111210104
2004,3967,6,71.52,111210104
2004,3969,6,88.17,111220900
2004,3971,6,151.75,111220900
2004,3975,6,20.6,111210104
2004,3978,6,20.81,111210104
2004,3979,6,14.15,111210104
2004,3983,6,14.0,111210104
2004,3985,6,101.72,111210104
2004,3986,6,330.03,111210104
2004,3987,6,11.94,111210104
2004,3995,6,16.8,111210104
2004,3999,6,23.8,111210104
2004,4001,6,14.0,111220100
2004,4009,6,26.95,111220100
2004,4010,6,9.67,111210104
2004,4012,6,27.58,111210104
2004,4014,6,10.36,111220100
2004,4017,6,53.76,111220100
2004,4026,6,12.82,111210104
2004,4027,6,19.61,111210104
2004,4049,6,136.08,111220802
2004,4031,6,66.99,111220900
2004,4033,6,40.32,111210104
2004,4040,6,11.73,111210104
2004,4028,6,14.2,111210104
2004,4049,4,243.0,111220802
2004,4064,6,12.6,111210104
2004,4064,8,22.5,111210104
2004,4065,1,44.88,111210104
2004,4065,2,14.43,111210104
2004,4066,8,7.5,111210104
2004,4067,8,15.0,111210104
2004,4068,6,16.8,111210104
2004,4068,8,30.0,111210104
2004,4069,6,33.6,111210104
2004,4069,8,60.0,111210104
2004,4070,6,16.8,111210104
2004,4070,8,30.0,111210104
2004,4071,6,18.9,111210104
2004,4071,8,33.75,111210104
2004,4072,6,16.8,111210104
2004,4072,8,30.0,111210104
2004,4073,6,16.8,111210104
2004,4073,8,30.0,111210104
2004,4074,6,21.0,111210104
2004,4074,8,37.5,111210104
2004,4075,6,29.4,111210104
2004,4075,8,52.5,111210104
2004,4076,6,16.8,111210104
2004,4076,8,30.0,111210104
2004,4077,6,21.0,111210104
2004,4077,8,37.5,111210104
2004,4078,6,6.64,111210104
2004,4079,6,25.52,111210104
2004,4081,6,2.44,111210104
2004,4096,4,236.99,111210104
2004,4096,6,132.7,111210104
2004,4097,6,44.03,111210104
2004,4111,6,12.6,111210104
2004,4111,8,22.5,111210104
2004,4116,6,1.93,111210104
2004,4124,6,25.24,111220900
2004,4125,4,168.24,111210104
2004,4125,6,94.21,111210104
2004,4130,3,28.21,111220100
2004,4130,6,40.96,111220100
2004,4132,6,25.29,111210104
2004,4133,6,12.6,111210104
2004,4140,3,35.6,111210104
2004,4140,6,19.2,111210104
2004,4143,6,24.83,111210104
2004,4146,6,14.4,111210104
2004,4147,6,14.16,111210104
2004,4152,6,21.6,111210104
2004,4153,6,3.66,111210104
2004,4161,6,10.56,111210104
2004,4173,6,71.23,111210104
2004,4174,6,3.36,111210104
2004,4175,4,39.75,111210104
2004,4175,6,22.26,111210104
2004,4176,6,2.85,111210104
2004,4179,6,20.16,111210104
2004,4180,6,38.05,111210104
2004,4182,6,26.75,111220900
2004,4187,6,14.0,111210104
2004,4192,6,16.8,111210104
2004,4199,4,67.5,111210104
2004,4199,6,37.8,111210104
2004,4205,3,43.83,111220100
2004,4205,6,63.64,111220100
2004,4207,4,52.5,111210104
2004,4207,6,29.4,111210104
2004,4213,6,116.38,111220900
2004,4214,6,58.15,111220900
2006,908,6,18.48,111210121
2009,5120,2,255.64,111210125
2009,5120,10,72.39,111210125
2009,5120,12,10.0,111210125
2009,5121,1,2900.65,111210125
2009,5121,2,994.52,111210125
2009,5121,5,2929.88,111210125
2009,5121,14,61.45,111210125
2009,5121,16,51.23,111210125
2009,5121,18,360.84,111210125
2009,5121,23,555.45,111210125
2009,5121,24,63.03,111210125
2009,5122,1,3020.91,111210125
2009,5122,3,1142.11,111210125
2009,5122,10,449.41,111210125
2009,5122,12,20.0,111210125
2009,5123,1,140.0,111210125
2009,5123,2,48.0,111210125
2009,5126,1,142.89,111210125
2009,5126,2,48.99,111210125
2009,5127,1,251.67,111210125
2009,5127,2,86.29,111210125
2009,5127,10,89.88,111210125
2009,5128,1,202.73,111210125
2009,5128,2,69.51,111210125
2009,5128,5,154.77,111210125
2009,5128,9,51.59,111210125
2009,5128,14,29.98,111210125
2009,5128,16,11.16,111210125
2009,5128,17,42.6,111210125
2009,5128,18,167.41,111210125
2009,5131,6,68.0,111210125
2009,5132,6,53.0,111210125
2009,5134,6,14.0,111210125
2009,5136,3,159.15,111220100
2009,5137,6,75.1,111210125
2009,5140,6,8.1,111210125
2009,5141,6,19.4,111210125
2009,5142,3,85.0,111210125
2009,5146,3,31.1,111210125
2009,5154,3,73.54,111210125
2009,5154,6,107.7,111210125
2009,5169,6,101.4,111210125
2009,5170,6,88.3,111210125
2009,5174,3,34.3,111210125
2009,5174,6,49.8,111210125
2009,5175,6,95.2,111220802
2009,5176,3,104.47,111220802
2009,5178,3,578.24,111210125
2009,5178,6,410.3,111210125
2009,5179,4,20.0,111210125
2009,5182,6,7.4,111210125
2009,5186,4,100.0,111220803
2009,5187,4,168.0,111220803
2009,5187,6,94.0,111220803
2009,5207,6,114.4,111220100
2009,5188,6,161.0,111210125
2009,5210,4,477.31,111220300
2009,5210,6,267.3,111220300
2009,5212,6,38.6,111210125
2009,5213,6,56.4,111220803
2009,5215,6,61.0,111220803
2009,5221,4,650.0,111210125
2009,5221,6,364.0,111210125
2009,5222,6,102.8,111210125
2009,5224,6,10.0,111210125
2009,5225,6,93.5,111210125
2009,5226,6,109.2,111220900
2009,5227,6,167.7,111220900
2009,5240,6,43.3,111220900
2009,5244,6,1.8,111220900
2009,5248,1,103.74,111221100
2009,5249,1,351.4,111221100
2009,5250,1,1107.96,111210125
2009,5250,2,379.87,111210125
2009,5251,6,168.0,111210125
2009,5252,6,106.6,111210125
2009,5253,6,155.3,111220700
2009,5258,6,178.3,111220900
2009,5267,6,7.3,111210125
2009,5273,6,46.7,111210125
2009,5275,6,31.6,111210125
2009,5276,6,62.1,111210125
2009,5277,6,120.4,111210125
2009,5288,6,22.4,111220100
2009,5289,3,21.22,111210125
2009,5289,6,177.4,111210125
2009,5290,6,23.9,111210125
2009,5292,3,69.09,111210125
2009,5292,6,57.6,111210125
2009,5293,3,31.6,111210125
2009,5294,3,36.0,111210125
2009,5298,6,15.3,111210125
2009,5302,3,25.0,111210125
2009,5302,6,175.0,111210125
2009,5303,4,85.0,111210125
2009,5305,4,50.0,111210125
2009,5306,3,90.22,111210125
2009,5306,6,108.2,111210125
2009,5307,6,22.3,111210125
2009,5311,6,74.3,111210125
2009,5314,6,137.7,111220900
2009,5335,6,67.2,111221200
2009,5338,6,90.9,111210125
2009,5339,6,75.2,111210125
2009,5334,6,67.2,111221200
2009,5340,6,33.6,111210125
2009,5341,3,212.56,111220300
2009,5341,4,781.39,111220300
2009,5341,6,437.5,111220300
2009,5346,6,67.2,111220900
2009,5347,6,6.7,111220900
2009,5352,6,78.3,111220803
2009,5353,6,114.8,111221300
2009,5354,6,77.3,111220100
2009,5355,6,204.0,111221100
2009,5360,6,207.7,111210125
2009,5362,6,51.6,111210125
2009,5363,6,51.6,111210125
2009,5410,2,28.49,111210125
2009,5411,1,482.16,111210125
2009,5384,6,114.5,111221300
2009,5386,6,206.6,111220803
2009,5397,3,95.64,111210125
2009,5397,6,141.6,111210125
2009,5399,3,59.69,111210125
2009,5399,6,117.9,111210125
2009,5400,6,175.5,111210125
2009,5401,6,177.4,111210125
2009,5405,3,120.0,111210107
2009,5405,4,550.0,111210107
2009,5405,6,308.0,111210107
2009,5406,3,261.03,111221300
2009,5406,4,902.56,111221300
2009,5406,6,505.4,111221300
2009,5407,6,143.9,111221200
2009,5378,3,100.0,111221100
2009,5378,6,280.0,111221100
2009,5410,1,83.11,111210125
2009,5411,2,165.3,111210125
2009,5414,3,28.14,111210125
2009,5415,6,118.0,111210125
2009,5417,6,19.6,111210125
2009,5420,6,123.2,111210125
2009,5421,4,225.0,111210125
2009,5421,6,84.0,111210125
2009,5422,6,19.1,111210125
2009,5423,4,60.0,111210125
2009,5424,4,50.0,111210125
2009,5427,6,100.8,111220802
2009,5431,6,22.5,111210125
2009,5432,4,562.5,111220802
2009,5432,6,315.0,111220802
2009,5433,3,590.91,111221100
2009,5433,6,1001.0,111221100
2009,5452,6,20.8,111210125
2009,5465,6,13.2,111210125
2009,5478,3,263.64,111220803
2009,5478,6,616.0,111220803
2009,5480,6,83.7,111220900
2009,5486,6,107.6,111210125
2009,5489,6,36.3,111210125
2009,5490,6,57.9,111210125
2009,5492,6,27.1,111210125
2009,5496,6,71.5,111210125
2009,5499,6,103.3,111210125
2009,5509,3,248.73,111210125
2009,5509,6,354.8,111210125
2009,5513,6,21.0,111210125
2009,5525,6,1.8,111220900
2009,5540,6,28.9,111210125
2009,5541,6,153.6,111210125
2009,5543,6,59.3,111210125
2009,5544,6,109.4,111210125
2009,5548,6,218.4,111220900
2009,5556,3,88.0,111210107
2009,5556,4,220.0,111210107
2009,5556,6,123.2,111210107
2009,5568,6,7.8,111210125
2009,5578,6,8.7,111210125
2009,5582,6,40.5,111210125
2009,5583,6,79.7,111210125
2009,5584,6,20.4,111210125
2009,5585,6,86.0,111210125
2009,5587,6,10.8,111210125
2009,5588,6,25.0,111210125
2009,5589,6,72.5,111210125
2009,5592,3,32.4,111210125
2009,5592,6,27.0,111210125
2009,5594,6,68.0,111210125
2009,5595,6,58.0,111210125
2009,5596,6,91.2,111210125
2009,5597,6,8.9,111210125
2009,5599,6,24.3,111210125
2009,5611,3,24.67,111220300
2009,5612,4,252.0,111220803
2009,5612,6,141.1,111220803
2009,5618,3,88.0,111210107
2009,5618,4,220.0,111210107
2009,5618,6,123.2,111210107
2009,5622,6,40.2,111210125
2009,5624,6,6.3,111210125
2009,5629,4,650.0,111210125
2009,5629,6,364.0,111210125
2009,5645,6,67.3,111210125
2009,5662,6,57.3,111210125
2009,5666,6,63.9,111210125
2009,5669,6,67.2,111210125
2009,5679,6,67.3,111210125
2009,5684,6,158.4,111210125
2009,5696,6,27.1,111210125
2009,5700,6,119.0,111210125
2009,5704,6,109.7,111210125
2009,5705,6,77.2,111210125
2009,5706,4,450.0,111210125
2009,5706,6,126.0,111210125
2009,5709,6,141.2,111210125
2009,5710,3,71.52,111210125
2009,5710,6,248.7,111210125
2009,5712,6,55.5,111210125
2009,5718,6,87.5,111210125
2009,5719,6,127.6,111210125
2009,5720,3,124.3,111210125
2009,5720,6,397.5,111210125
2009,5721,6,139.6,111210125
2009,5725,6,71.6,111210125
2009,5738,6,168.0,111210125
2009,5740,6,114.2,111210125
2009,5765,1,135431.78,111210125
2009,5765,2,46052.32,111210125
2009,5765,3,3203.48,111210125
2009,5765,5,78010.61,111210125
2009,5765,7,7645.54,111210125
2009,5765,9,2955.81,111210125
2009,5765,10,3283.45,111210125
2009,5765,11,1348.24,111210125
2009,5765,12,230.0,111210125
2009,5765,14,8953.13,111210125
2009,5765,15,11.05,111210125
2009,5765,16,2583.76,111210125
2009,5765,17,917.44,111210125
2008,4972,2,244.37,111210124
2008,4972,5,9.71,111210124
2008,4972,16,9.71,111210124
2008,4972,24,19.42,111210124
2008,4975,1,271.92,111210124
2008,4975,2,93.22,111210124
2008,4977,1,840.0,111220400
2008,4977,2,288.0,111220400
2008,4992,6,65.3,111210124
2008,4993,3,40.02,111210124
2008,4979,1,374.06,111210124
2008,4979,2,128.24,111210124
2008,4979,10,62.53,111210124
2008,4980,6,140.0,111210124
2008,4982,6,135.5,111210124
2008,4984,6,19.0,111210124
2008,4978,1,124.28,111210124
2008,4978,2,42.61,111210124
2008,4990,6,362.8,111221100
2008,4993,6,79.7,111210124
2008,4994,6,51.9,111210124
2008,5008,4,67.5,111210124
2008,5011,6,99.6,111220400
2008,5012,6,77.3,111220400
2008,5013,4,237.5,111210124
2008,5013,6,111.7,111210124
2008,5014,6,7.0,111210124
2008,5016,6,89.3,111220900
2008,5017,6,147.7,111220900
2008,5031,1,102.85,111210124
2008,5031,2,35.26,111210124
2008,5035,6,146.4,111210124
2008,5040,6,102.8,111220400
2008,5041,3,39.51,111220400
2008,5065,3,154.7,111210124
2008,5065,6,224.5,111210124
2008,5087,6,105.8,111220900
2008,5094,6,1.1,111210124
2008,5098,6,4.9,111210124
2008,5099,6,59.6,111220100
2008,5100,6,59.6,111220100
2008,5102,6,128.8,111210124
2008,5104,6,155.3,111210124
2008,5105,6,195.2,111210124
2008,5109,6,155.4,111220400
2008,5110,6,95.5,111220400
2008,5111,6,101.3,111220400
2008,5116,6,0.5,111210124
2008,5150,6,56.3,111220900
2008,5153,6,6.0,111220700
2008,5154,6,149.0,111210124
2008,5155,6,50.9,111210124
2008,5156,6,87.3,111210124
2008,5157,6,19.3,111210124
2008,5158,6,94.6,111210124
2008,5185,3,286.31,111210124
2008,5185,6,233.6,111210124
2008,5188,6,19.2,111210124
2008,5218,6,49.4,111210124
2008,5219,6,36.4,111210124
2008,5220,6,22.4,111210124
2008,5225,6,49.1,111210124
2008,5236,6,51.4,111210124
2008,5246,3,103.34,111220100
2008,5246,6,308.9,111220100
2008,5247,3,214.67,111220100
2008,5247,6,311.7,111220100
2008,5248,6,189.6,111220100
2008,5249,6,183.6,111220400
2008,5250,6,91.2,111220400
2008,5252,6,61.6,111210124
2008,5253,3,48.6,111210124
2008,5253,6,207.9,111210124
2008,5254,3,107.65,111210124
2008,5254,6,301.5,111210124
2008,5255,3,664.2,111221000
2008,5255,6,1069.8,111221000
2008,5257,3,128.51,111210124
2008,5257,6,186.6,111210124
2008,5258,3,152.9,111210124
2008,5258,6,219.8,111210124
2008,5267,1,182.27,111210124
2008,5267,2,62.49,111210124
2008,5279,6,455.4,111210124
2008,5280,3,71.99,111210124
2008,5280,6,104.5,111210124
2008,5282,6,182.4,111220400
2008,5292,6,109.5,111210124
2008,5293,6,11.5,111210124
2008,5294,6,54.1,111210124
2008,5295,6,243.2,111210124
2008,5296,6,191.6,111220801
2008,5300,6,1.8,111210124
2008,5314,4,90.75,111210124
2008,5333,6,112.0,111210112
2008,5339,6,142.8,111210124
2008,5339,8,255.0,111210124
2008,5341,6,103.2,111210124
2008,5344,6,90.4,111220900
2008,5345,6,48.7,111210124
2008,5346,6,61.8,111220900
2008,5347,6,225.6,111220900
2008,5350,3,24.18,111220100
2008,5351,3,154.23,111220100
2008,5351,6,187.0,111220100
2008,5360,3,54.0,111210124
2008,5360,6,75.6,111210124
2008,5372,6,49.4,111210124
2008,5385,6,2.9,111210124
2008,5390,3,105.41,111210124
2008,5390,6,153.0,111210124
2008,5391,3,31.41,111210124
2008,5395,6,119.9,111210124
2008,5396,4,425.0,111210124
2008,5396,6,238.0,111210124
2008,5403,1,150.0,111221100
2008,5419,4,150.0,111210124
2008,5419,6,84.0,111210124
2008,5420,3,130.81,111220100
2008,5420,6,189.9,111220100
2008,5424,6,57.6,111210124
2008,5426,6,16.7,111210124
2008,5427,6,14.3,111210124
2008,5442,3,93.38,111220900
2008,5442,6,280.8,111220900
2008,5444,6,102.0,111220801
2008,5450,6,8.0,111210124
2008,5451,6,172.8,111210124
2008,5455,3,171.33,111210124
2008,5455,6,222.4,111210124
2008,5456,6,85.7,111210124
2008,5470,6,60.4,111210124
2008,5475,6,82.7,111210124
2008,5480,6,9.1,111210124
2008,5484,6,26.2,111210124
2008,5485,6,13.1,111210124
2008,5489,6,2.9,111210124
2008,5493,3,85.87,111220100
2008,5493,6,124.6,111220100
2008,5527,6,71.5,111210124
2008,5497,6,66.3,111220801
2008,5498,6,79.2,111220400
2008,5499,6,102.7,111220400
2008,5500,6,264.2,111220400
2008,5496,6,62.0,111220801
2008,5517,6,72.4,111220900
2008,5530,6,1.2,111210124
2008,5534,6,20.1,111210124
2008,5536,3,171.74,111220100
2008,5536,6,249.3,111220100
2008,5538,4,108.0,111220100
2008,5538,6,60.4,111220100
2008,5540,3,56.19,111210124
2008,5540,6,95.2,111210124
2008,5543,4,75.0,111210124
2008,5546,4,75.0,111210124
2008,5551,6,13.2,111210124
2008,5554,6,75.6,111210124
2008,5556,6,1.2,111210124
2008,5559,3,35.0,111210124
2008,5559,6,21.1,111210124
2008,5565,6,1.5,111210124
2008,5567,4,690.0,111210124
2008,5567,6,386.4,111210124
2008,5569,3,172.56,111210124
2008,5569,6,250.5,111210124
2008,5585,6,3.6,111210124
2008,5586,1,103713.89,111210124
2008,5586,2,35445.36,111210124
2008,5586,3,4043.47,111210124
2008,5586,5,87367.14,111210124
2008,5586,7,4794.6,111210124
2008,5586,9,1928.21,111210124
2008,5586,10,3175.34,111210124
2008,5586,11,1250.68,111210124
2008,5586,12,240.0,111210124
2008,5586,14,8257.63,111210124
2008,5586,15,55.25,111210124
2008,5586,16,2227.32,111210124
2008,5586,17,1212.74,111210124
2008,5586,18,22950.44,111210124
2008,5586,19,59.38,111210124
2008,5586,21,186.05,111210124
2008,5586,23,2130.58,111210124
2008,5586,24,3554.65,111210124
2008,5593,6,65.2,111220700
2008,5601,6,3.2,111220700
2008,5607,6,22.4,111220100
2008,5618,3,82.45,111210124
2008,5618,6,224.8,111210124
2008,5620,6,64.2,111210122
2008,5621,6,64.2,111210122
2008,5623,6,64.2,111210122
2008,5632,6,52.1,111210124
2008,5634,6,63.3,111210124
2008,5640,6,17.7,111210124
2008,5647,6,6.7,111210124
2008,5649,6,158.4,111210124
2008,5668,6,15.0,111221100
2008,5674,6,60.4,111220801
2008,5676,6,63.9,111220400
2008,5677,1,840.0,111220400
2008,5677,2,288.0,111220400
2008,5681,6,48.7,111220900
2008,5685,6,54.9,111210123
2008,5686,3,154.04,111210123
2008,5686,6,223.6,111210123
2008,5688,6,122.3,111220900
2008,5690,6,101.6,111220900
2008,5699,3,40.31,111220700
2008,5699,6,60.0,111220700
2008,5703,3,87.36,111210123
2008,5703,6,121.8,111210123
2008,5705,6,14.8,111210123
2008,5706,1,177.85,111210123
2008,5706,2,60.98,111210123
2008,5707,1,99.08,111210123
2008,5707,2,33.97,111210123
2008,5708,1,545.53,111210123
2008,5708,2,187.03,111210123
2008,5709,1,267.39,111210123
2008,5709,2,91.67,111210123
2008,5710,1,102.85,111210123
2008,5710,2,35.26,111210123
2008,5711,1,451.65,111210123
2008,5711,2,154.86,111210123
2008,5712,1,135.96,111210123
2008,5712,2,46.61,111210123
2008,5733,6,9.6,111210123
2008,5734,6,462.6,111210123
2008,5736,3,126.51,111210123
2008,5714,1,830.81,111210123
2008,5714,2,284.84,111210123
2008,5714,5,9.71,111210123
2008,5714,16,9.71,111210123
2008,5714,24,19.42,111210123
2008,5715,6,147.7,111220900
2008,5716,6,89.3,111220900
2008,5713,1,2377.55,111210123
2007,3585,3,23.39,111220900
2007,3585,6,41.5,111220900
2007,3591,6,66.9,111210123
2007,3595,6,60.2,111210123
2007,3596,6,100.8,111210123
2007,3597,6,22.1,111210123
2007,3602,3,775.53,111210123
2007,3602,6,1225.7,111210123
2007,3602,784,361.79,111210123
2007,3618,3,103.0,111210123
2007,3618,6,411.6,111210123
2007,3618,784,141.74,111210123
2007,3624,6,113.7,111210123
2007,3534,6,64.6,111210123
2007,3640,6,11.5,111210123
2007,3648,3,634.9,111210107
2007,3648,4,1740.0,111210107
2007,3648,6,696.0,111210107
2007,3648,784,287.6,111210107
2007,3652,6,85.6,111210123
2007,3674,6,2.5,111210123
2007,3675,6,6.5,111210123
2007,3683,6,34.0,111210123
2007,3696,6,86.4,111210123
2007,3701,6,15.0,111210123
2007,3702,4,167.05,111210107
2007,3702,6,93.5,111210107
2007,3703,4,582.4,111210123
2007,3703,6,326.1,111210123
2007,3706,6,120.0,111210123
2007,3707,6,53.3,111210123
2007,3709,6,28.0,111210123
2007,3712,6,47.4,111210123
2007,3714,6,67.9,111210123
2007,3723,6,96.0,111210123
2007,3726,6,75.8,111210123
2007,3734,6,87.7,111210123
2007,3735,6,26.8,111210123
2007,3736,6,79.9,111210123
2007,3748,6,2.5,111210123
2007,3751,6,8.5,111210123
2007,3756,6,105.7,111220700
2007,3761,6,67.2,111220900
2007,3763,4,135.0,111210123
2007,3763,6,75.6,111210123
2007,3772,6,14.6,111210123
2007,3773,6,7.2,111210123
2007,3774,3,35.13,111210123
2007,3774,6,186.4,111210123
2007,3774,784,64.22,111210123
2007,3775,6,7.2,111210123
2007,3777,6,64.8,111210123
2007,3778,3,66.37,111210123
2007,3778,6,48.4,111210123
2007,3781,6,21.5,111210123
2007,3789,6,370.8,111210123
2007,3790,6,1.8,111210123
2007,3795,6,55.9,111210123
2007,3795,784,46.26,111210123
2007,3804,6,70.0,111220400
2007,3808,4,150.0,111210123
2007,3808,6,84.0,111210123
2007,3809,4,312.5,111210123
2007,3809,6,175.0,111210123
2007,3810,6,42.5,111210123
2007,3811,6,32.3,111210123
2007,3826,6,73.8,111220100
2007,3826,784,61.04,111220100
2007,3829,6,18.4,111210123
2007,3830,6,2.6,111220100
2007,3833,6,71.0,111220100
2007,3852,6,6.7,111210123
2007,3849,6,32.3,111220801
2007,3851,6,59.7,111210123
2007,3865,6,30.0,111210123
2007,3866,6,87.2,111210123
2007,3869,4,270.0,111210123
2007,3869,6,151.2,111210123
2007,3870,6,67.5,111210123
2007,3875,6,3.0,111210123
2007,3886,4,102.96,111210123
2007,3886,6,57.6,111210123
2007,3892,6,32.3,111220801
2007,3894,6,85.6,111220900
2007,3903,6,43.4,111210123
2007,3906,6,247.1,111210123
2007,3912,3,209.77,111210123
2007,3912,6,251.9,111210123
2007,3913,6,104.2,111210123
2007,3915,3,4838.34,111220802
2007,3915,6,2539.1,111220802
2007,3942,4,163.0,111210123
2007,3942,6,91.2,111210123
2007,3920,1,59.62,111210123
2007,3920,2,20.44,111210123
2007,3923,1,1638.07,111210123
2007,3923,2,561.63,111210123
2007,3925,1,279.5,111210123
2007,3925,2,95.84,111210123
2007,3926,1,133.93,111210123
2007,3926,2,45.92,111210123
2007,3926,11,143.5,111210123
2007,3899,1,73199.37,111210123
2007,3899,2,24467.95,111210123
2007,3899,3,557.76,111210123
2007,3899,5,52688.2,111210123
2007,3899,7,4748.84,111210123
2007,3899,9,285.04,111210123
2007,3899,10,2834.83,111210123
2007,3899,11,659.59,111210123
2007,3899,12,250.0,111210123
2007,3899,14,7123.23,111210123
2007,3899,15,77.35,111210123
2007,3899,16,1747.71,111210123
2007,3899,17,1255.34,111210123
2007,3899,18,14275.59,111210123
2007,3899,19,97.94,111210123
2007,3899,22,470.0,111210123
2007,3899,23,2031.38,111210123
2007,3899,24,3467.49,111210123
2007,3902,6,13.3,111210123
2007,3927,1,337.32,111210123
2007,3927,2,115.65,111210123
2007,3928,1,363.25,111210123
2007,3928,2,124.54,111210123
2007,3930,3,79.77,111210123
2007,3930,6,193.7,111210123
2007,3933,6,3.0,111210123
2007,3918,1,415.33,111210123
2007,3918,2,142.42,111210123
2007,3939,6,111.9,111210123
2007,3947,3,482.02,111220100
2007,3947,6,723.8,111220100
2007,3953,6,200.2,111220700
2007,3954,1,75.24,111210123
2007,3954,2,25.8,111210123
2007,3954,10,26.87,111210123
2007,3956,6,37.8,111210123
2007,3963,6,106.0,111210123
2007,3964,6,107.8,111210123
2007,3967,6,3.0,111210123
2007,3975,6,73.0,111210123
2007,3976,3,151.19,111220100
2007,3976,6,209.1,111220100
2007,3977,3,133.76,111220100
2007,3977,6,213.6,111220100
2007,3978,3,109.47,111220100
2007,3978,6,159.7,111220100
2007,3979,3,87.6,111220100
2007,3979,6,141.4,111220100
2007,3981,6,70.0,111220400
2007,3997,6,105.3,111220900
2007,3999,6,2.3,111210123
2007,4004,6,109.2,111220900
2007,4009,6,50.4,111210123
2007,4011,6,64.4,111220900
2007,4014,3,34.72,111210123
2007,4014,6,82.5,111210123
2007,4016,6,6.4,111210123
2007,4017,6,124.4,111210123
2007,4019,6,92.4,111220400
2007,4023,4,197.6,111210107
2007,4023,6,110.6,111210107
2007,4033,6,22.4,111220100
2007,4034,4,197.6,111210123
2007,4034,6,110.6,111210123
2007,4047,3,9749.73,111220802
2007,4047,6,4994.8,111220802
2007,4066,4,225.0,111210123
2007,4066,6,126.0,111210123
2007,4073,6,78.4,111210123
2007,4096,6,72.0,111210123
2007,4103,6,3.7,111210123
2007,4109,3,476.0,111210123
2007,4109,4,1440.0,111210123
2007,4109,6,576.0,111210123
2007,4111,4,81.0,111210123
2007,4113,3,744.0,111210107
2007,4113,4,1860.0,111210107
2007,4113,6,744.0,111210107
2007,4118,6,32.0,111210123
2007,4119,6,37.2,111210123
2007,4120,6,58.3,111210123
2007,4121,4,200.0,111210123
2007,4121,6,112.0,111210123
2007,4130,6,20.3,111210123
2007,4131,6,23.7,111210123
2007,4150,1,58.75,111210123
2007,4150,2,20.14,111210123
2007,4158,6,53.4,111210123
2007,4162,6,15.8,111210123
2007,4173,6,22.1,111210123
2007,4174,6,60.0,111220100
2007,4178,6,78.4,111220900
2007,4185,4,374.0,111210123
2007,4185,6,209.4,111210123
2007,4190,6,0.9,111210123
2007,4215,6,156.0,111210123
2007,4246,6,1.0,111210123
2007,4249,6,82.2,111220801
2007,4250,784,65.83,111210123
2007,4261,6,21.6,111210123
2007,4273,6,16.0,111210123
2007,4280,6,4.3,111210123
2007,4284,4,164.0,111210123
