EJERCICIO,NRO_REGUL,NRO_RENG,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,CODIGO_UE,CODIGO_AXT,COD_PROV,IMPORTE,DEUDA,OBSERVACIONES
2009,1331,1,132,2,6,1,0,1110103000,51,87,0,3,,1005,404.5,N,
2009,1332,0,132,2,6,5,0,1110103000,51,87,0,3,,1005,-570.0,N,
2009,1332,1,132,2,6,5,0,1110103000,51,87,0,3,,1005,570.0,N,
2009,1333,0,132,2,7,1,0,1110103000,51,87,0,3,,1005,-804.2,N,
2009,1333,1,132,2,7,1,0,1110103000,51,87,0,3,,1005,804.2,N,
2009,1334,0,132,2,8,4,0,1110103000,51,87,0,3,,1005,-330.0,N,
2009,1334,1,132,2,8,4,0,1110103000,51,87,0,3,,1005,330.0,N,
2009,1335,0,132,4,2,2,0,1110103000,51,87,0,3,,1005,-5418.0,N,
2009,1335,1,132,4,2,2,0,1110103000,51,87,0,3,,1005,5418.0,N,
2009,1336,0,132,2,6,5,0,1110103000,51,87,0,3,,1005,-310.0,N,
2009,1336,1,132,2,6,5,0,1110103000,51,87,0,3,,1005,310.0,N,
2009,1337,0,132,2,7,1,0,1110103000,51,87,0,3,,1005,-322.5,N,
2009,1337,1,132,2,7,1,0,1110103000,51,87,0,3,,1005,322.5,N,
2009,1338,0,132,3,5,3,0,1110103000,51,87,0,3,,149,-900.0,N,
2009,1338,1,132,3,5,3,0,1110103000,51,87,0,3,,149,900.0,N,
2009,1339,0,133,4,2,2,0,1110103000,51,87,0,3,,171,-2280.0,N,
2009,1339,1,133,4,2,2,0,1110103000,51,87,0,3,,171,2280.0,N,
2009,1340,0,133,4,2,2,0,1110103000,51,87,0,3,,532,-7318.99,N,
2009,1340,1,133,4,2,2,0,1110103000,51,87,0,3,,532,7318.99,N,
2010,36,0,132,2,6,1,0,1110103000,51,87,0,3,,879,-31200.07,N,
2010,36,1,132,2,6,5,0,1110103000,51,87,0,3,,879,-6750.0,N,
2010,36,7,133,2,8,4,0,1110103000,51,87,0,3,,879,4728.0,N,
2010,36,2,132,2,7,1,0,1110103000,51,87,0,3,,879,-1385.0,N,
2010,36,3,132,2,8,4,0,1110103000,51,87,0,3,,879,-4728.0,N,
2010,36,4,133,2,6,1,0,1110103000,51,87,0,3,,879,31200.07,N,
2010,36,5,133,2,6,5,0,1110103000,51,87,0,3,,879,6750.0,N,
2010,36,6,133,2,7,1,0,1110103000,51,87,0,3,,879,1385.0,N,
2009,1341,0,131,1,2,1,0,1110108000,45,0,0,14,,50008,-76800.0,N,
2009,1341,1,131,1,2,1,0,1110108000,45,0,0,14,,50008,76800.0,N,
2009,1342,0,131,1,2,3,0,1110108000,45,0,0,14,,50008,-6900.0,N,
2009,1342,1,131,1,2,3,0,1110108000,45,0,0,14,,50008,6900.0,N,
2009,1343,0,131,1,2,5,1,1110108000,45,0,0,14,,50051,-10728.0,N,
2009,1343,1,131,1,2,5,1,1110108000,45,0,0,14,,50051,10728.0,N,
2009,1344,0,131,1,2,5,2,1110108000,45,0,0,14,,50052,-4291.2,N,
2009,1344,1,131,1,2,5,2,1110108000,45,0,0,14,,50052,4291.2,N,
2009,1345,0,131,1,2,6,0,1110108000,45,0,0,14,,50008,-9150.0,N,
2009,1345,1,131,1,2,6,0,1110108000,45,0,0,14,,50008,9150.0,N,
2009,1346,0,131,1,3,1,0,1110108000,45,0,0,14,,50008,-1900.0,N,
2009,1346,1,131,1,3,1,0,1110108000,45,0,0,14,,50008,1900.0,N,
2010,37,0,132,2,6,1,0,1110103000,51,87,0,3,,879,-31200.07,N,
2010,37,1,132,2,6,5,0,1110103000,51,87,0,3,,879,-6750.0,N,
2010,37,2,132,2,7,1,0,1110103000,51,87,0,3,,879,-1385.0,N,
2010,37,3,132,2,8,4,0,1110103000,51,87,0,3,,879,-4728.0,N,
2010,37,4,132,2,6,1,0,1110103000,51,87,0,3,,879,31200.07,N,
2010,37,5,132,2,6,5,0,1110103000,51,87,0,3,,879,6750.0,N,
2010,37,6,132,2,7,1,0,1110103000,51,87,0,3,,879,1385.0,N,
2010,37,7,132,2,8,4,0,1110103000,51,87,0,3,,879,4728.0,N,
2009,1347,0,133,4,2,2,0,1110103000,51,80,0,3,,994,-1175.1,N,
2009,1347,1,131,4,2,2,0,1110103000,51,80,0,3,,994,1175.1,N,
2009,1348,0,132,2,5,6,0,1110103000,51,76,0,3,,37,-22334.37,N,
2009,1348,1,133,2,5,6,0,1110103000,51,86,0,3,,37,22334.37,N,
2009,1349,0,133,3,5,1,0,1110103000,51,86,0,3,,146,10285.65,N,
2009,1349,1,132,3,5,1,0,1110103000,51,76,0,3,,146,-10285.65,N,
2009,1350,0,132,5,1,4,0,1110106000,35,0,0,7,,1038,-2475.0,N,
2009,1350,1,132,5,1,4,0,1110106000,31,0,0,7,,1038,2475.0,N,
2009,1351,0,132,5,1,4,0,1110106000,35,0,0,7,,90,-1462.5,N,
2009,1351,1,132,5,1,4,0,1110106000,31,0,0,7,,90,1462.5,N,
2009,1352,0,132,5,1,4,0,1110106000,41,0,0,7,,1038,-11000.0,N,
2009,1352,1,110,5,1,4,0,1110106000,24,0,0,7,,1038,11000.0,N,
2009,1352,2,132,5,1,4,0,1110106000,41,0,0,7,,1038,-11000.0,N,
2009,1352,3,110,5,1,4,0,1110106000,24,0,0,7,,1038,11000.0,N,
2009,1352,4,132,5,1,4,0,1110106000,41,0,0,7,,1038,-11000.0,N,
2009,1352,5,110,5,1,4,0,1110106000,24,0,0,7,,1038,11000.0,N,
2009,1352,6,132,5,1,4,0,1110106000,41,0,0,7,,90,-16104.5,N,
2009,1352,7,110,5,1,4,0,1110106000,24,0,0,7,,90,16104.5,N,
2009,1352,8,132,5,1,4,0,1110106000,41,0,0,7,,90,-10713.85,N,
2009,1352,9,110,5,1,4,0,1110106000,24,0,0,7,,90,10713.85,N,
2009,1352,10,132,5,1,4,0,1110106000,41,0,0,7,,90,-10690.85,N,
2009,1352,11,110,5,1,4,0,1110106000,24,0,0,7,,90,10690.85,N,
2009,1353,0,131,3,4,9,0,1110113000,42,0,0,20,,322,-42041.3,N,
2009,1353,1,110,3,4,9,0,1110113000,42,0,0,20,,322,42041.3,N,
2009,1354,0,110,3,1,9,0,1110110000,30,0,0,12,,186,755.0,N,
2009,1354,1,131,3,1,9,0,1110110000,30,0,0,12,,186,-755.0,N,
2009,423,0,110,3,7,2,0,1110105000,27,0,0,6,,50003,-56.0,N,
2009,423,1,132,3,7,2,0,1110105000,48,0,0,6,,50003,56.0,N,
2009,424,0,110,2,9,1,0,1110105000,27,0,0,6,,50020,-137.15,N,
2009,424,1,110,3,5,1,0,1110105000,27,0,0,6,,50020,-235.0,N,
2009,424,2,132,2,9,1,0,1110105000,48,0,0,6,,50020,137.15,N,
2009,424,3,132,3,5,1,0,1110105000,48,0,0,6,,50020,235.0,N,
2009,425,0,110,3,5,1,0,1110105000,27,0,0,6,,50020,-320.0,N,
2009,425,1,132,3,5,1,0,1110105000,48,0,0,6,,50020,320.0,N,
2009,428,0,131,2,5,2,0,1110104000,16,0,0,5,,771,-1910.5,N,
2009,428,1,110,2,9,5,0,1110104000,16,0,0,5,,771,-1578.9,N,
2009,428,2,110,2,5,2,0,1110104000,16,0,0,5,,771,1910.5,N,
2009,428,3,110,2,9,5,0,1110104000,16,0,0,5,,771,1578.9,N,
2009,429,0,131,2,5,2,0,1110104000,16,0,0,5,,866,-2702.0,N,
2009,429,1,131,2,9,5,0,1110104000,16,0,0,5,,866,-229.0,N,
2009,429,2,110,2,5,2,0,1110104000,16,0,0,5,,866,2702.0,N,
2009,429,3,110,2,9,5,0,1110104000,16,0,0,5,,866,229.0,N,
2009,430,0,131,3,3,9,0,1110104000,16,0,0,5,,25,-790.0,N,
2009,430,1,110,3,3,9,0,1110104000,16,0,0,5,,25,790.0,N,
2009,432,0,132,3,5,9,0,1110103000,51,76,0,3,,879,750.0,N,
2009,432,1,110,3,5,9,0,1110103000,18,0,0,3,,879,-750.0,N,
2009,433,0,110,3,5,9,0,1110103000,51,55,0,3,,506,1800.0,N,
2009,433,1,132,3,5,9,0,1110103000,51,55,0,3,,506,-1800.0,N,
2009,434,0,132,2,5,6,0,1110113000,43,0,0,20,,37,-63487.7,N,
2009,434,1,110,2,5,6,0,1110113000,42,0,0,20,,37,63487.7,N,
2009,435,0,133,2,7,1,0,1110103000,51,55,0,3,,63,-202.2,N,
2009,435,1,133,2,7,2,0,1110103000,51,55,0,3,,63,-2882.68,N,
2009,435,2,133,2,7,9,0,1110103000,51,55,0,3,,63,-1187.7,N,
2009,435,3,133,2,9,9,0,1110103000,51,55,0,3,,63,-211.38,N,
2009,435,4,110,2,9,9,0,1110103000,51,55,0,3,,63,4483.96,N,
2009,437,0,110,2,6,5,0,1110103000,51,55,0,3,,1005,1141.5,N,
2009,437,1,132,2,6,5,0,1110103000,51,55,0,3,,1005,-889.5,N,
2009,437,2,132,2,7,1,0,1110103000,51,55,0,3,,1005,-252.0,N,
2009,438,0,132,2,8,4,0,1110103000,51,55,0,3,,332,-1052.7,N,
2009,438,1,110,2,8,4,0,1110103000,51,55,0,3,,332,1052.7,N,
2009,439,0,110,3,5,1,0,1110103000,51,55,0,3,,146,4733.2,N,
2009,439,1,110,4,2,2,0,1110103000,51,55,0,3,,146,1250.0,N,
2009,439,2,132,3,5,1,0,1110103000,51,55,0,3,,146,-4733.2,N,
2009,439,3,132,4,2,2,0,1110103000,51,55,0,3,,146,-1250.0,N,
2009,440,0,132,3,2,2,0,1110103000,51,78,0,3,,752,-113991.31,N,
2009,440,1,110,3,2,2,0,1110103000,18,0,0,3,,752,113991.31,N,
2009,441,0,110,3,2,2,0,1110103000,18,0,0,3,,752,54939.61,N,
2009,441,1,110,3,2,2,0,1110103000,51,79,0,3,,752,-54939.61,N,
2009,445,0,110,2,7,9,0,1110103000,51,55,0,3,,28,2151.0,N,
2009,445,1,132,2,7,9,0,1110103000,51,55,0,3,,28,-2151.0,N,
2009,446,0,132,2,3,4,0,1110113000,43,0,0,20,,441,-476.65,N,
2009,446,1,110,2,3,4,0,1110113000,43,0,0,20,,441,476.65,N,
2009,447,0,110,2,3,4,0,1110113000,42,0,0,20,,441,476.65,N,
2009,447,1,132,2,3,4,0,1110113000,43,0,0,20,,441,-476.65,N,
2009,448,0,110,3,7,9,0,1110110000,30,0,0,12,,50003,211.2,N,
2009,448,1,110,2,5,6,0,1110110000,30,0,0,12,,50003,200.0,N,
2009,448,2,110,3,2,1,0,1110110000,30,0,0,12,,50003,1572.0,N,
2009,448,3,,,,,,1110110000,,,,12,25000,50003,-1983.2,N,gastos reintegro viatico
2009,450,0,132,2,7,1,0,1110103000,51,55,0,3,,171,-920.0,N,
2009,450,1,132,2,9,3,0,1110103000,51,55,0,3,,171,-5480.0,N,
2009,450,2,110,2,7,1,0,1110103000,51,55,0,3,,171,920.0,N,
2009,450,3,110,2,9,3,0,1110103000,51,55,0,3,,171,5480.0,N,
2009,451,0,131,2,3,9,0,1110104000,16,0,0,5,,153,-80.2,N,
2009,451,1,131,2,9,5,0,1110104000,16,0,0,5,,153,-3211.4,N,
2009,451,2,110,2,3,9,0,1110104000,16,0,0,5,,153,80.2,N,
2009,451,3,110,2,9,5,0,1110104000,16,0,0,5,,153,3211.4,N,
2009,452,0,131,2,8,9,0,1110104000,16,0,0,5,,300,-1574.07,N,
2009,452,1,110,2,8,9,0,1110104000,16,0,0,5,,300,1574.07,N,
2009,453,0,131,2,9,1,0,1110104000,16,0,0,5,,153,-79.8,N,
2009,453,1,131,2,9,5,0,1110104000,16,0,0,5,,153,-1042.9,N,
2009,453,2,131,2,9,9,0,1110104000,16,0,0,5,,153,-70.96,N,
2009,453,3,110,2,9,1,0,1110104000,16,0,0,5,,153,79.8,N,
2009,453,4,110,2,9,5,0,1110104000,16,0,0,5,,153,1042.9,N,
2009,453,5,110,2,9,9,0,1110104000,16,0,0,5,,153,70.96,N,
2009,454,0,131,2,9,1,0,1110104000,16,0,0,5,,169,-2123.4,N,
2009,454,1,110,2,9,1,0,1110104000,16,0,0,5,,169,2123.4,N,
2009,455,0,131,2,5,2,0,1110104000,16,0,0,5,,585,-3450.0,N,
2009,455,1,131,2,9,5,0,1110104000,16,0,0,5,,585,-1205.9,N,
2009,455,2,110,2,5,2,0,1110104000,16,0,0,5,,585,3450.0,N,
2009,455,3,110,2,9,5,0,1110104000,16,0,0,5,,585,1205.9,N,
2009,456,0,132,2,1,4,0,1110103000,51,55,0,3,,1239,-13765.0,N,
2009,456,1,110,2,1,4,0,1110103000,51,55,0,3,,1239,13765.0,N,
2009,457,0,110,5,1,4,0,1110106000,41,0,0,7,,90,-5290.0,N,
2009,457,1,110,5,1,4,0,1110106000,24,0,0,7,,90,5290.0,N,
2009,458,0,131,2,5,2,0,1110104000,16,0,0,5,,89,-10647.78,N,
2009,458,1,131,2,9,5,0,1110104000,16,0,0,5,,89,-872.5,N,
2009,458,2,110,2,5,2,0,1110104000,16,0,0,5,,89,10647.78,N,
2009,458,3,110,2,9,5,0,1110104000,16,0,0,5,,89,872.5,N,
2009,459,0,132,5,1,4,0,1110106000,41,0,0,7,,434,-635.5,N,
2009,459,1,110,5,1,4,0,1110106000,24,0,0,7,,434,635.5,N,
2009,460,0,131,2,9,5,0,1110104000,16,0,0,5,,345,-1144.2,N,
2009,460,1,131,2,9,9,0,1110104000,16,0,0,5,,345,-53.64,N,
2009,460,2,131,4,3,3,0,1110104000,16,0,0,5,,345,-93.6,N,
2009,460,3,110,2,9,5,0,1110104000,16,0,0,5,,345,1144.2,N,
2009,460,4,110,2,9,9,0,1110104000,16,0,0,5,,345,53.64,N,
2009,460,5,110,4,3,3,0,1110104000,16,0,0,5,,345,93.6,N,
2009,461,0,132,2,9,1,0,1110113000,43,0,0,20,,169,-238.0,N,
2009,461,1,110,2,9,1,0,1110113000,43,0,0,20,,169,238.0,N,
2009,464,0,133,3,3,1,0,1110103000,51,86,0,3,,1052,3800.0,N,
2009,464,1,132,3,3,1,0,1110103000,51,79,0,3,,1052,-3800.0,N,
2009,465,0,133,2,6,5,0,1110103000,51,83,0,3,,251,-13696.34,N,
2009,465,1,133,2,6,5,0,1110103000,51,86,0,3,,251,13696.34,N,
2009,467,0,110,5,1,4,0,1110101000,1,0,0,1,,63,-9345.6,N,
2009,467,1,132,5,1,4,0,1110101000,1,0,0,1,,63,9345.6,N,
2009,468,0,132,5,1,4,0,1110101000,1,0,0,1,,1005,8458.2,N,
2009,468,1,110,5,1,4,0,1110101000,1,0,0,1,,1005,-8458.2,N,
2009,469,0,110,5,1,4,0,1110101000,1,0,0,1,,50031,-20750.0,N,
2009,469,1,132,5,1,4,0,1110101000,1,0,0,1,,50031,20750.0,N,
2009,470,0,132,5,1,4,0,1110101000,1,0,0,1,,50125,9000.0,N,
2009,470,1,110,5,1,4,0,1110101000,1,0,0,1,,50125,-9000.0,N,
2009,471,0,110,5,1,4,0,1110101000,1,0,0,1,,50031,-2210.0,N,
2009,471,1,132,5,1,4,0,1110101000,1,0,0,1,,50031,2210.0,N,
2009,472,0,133,2,7,1,0,1110103000,51,61,0,3,,63,-11569.45,N,
2009,472,1,133,2,7,1,0,1110103000,51,61,0,3,,63,11569.45,N,
2009,473,0,133,2,7,1,0,1110103000,51,61,0,3,,879,-9901.5,N,
2009,473,1,133,2,7,1,0,1110103000,51,61,0,3,,879,9901.5,N,
2009,474,0,133,2,7,1,0,1110103000,51,55,0,3,,63,-202.2,N,
2009,474,1,110,2,7,1,0,1110103000,51,55,0,3,,63,202.2,N,
2009,475,0,110,2,7,2,0,1110103000,51,55,0,3,,63,2882.68,N,
2009,475,1,133,2,7,2,0,1110103000,51,55,0,3,,63,-2882.68,N,
2009,476,0,133,2,7,9,0,1110103000,51,55,0,3,,63,-1187.7,N,
2009,476,1,110,2,7,9,0,1110103000,51,55,0,3,,63,1187.7,N,
2009,477,0,110,2,9,9,0,1110103000,51,55,0,3,,63,211.38,N,
2009,477,1,133,2,9,9,0,1110103000,51,55,0,3,,63,-211.38,N,
2009,480,0,131,3,2,2,0,1110111000,23,0,0,3,,136,-2990.0,N,
2009,480,1,131,3,2,2,0,1110111000,23,0,0,3,,136,2990.0,N,
2009,481,0,131,3,2,2,0,1110111000,23,0,0,3,,136,-13260.0,N,
2009,481,1,131,3,2,2,0,1110111000,23,0,0,3,,136,13260.0,N,
2009,482,0,131,5,1,4,0,1110106000,41,0,0,7,,90,-1386.45,N,
2009,482,1,132,5,1,4,0,1110106000,41,0,0,7,,90,1386.45,N,
2009,483,0,131,2,1,5,0,1110113000,43,0,0,20,,1203,-18268.0,N,
2009,483,1,132,2,1,5,0,1110113000,43,0,0,20,,1203,18268.0,N,
2009,484,0,132,4,2,1,0,1110103000,51,87,0,3,,146,-3000.0,N,
2009,484,1,133,4,2,1,0,1110103000,51,87,0,3,,146,3000.0,N,
2009,485,0,132,4,2,2,0,1110103000,51,88,0,3,,332,-592.9,N,
2009,485,1,132,4,2,2,0,1110103000,51,88,0,3,,332,592.9,N,
2009,486,0,132,3,5,9,0,1110103000,18,0,0,3,,879,-750.0,N,
2009,486,1,110,3,5,9,0,1110103000,18,0,0,3,,879,750.0,N,
2009,487,0,110,2,8,4,0,1110103000,18,0,0,3,,222,784.3,N,
2009,487,1,132,2,8,4,0,1110103000,51,78,0,3,,222,-784.3,N,
2009,488,0,132,3,5,1,0,1110103000,51,78,0,3,,1076,-5177.6,N,
2009,488,1,110,3,5,1,0,1110103000,18,0,0,3,,1076,5177.6,N,
2009,489,0,110,3,3,4,0,1110103000,51,79,0,3,,1052,1200.0,N,
2009,489,1,132,3,3,1,0,1110103000,51,79,0,3,,1052,-1200.0,N,
2009,490,0,132,3,3,1,0,1110103000,51,79,0,3,,1052,-1200.0,N,
2009,490,1,133,3,3,1,0,1110103000,51,86,0,3,,1052,1200.0,N,
2009,497,0,110,5,1,4,0,1110115000,1,0,0,22,,129,-8157.0,N,
2009,497,1,132,5,1,4,0,1110115000,1,0,0,22,,129,8157.0,N,
2009,502,0,132,5,1,4,0,1110102000,49,0,0,2,,1275,2000.0,N,
2009,502,1,110,5,1,4,0,1110102000,1,0,0,2,,1275,-2000.0,N,
2009,497,2,110,5,1,4,0,1110115000,1,0,0,22,,1005,-5223.0,N,
2009,497,3,132,5,1,4,0,1110115000,1,0,0,22,,1005,5223.0,N,
2009,497,4,110,5,1,4,0,1110115000,1,0,0,22,,379,-16413.45,N,
2009,497,5,132,5,1,4,0,1110115000,1,0,0,22,,379,16413.45,N,
2009,497,6,110,5,1,4,0,1110115000,1,0,0,22,,379,-19000.0,N,
2009,497,7,132,5,1,4,0,1110115000,1,0,0,22,,379,19000.0,N,
2009,503,0,132,4,2,2,0,1110103000,51,84,0,3,,113,-4000.0,N,
2009,503,1,110,4,2,2,0,1110103000,51,55,0,3,,113,4000.0,N,
2009,504,0,131,5,1,4,0,1110106000,41,0,0,7,,90,-1386.45,N,
2009,504,1,132,5,1,4,0,1110106000,41,0,0,7,,90,1386.45,N,
2009,505,0,132,5,1,4,0,1110106000,31,0,0,7,,1131,-2364.7,N,
2009,505,1,132,5,1,4,0,1110106000,31,0,0,7,,1131,2364.7,N,
2009,507,0,110,2,5,6,0,1110103000,18,0,0,3,,37,-11430.72,N,
2009,507,1,132,2,5,6,0,1110103000,51,76,0,3,,37,11430.72,N,
2009,507,2,110,2,5,6,0,1110103000,18,0,0,3,,37,-11430.72,N,
2009,507,3,132,2,5,6,0,1110103000,51,76,0,3,,37,11430.72,N,
2009,517,0,132,2,5,6,0,1110109000,28,0,0,13,,50012,-174.0,N,
2009,517,1,132,2,5,6,0,1110109000,49,0,0,13,,50012,174.0,N,
2009,518,0,132,3,7,2,0,1110109000,49,0,0,13,,50003,1061.6,N,
2009,518,1,132,3,7,2,0,1110109000,28,0,0,13,,50003,-1061.6,N,
2009,519,0,132,3,1,4,0,1110113000,42,0,0,20,,50036,-159.72,N,
2009,519,1,132,3,1,4,0,1110113000,43,0,0,20,,50036,159.72,N,
2009,520,0,132,2,2,3,0,1110102000,49,0,0,2,,149,-580.0,N,
2009,520,1,132,2,2,3,0,1110102000,49,0,0,2,,149,580.0,N,
2009,521,0,132,2,3,9,0,1110102000,49,0,0,2,,149,-300.0,N,
2009,521,1,132,2,3,9,0,1110102000,49,0,0,2,,149,300.0,N,
2009,522,0,132,3,4,9,0,1110102000,49,0,0,2,,149,-50.0,N,
2009,522,1,132,3,4,9,0,1110102000,49,0,0,2,,149,50.0,N,
2009,523,0,132,3,6,1,0,1110102000,49,0,0,2,,149,-300.0,N,
2009,523,1,132,3,6,1,0,1110102000,49,0,0,2,,149,300.0,N,
2009,524,0,132,2,1,1,0,1110106000,31,0,0,7,,434,-432.0,N,
2009,524,1,132,2,1,1,0,1110106000,31,0,0,7,,434,432.0,N,
2009,550,0,110,2,5,2,0,1110104000,16,0,0,5,,771,-4564.15,N,
2009,550,1,110,2,9,5,0,1110104000,16,0,0,5,,771,-595.5,N,
2009,550,2,131,2,5,2,0,1110104000,16,0,0,5,,771,4564.15,N,
2009,550,3,131,2,9,5,0,1110104000,16,0,0,5,,771,595.5,N,
2009,551,0,110,2,5,2,0,1110104000,16,0,0,5,,771,-4096.45,N,
2009,551,1,110,2,9,5,0,1110104000,16,0,0,5,,771,-1885.6,N,
2009,551,2,131,2,5,2,0,1110104000,16,0,0,5,,771,4096.45,N,
2009,551,3,131,2,9,5,0,1110104000,16,0,0,5,,771,1885.6,N,
2009,552,0,131,2,5,2,0,1110104000,16,0,0,5,,771,5282.29,N,
2009,552,1,131,2,9,5,0,1110104000,16,0,0,5,,771,1610.8,N,
2009,552,2,110,2,5,2,0,1110104000,16,0,0,5,,771,-5282.29,N,
2009,552,3,110,2,9,5,0,1110104000,16,0,0,5,,771,-1610.8,N,
2009,554,0,110,2,5,6,0,1110103000,18,0,0,3,,37,-11430.72,N,
2009,554,1,133,2,5,6,0,1110103000,51,76,0,3,,37,11430.72,N,
2009,555,0,133,2,5,6,0,1110103000,51,86,0,3,,37,11430.72,N,
2009,555,1,110,2,5,6,0,1110103000,18,0,0,3,,37,-11430.72,N,
2009,556,0,110,2,5,6,0,1110103000,18,0,0,3,,37,-11430.72,N,
2009,556,1,133,2,5,6,0,1110103000,51,76,0,3,,37,11430.72,N,
2009,557,1,133,2,5,9,0,1110103000,51,61,0,3,,1005,-74.0,N,
2009,557,2,133,2,6,1,0,1110103000,51,61,0,3,,1005,-1324.8,N,
2009,557,3,133,2,6,5,0,1110103000,51,61,0,3,,1005,-58.0,N,
2009,557,4,133,2,7,1,0,1110103000,51,61,0,3,,1005,-722.0,N,
2009,557,5,133,2,7,5,0,1110103000,51,61,0,3,,1005,-90.0,N,
2009,557,6,133,2,5,8,0,1110103000,51,61,0,3,,1005,-102.0,N,
2009,560,0,132,3,4,5,0,1110102000,49,0,0,2,,1005,2000.0,N,
2009,557,7,133,2,5,8,0,1110103000,51,61,0,3,,1005,102.0,N,
2009,557,8,133,2,5,9,0,1110103000,51,61,0,3,,1005,74.0,N,
2009,557,9,133,2,6,1,0,1110103000,51,61,0,3,,1005,1324.8,N,
2009,557,10,133,2,6,5,0,1110103000,51,61,0,3,,1005,58.0,N,
2009,557,11,133,2,7,1,0,1110103000,51,61,0,3,,1005,722.0,N,
2009,557,12,133,2,7,5,0,1110103000,51,61,0,3,,1005,90.0,N,
2009,560,1,110,3,4,5,0,1110102000,49,0,0,2,,1005,-2000.0,N,
2009,570,0,110,5,1,4,0,1110106000,24,0,0,7,,69,-4917.0,N,
2009,570,1,132,5,1,4,0,1110106000,24,0,0,7,,69,4917.0,N,
2009,571,0,132,5,1,4,0,1110106000,24,0,0,7,,879,14784.0,N,
2009,571,1,110,5,1,4,0,1110106000,24,0,0,7,,879,-14784.0,N,
2009,572,0,110,5,1,4,0,1110106000,24,0,0,7,,879,14784.0,N,
2009,572,1,132,5,1,4,0,1110106000,24,0,0,7,,879,-14784.0,N,
2009,573,0,132,5,1,4,0,1110106000,24,0,0,7,,1131,14515.0,N,
2009,573,1,110,5,1,4,0,1110106000,24,0,0,7,,1131,-14515.0,N,
2009,574,0,110,5,1,4,0,1110106000,24,0,0,7,,879,-14784.0,N,
2009,574,1,132,5,1,4,0,1110106000,24,0,0,7,,879,14784.0,N,
2009,575,0,132,2,8,4,0,1110103000,51,78,0,3,,222,1482.8,N,
2009,575,1,131,2,8,4,0,1110103000,51,78,0,3,,222,-1482.8,N,
2009,576,0,131,4,2,2,0,1110103000,51,89,0,3,,279,-40000.0,N,
2009,576,1,131,4,2,2,0,1110103000,51,86,0,3,,279,40000.0,N,
2009,577,0,132,2,1,5,0,1110113000,43,0,0,20,,1203,-18268.0,N,
2009,577,1,110,2,1,5,0,1110113000,42,0,0,20,,1203,18268.0,N,
2009,578,0,110,3,1,4,0,1110113000,42,0,0,20,,50036,82.21,N,
2009,578,1,131,3,1,4,0,1110113000,43,0,0,20,,50036,-82.21,N,
2009,579,0,132,2,9,6,0,1110113000,43,0,0,20,,858,-9705.0,N,
2009,579,1,110,2,9,6,0,1110113000,42,0,0,20,,858,9705.0,N,+
2009,580,0,131,4,2,2,0,1110103000,51,86,0,3,,279,4500.0,N,
2009,580,1,132,4,2,2,0,1110103000,51,89,0,3,,279,-4500.0,N,
2009,581,0,132,4,2,2,0,1110103000,51,89,0,3,,279,-4500.0,N,
2009,581,1,131,4,2,2,0,1110103000,51,86,0,3,,279,4500.0,N,
2009,582,0,131,6,2,1,0,1110106000,24,0,0,7,,50223,-194.1,N,
2009,582,1,132,6,2,1,0,1110106000,24,0,0,7,,50223,194.1,N,
2009,583,0,132,5,1,4,0,1110106000,41,0,0,7,,90,-42111.8,N,
2009,583,1,110,5,1,4,0,1110106000,41,0,0,7,,90,42111.8,N,
2009,584,0,110,5,1,4,0,1110106000,24,0,0,7,,90,42111.8,N,
2009,584,1,132,5,1,4,0,1110106000,41,0,0,7,,90,-42111.8,N,
2009,585,0,132,4,3,9,0,1110108000,29,0,0,14,,1000,-5945.0,N,
2009,585,1,132,4,3,9,0,1110108000,45,0,0,14,,1000,5945.0,N,
2009,586,0,132,3,3,3,0,1110103000,51,88,0,3,,28,-4000.0,N,
2009,586,1,133,3,3,3,0,1110103000,51,88,0,3,,28,4000.0,N,
2009,591,0,110,2,9,6,0,1110110000,30,0,0,12,,50021,-45.0,N,
2009,591,1,110,3,3,2,0,1110110000,30,0,0,12,,50021,-242.0,N,
2009,591,2,110,2,9,6,0,1110110000,30,0,0,12,,50012,45.0,N,
2009,591,3,110,3,3,2,0,1110110000,30,0,0,12,,50012,242.0,N,
2009,592,0,110,4,3,3,0,1110104000,16,0,0,5,,755,2964.0,N,
2009,592,1,110,2,9,5,0,1110104000,16,0,0,5,,755,-2964.0,N,
2009,606,0,133,4,2,2,0,1110103000,51,80,0,3,,994,-53200.0,N,
2009,606,1,132,4,2,2,0,1110103000,51,80,0,3,,994,53200.0,N,
2009,607,0,133,4,2,2,0,1110103000,51,80,0,3,,994,-53200.0,N,
2009,607,1,132,4,2,2,0,1110103000,51,80,0,3,,994,53200.0,N,
2009,608,0,133,4,2,2,0,1110103000,51,80,0,3,,994,-53200.0,N,
2009,608,1,132,4,2,2,0,1110103000,51,80,0,3,,994,53200.0,N,
2009,609,0,133,4,2,2,0,1110103000,51,80,0,3,,994,-53200.0,N,
2009,609,1,132,4,2,2,0,1110103000,51,80,0,3,,994,53200.0,N,
2009,610,0,133,4,2,2,0,1110103000,51,80,0,3,,1174,-29357.6,N,
2009,610,1,132,4,2,2,0,1110103000,51,80,0,3,,1174,29357.6,N,
