EJERCICIO,NRO_OP,NRO_REG_COMP,TIPO_COMPROB,NRO_COMPROB,COD_PROV,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,IMPORTE_IMPUT
2026,679,958,FAB,0006-00004226,3322,131,2,3,4,0,1110104000,16,0,0,23044.21
2026,679,958,FAB,0006-00004226,3322,131,2,9,1,0,1110104000,16,0,0,185481.78
2026,681,1011,FAB,0006-00004246,3322,131,2,3,4,0,1110104000,16,0,0,99632.29
2026,681,1011,FAB,0006-00004246,3322,131,2,3,9,0,1110104000,16,0,0,144382.0
2026,681,1011,FAB,0006-00004246,3322,131,2,9,1,0,1110104000,16,0,0,84088.37
2026,685,523,FAC,0002-00000768,2513,110,3,6,1,0,1110115000,1,0,0,150000.0
2026,686,522,FAC,0001-00000035,3445,110,3,6,1,0,1110115000,1,0,0,65000.0
2026,687,490,FAC,0002-00000172,53,110,3,6,1,0,1110115000,1,0,0,90000.0
2026,688,494,FAC,0002-00001919,2308,110,3,6,1,0,1110115000,1,0,0,65000.0
2026,690,1050,FAC,0003-00001864,400,110,3,6,1,0,1110115000,1,0,0,90000.0
2026,691,485,FAC,0002-00000300,2107,110,3,6,1,0,1110115000,1,0,0,150000.0
2026,692,496,FAC,0002-00000728,2309,110,3,6,1,0,1110115000,1,0,0,50000.0
2026,693,488,FAC,0003-00000373,2584,110,3,6,1,0,1110115000,1,0,0,100000.0
2026,694,493,FAC,0005-00000467,1101,110,3,6,1,0,1110115000,1,0,0,150000.0
2026,824,1350,COM,2025-12121028,50261,131,5,1,7,0,1110101000,1,0,0,135741.0
2026,1148,1670,LIQ,9139-94353657,50008,110,1,1,3,0,1110104000,16,0,0,347451.79
2026,1416,1637,FAB,0006-00000802,3177,110,3,4,6,0,1110105000,50,0,0,92552.9
2026,1417,438,FAB,0005-00009826,2770,110,2,9,3,0,1110117000,34,0,0,36000.0
2026,1421,2021,COM,2026-52700000,50031,110,5,1,4,0,1110106000,24,0,0,50000.0
2026,1422,1279,FAB,0006-00009403,2770,110,2,9,6,0,1110113000,42,0,0,47400.0
2026,1424,1485,FAB,0002-00000709,3287,110,2,3,9,0,1110109000,28,0,0,207500.0
2026,1424,1485,FAB,0002-00000709,3287,110,2,9,2,0,1110109000,28,0,0,218500.0
2026,1427,1055,FAB,0327-00012985,141,131,2,9,9,0,1110104000,16,0,0,4000.0
2026,1427,1055,FAB,0327-00012985,141,131,2,6,5,0,1110104000,16,0,0,227527.0
2026,1427,1055,FAB,0327-00012985,141,131,2,7,9,0,1110104000,16,0,0,6120.0
2026,1427,1055,FAB,0327-00012985,141,131,2,5,8,0,1110104000,16,0,0,4080.0
2026,1427,1055,FAB,0327-00012985,141,131,2,5,9,0,1110104000,16,0,0,126781.33
2026,1428,2024,FAB,0629-55798935,50012,110,3,7,9,0,1110101000,1,0,0,2727.49
2026,1428,2024,FAB,0008-00066999,50012,110,2,5,6,0,1110101000,1,0,0,119025.0
2026,1428,2024,FAB,5005-31062228,50012,110,3,7,9,0,1110101000,1,0,0,13225.63
2026,1428,2024,FAB,0050-39618066,50012,110,3,7,9,0,1110101000,1,0,0,49318.01
2026,1428,2024,FAB,5005-31055417,50012,110,3,7,9,0,1110101000,1,0,0,13497.22
2026,1428,2024,TKT,6511-00327921,50012,110,3,7,9,0,1110101000,1,0,0,14000.0
2026,1429,2026,COM,2026-42742800,2525,131,5,1,7,0,1110113000,47,0,0,7739132.61
2026,1432,2037,FAB,2503-16014959,50002,110,3,1,4,0,1110102000,1,0,0,43567.08
2026,1433,274,COM,0000-01200002,1489,131,3,5,4,0,1110104000,16,0,0,1641008.0
2026,1434,274,COM,0000-01200002,1489,131,3,5,4,0,1110104000,16,0,0,1641008.0
2026,161,387,FAB,2503-15539535,50002,110,3,1,4,0,1110102000,1,0,0,40841.06
2026,162,388,FAB,5490-32016702,707,131,3,5,4,0,1110111000,23,0,0,12480.0
2026,163,389,FAB,5490-32016703,707,110,3,5,4,0,1110102000,1,0,0,996752.9
2026,166,392,FAB,0000-00000275,50063,110,3,5,5,0,1110112000,1,0,0,578118.5
2026,275,652,FAA,0004-67197731,789,110,3,1,3,0,1110108000,29,0,0,79727.59
2026,275,652,FAS,0119-03076942,789,110,3,1,2,0,1110108000,29,0,0,17729.11
2026,275,652,FAS,0119-03076743,789,110,3,1,2,0,1110108000,29,0,0,29777.18
2026,275,652,FAA,0007-00177205,789,110,3,1,4,0,1110108000,29,0,0,29021.07
2026,275,652,FAA,0002-00095734,789,110,3,1,1,0,1110108000,29,0,0,30682.97
2026,275,652,FAA,0005-00544823,789,110,3,1,9,0,1110108000,29,0,0,53100.05
2026,275,652,FAA,0004-67197732,789,110,3,1,3,0,1110108000,29,0,0,103775.5
2026,275,652,COM,0000-10250000,789,110,3,3,9,0,1110108000,29,0,0,537751.0
2026,275,652,FAA,0002-00095706,789,110,3,1,1,0,1110108000,29,0,0,161744.53
2026,275,652,FAA,0007-00177182,789,110,3,1,4,0,1110108000,29,0,0,29021.07
2026,275,652,FAA,0002-00095717,789,110,3,1,1,0,1110108000,29,0,0,166252.79
2026,276,659,COM,2026-08300000,50154,110,1,5,0,0,1110104000,16,0,0,58800.0
2026,277,660,COM,2026-01202500,50087,110,3,5,5,0,1110112000,1,0,0,1746675.72
2026,278,661,FAB,0002-02015922,50929,110,3,4,6,0,1110115000,1,0,0,165600.0
2026,705,1164,LIQ,9139-94353590,50008,110,1,3,1,0,1110102000,1,0,0,1798221.39
2026,706,1165,LIQ,9139-94353591,50008,110,1,3,1,0,1110102000,52,0,0,131547.51
2026,707,1166,LIQ,9139-94353592,50008,110,1,3,1,0,1110103000,1,0,0,121146.98
2026,708,1167,LIQ,9139-94353593,50008,110,1,3,1,0,1110104000,16,0,0,34998830.92
2026,709,1168,LIQ,9139-94353594,50008,110,1,3,1,0,1110104000,16,0,0,90713.92
2026,710,1169,LIQ,9139-94353595,50008,110,1,3,1,0,1110104000,16,0,0,221178.13
2026,711,1170,LIQ,9139-94353596,50008,110,1,3,1,0,1110104000,17,0,0,402454.11
2026,712,1171,LIQ,9139-94353597,50008,110,1,3,1,0,1110104000,17,0,0,289094.17
2026,713,1172,LIQ,9139-94353598,50008,110,1,3,1,0,1110105000,50,0,0,496999.13
2026,714,1173,LIQ,9139-94353599,50008,132,1,3,1,0,1110105000,50,0,0,612685.56
2026,715,1174,LIQ,9139-94353600,50008,110,1,3,1,0,1110106000,24,0,0,235040.2
2026,715,1174,LIQ,9139-94353600,50008,110,1,3,1,0,1110106000,25,0,0,67920.68
2026,716,1175,LIQ,9139-94353601,50008,132,1,3,1,0,1110106000,24,0,0,34290.75
2026,716,1175,LIQ,9139-94353601,50008,132,1,3,1,0,1110106000,25,0,0,145491.17
2026,717,1176,LIQ,9139-94353602,50008,110,1,3,1,0,1110108000,29,0,0,661437.75
2026,718,1177,LIQ,9139-94353603,50008,110,1,3,1,0,1110109000,28,0,0,2456104.49
2026,719,1178,LIQ,9139-94353604,50008,132,1,3,1,0,1110109000,28,0,0,543365.45
2026,719,1178,LIQ,9139-94353604,50008,132,1,3,1,0,1110109000,46,0,0,425073.04
2026,720,1179,LIQ,9139-94353605,50008,131,1,3,1,0,1110111000,23,0,0,4489751.35
2026,721,1180,LIQ,9139-94353606,50008,110,1,1,7,0,1110113000,42,0,0,56035.28
2026,721,1180,LIQ,9139-94353606,50008,110,1,3,1,0,1110113000,1,0,0,680598.37
2026,721,1180,LIQ,9139-94353606,50008,110,1,3,1,0,1110113000,32,0,0,772276.2
2026,721,1180,LIQ,9139-94353606,50008,110,1,3,1,0,1110113000,42,0,0,4679673.17
2026,722,1181,LIQ,9139-94353607,50008,110,1,3,1,0,1110118000,35,0,0,2776262.5
2026,723,1182,LIQ,9139-94353608,50008,110,1,3,1,0,1110118000,35,0,0,558023.52
2026,723,1182,LIQ,9139-94353608,50008,110,1,3,1,0,1110118000,46,0,0,467083.08
2026,723,1182,LIQ,9139-94353608,50008,110,1,3,1,0,1110118000,48,0,0,2705768.93
2026,724,1183,LIQ,9139-94353609,50008,110,1,3,1,0,1110118000,48,0,0,2356373.01
2026,725,1184,LIQ,9139-94353610,50008,110,1,3,1,0,1110118000,1,0,0,648033.59
2026,725,1184,LIQ,9139-94353610,50008,110,1,3,1,0,1110118000,35,0,0,37356.37
2026,725,1184,LIQ,9139-94353610,50008,110,1,3,1,0,1110118000,45,0,0,2098477.96
2026,725,1184,LIQ,9139-94353610,50008,110,1,3,1,0,1110118000,46,0,0,15654118.28
2026,725,1184,LIQ,9139-94353610,50008,110,1,3,1,0,1110118000,48,0,0,81940.03
2026,726,1185,COM,2026-00000001,230,110,3,5,5,0,1110112000,1,0,0,1204068.92
2026,727,1186,COM,2026-70960014,50087,110,3,5,5,0,1110112000,1,0,0,1454555.19
2026,729,1187,COM,2026-70960015,50087,110,2,5,6,0,1110101000,1,0,0,200000.0
2026,731,1188,COM,2026-70960016,50087,131,2,5,6,0,1110111000,23,0,0,280000.0
2026,732,1189,COM,2026-70960017,50087,132,2,5,6,0,1110113000,43,0,0,6000000.0
2026,733,1190,COM,2026-70960018,50087,131,2,5,6,0,1110104000,16,0,0,1418000.0
2026,734,1191,COM,2026-70960019,50087,132,2,5,6,0,1110106000,42,0,0,300000.0
2026,735,1192,EXB,6952-00501108,50087,110,3,5,5,0,1110112000,1,0,0,163960.0
2026,741,1197,FAB,2032-00042125,50280,110,3,1,5,0,1110104000,16,0,0,6700.0
2026,741,1197,FAB,2032-00015279,50280,110,3,1,5,0,1110104000,16,0,0,3600.0
2026,741,1197,FAB,2032-00042501,50280,110,3,1,5,0,1110104000,16,0,0,7299.93
2026,741,1197,FAB,0392-00076615,50280,110,3,5,1,0,1110104000,16,0,0,15500.0
2026,741,1197,TKT,0002-00007538,50280,110,2,2,1,0,1110104000,16,0,0,4650.0
2026,741,1197,TKT,0007-00003811,50280,110,2,9,6,0,1110104000,16,0,0,5400.0
2026,741,1197,FAB,2032-00042400,50280,110,3,1,5,0,1110104000,16,0,0,7299.93
2026,741,1197,FAB,2032-00042448,50280,110,3,1,5,0,1110104000,16,0,0,7299.93
2026,741,1197,TKT,0001-00043786,50280,110,2,9,9,0,1110104000,16,0,0,5500.95
2026,742,1199,FAB,0004-68479788,50219,110,3,1,3,0,1110102000,1,0,0,32583.23
2026,742,1199,COM,2502-20256080,50219,110,3,5,4,0,1110102000,1,0,0,41040.0
2026,742,1199,FAS,0119-06698933,50219,110,3,1,2,0,1110102000,1,0,0,10696.17
2026,742,1199,FAA,0002-00098848,50219,110,3,1,1,0,1110102000,1,0,0,100618.43
2026,743,1200,FAB,0005-00004271,50012,110,3,5,1,0,1110118000,1,0,0,19118.0
2026,744,1201,COM,0000-00000001,50012,110,3,8,9,0,1110112000,1,0,0,3580.0
2026,745,1214,FAB,0085-00036031,50283,110,2,5,6,0,1110102000,1,0,0,7700.0
2026,745,1214,FAC,0002-00000091,50283,110,3,3,9,0,1110102000,1,0,0,77750.0
2026,745,1214,FAB,0012-00003050,50283,110,2,1,1,0,1110102000,1,0,0,11000.0
2026,745,1214,TKT,0091-00039975,50283,110,2,5,6,0,1110102000,1,0,0,9016.06
2026,746,1215,FAB,2022-00001358,50003,110,3,7,2,0,1110101000,1,0,0,180000.0
2026,747,1216,FAB,2022-00001359,50003,110,3,7,2,0,1110106000,1,0,0,90000.0
2026,748,1218,FAB,2022-00001360,50003,110,3,7,9,0,1110101000,1,0,0,180000.0
2026,749,1229,FAB,7016-54035907,50023,110,3,1,3,0,1110104000,16,0,0,602185.14
2026,750,1231,FAB,7016-54035908,50023,110,3,1,3,0,1110200000,1,0,0,22966.27
2026,751,1238,FAB,0004-68479904,50023,110,3,1,3,0,1110106000,24,0,0,23675.85
2026,751,1238,FAB,0004-68479905,50023,110,3,1,3,0,1110106000,1,0,0,37905.47
2026,753,1231,FAB,0004-68479909,50023,110,3,1,3,0,1110200000,1,0,0,22966.27
2026,754,1229,FAB,0004-68479910,50023,110,3,1,3,0,1110104000,16,0,0,32059.54
2026,754,1229,FAB,0004-68479911,50023,110,3,1,3,0,1110104000,16,0,0,135169.93
2026,754,1229,FAB,0004-68479916,50023,110,3,1,3,0,1110104000,16,0,0,25537.41
2026,754,1229,FAB,0004-68479892,50023,110,3,1,3,0,1110104000,16,0,0,380374.22
2026,754,1229,FAB,0004-68479915,50023,110,3,1,3,0,1110104000,16,0,0,29044.04
2026,755,130,FAB,0002-00000332,3122,110,2,9,6,0,1110118000,46,0,0,379299.0
2026,756,1239,FAB,7016-54035907,50023,110,3,1,3,0,1110105000,30,0,0,22850.43
2026,756,1239,FAB,7016-54035907,50023,110,3,1,3,0,1110105000,50,0,0,68858.36
2026,757,1239,FAB,0004-68479867,50023,110,3,1,3,0,1110105000,50,0,0,22595.54
2026,757,1239,FAB,0004-68479866,50023,110,3,1,3,0,1110105000,50,0,0,22894.56
2026,757,1239,FAB,0004-68479906,50023,110,3,1,3,0,1110105000,30,0,0,22850.43
2026,757,1239,FAB,0004-68479894,50023,110,3,1,3,0,1110105000,50,0,0,23368.26
2026,758,1229,FAB,0004-68479910,50023,110,3,1,3,0,1110104000,16,0,0,32059.54
2026,758,1229,FAB,0004-68479911,50023,110,3,1,3,0,1110104000,16,0,0,135169.93
2026,758,1229,FAB,0004-68479916,50023,110,3,1,3,0,1110104000,16,0,0,25537.41
2026,758,1229,FAB,0004-68479892,50023,110,3,1,3,0,1110104000,16,0,0,380374.22
2026,758,1229,FAB,0004-68479915,50023,110,3,1,3,0,1110104000,16,0,0,29044.04
2026,760,1241,FAB,0004-68479882,50023,110,3,1,3,0,1110102000,1,0,0,22747.21
2026,760,1241,FAB,0004-68479886,50023,110,3,1,3,0,1110102000,1,0,0,34428.13
2026,760,1241,FAB,0004-68479908,50023,110,3,1,3,0,1110102000,1,0,0,26598.52
2026,761,1063,FAB,0001-00000421,2692,110,4,3,6,0,1110112000,1,0,0,3600000.0
2026,762,1243,FAB,0004-68479881,50023,110,3,1,3,0,1110105000,50,0,0,22595.54
2026,764,559,FAC,0002-00001005,1267,131,3,3,3,0,1110111000,23,0,0,574424.0
2026,767,1244,FAB,7016-54035907,50023,110,3,1,3,0,1110102000,1,0,0,43637.06
2026,768,1245,FAB,0004-68479876,50023,110,3,1,3,0,1110102000,1,0,0,22934.33
2026,769,1249,FAB,0004-68479914,50023,132,3,1,3,0,1110105000,50,0,0,24176.04
2026,770,1253,FAB,0000-00000033,50370,110,5,1,7,0,1110105000,50,0,0,81486.41
2026,771,1256,FAB,0004-68479913,50023,131,3,1,3,0,1110104000,16,0,0,26932.39
2026,772,1257,FAB,0004-68479887,50023,110,3,1,3,0,1110102000,1,0,0,22636.98
2026,773,1268,FAB,0000-00000001,51097,110,5,1,7,0,1110109000,28,0,0,289600.0
2026,774,190,FAC,0009-00000114,2538,131,3,3,9,0,1110104000,16,0,0,133000.0
2026,775,984,TKT,0006-00019706,158,131,5,1,4,0,1110104000,16,0,0,9913.94
2026,775,984,TKT,0006-00021716,158,131,5,1,4,0,1110104000,16,0,0,102904.51
2026,775,984,TKT,0006-00021516,158,131,5,1,4,0,1110104000,16,0,0,30887.98
2026,775,984,TKT,0006-00019646,158,131,5,1,4,0,1110104000,16,0,0,46233.22
2026,775,984,TKT,0006-00019395,158,131,5,1,4,0,1110104000,16,0,0,64852.92
2026,904,1431,FAB,2024-00000283,50072,110,3,8,9,0,1110117000,34,0,0,8734.2
2026,905,1418,FAB,1001-00468847,193,110,3,1,1,0,1110103000,1,0,0,49000000.0
2026,906,1418,FAB,1001-00468847,193,110,3,1,1,0,1110103000,1,0,0,11684114.54
2026,909,161,FAB,0005-00000893,2450,131,2,1,1,0,1110104000,16,0,0,3270300.0
2026,909,161,FAB,0005-00000894,2450,131,2,1,1,0,1110104000,16,0,0,3122000.0
2026,909,161,FAB,0005-00000893,2450,131,2,9,9,0,1110104000,16,0,0,56400.0
2026,910,1163,FAC,0001-00001976,3560,110,3,5,9,0,1110105000,50,0,0,450000.0
2026,911,807,FAC,0002-00000091,3448,132,2,9,4,0,1110106000,25,0,0,133300.0
2026,52,67,COM,0000-00000100,3509,110,3,5,4,0,1110105000,50,0,0,365165.0
2026,53,67,COM,0000-00000100,3509,110,3,5,4,0,1110105000,50,0,0,365165.0
2026,210,444,FAB,3108-03035655,50002,110,3,1,4,0,1110102000,1,0,0,41528.37
2026,210,444,FAB,3108-03035652,50002,110,3,1,4,0,1110102000,1,0,0,27554.12
2026,210,444,FAB,3108-03035656,50002,110,3,1,4,0,1110102000,1,0,0,35012.99
2026,210,444,FAB,3108-03035654,50002,110,3,1,4,0,1110102000,1,0,0,27554.12
2026,210,444,FAB,3108-03016555,50002,110,3,1,4,0,1110102000,1,0,0,27554.12
2026,210,444,FAB,3108-03035595,50002,110,3,1,4,0,1110102000,1,0,0,600436.8
2026,210,444,FAB,3108-03026263,50002,110,3,1,4,0,1110102000,1,0,0,28720.09
2026,210,444,FAB,3108-03035653,50002,110,3,1,4,0,1110102000,1,0,0,27554.12
2026,213,450,FAB,2512-16451429,50002,110,3,1,4,0,1110102000,1,0,0,55013.47
2026,257,99,FAB,0007-00011001,160,110,2,9,5,0,1110104000,17,0,0,29470.0
2026,257,99,FAB,0007-00011001,160,110,2,5,7,0,1110104000,17,0,0,83143.0
2026,258,195,FAB,0007-00011055,160,110,2,9,5,0,1110104000,16,0,0,35595.0
2026,258,195,FAB,0007-00011055,160,110,2,5,7,0,1110104000,16,0,0,212160.0
2026,259,57,FAB,0007-00011000,160,110,2,9,5,0,1110104000,17,0,0,158000.0
2026,259,57,FAB,0007-00011000,160,110,2,5,7,0,1110104000,17,0,0,117940.0
2026,260,274,COM,0000-01200001,1489,131,3,5,4,0,1110104000,16,0,0,1641008.0
2026,261,384,COM,1100-01101104,708,110,3,5,4,0,1110109000,28,0,0,6487.0
2026,265,625,COM,2026-57000000,50031,110,5,1,4,0,1110106000,24,0,0,13000.0
2026,269,298,COM,1100-01101105,708,110,3,5,4,0,1110106000,24,0,0,2568.0
2026,270,626,COM,2026-56000001,50031,110,5,1,4,0,1110106000,24,0,0,20000.0
2026,614,1064,COM,0000-01000000,193,131,3,1,1,0,1110111000,23,0,0,148363.53
2026,615,1065,COM,0000-00100000,193,110,3,1,1,0,1110109000,28,0,0,376462.24
2026,616,1066,FAB,1001-00468814,193,110,3,1,1,0,1110105000,50,0,0,1773792.12
2026,617,1067,FAB,1001-00468815,193,110,3,1,1,0,1110103000,1,0,0,21725214.93
2026,618,1068,FAB,1001-00468816,193,110,3,1,1,0,1110103000,1,0,0,49000000.0
2026,619,1069,FAB,1001-00468817,193,110,3,1,1,0,1110106000,25,0,0,213645.99
2026,619,1069,FAB,1001-00468817,193,110,3,1,1,0,1110106000,43,0,0,24533.77
2026,620,1070,FAB,1001-00468818,193,110,3,1,1,0,1110104000,16,0,0,3317050.4
2026,620,1070,FAB,1001-00468818,193,110,3,1,1,0,1110104000,17,0,0,92526.51
2026,621,1071,FAB,1001-00468819,193,110,3,1,1,0,1110103000,1,0,0,564646.25
2026,622,1072,FAB,1001-00468820,193,110,3,1,1,0,1110101000,1,0,0,1350486.44
2026,623,1073,FAB,1001-00468821,193,110,3,1,1,0,1110102000,1,0,0,176981.57
2026,624,1074,FAB,1001-00468822,193,110,3,1,1,0,1110105000,50,0,0,128966.25
2026,625,1076,FAB,1001-00468823,193,110,3,1,1,0,1110104000,16,0,0,8634298.51
2026,626,1077,FAB,1001-00468824,193,110,3,1,1,0,1110103000,1,0,0,918673.58
2026,627,1078,FAB,1001-00468825,193,110,3,1,1,0,1110113000,1,0,0,3717501.9
2026,628,537,FAB,0003-00000193,1603,132,5,1,4,0,1110106000,42,0,0,143000.0
2026,629,339,FAB,0003-00000195,1603,132,2,1,1,0,1110106000,43,0,0,56100.0
2026,630,589,FAB,0005-00010771,125,131,5,1,4,0,1110104000,16,0,0,22258.8
2026,630,589,FAB,0005-00010757,125,131,5,1,4,0,1110104000,16,0,0,22258.8
2026,631,593,FAB,0009-00018314,1259,110,2,9,3,0,1110104000,17,0,0,30152.16
2026,632,1079,FAB,2022-21900818,50087,110,2,5,6,0,1110101000,1,0,0,200000.0
2026,633,1080,FAB,2022-21900819,50087,131,2,5,6,0,1110111000,23,0,0,280000.0
2026,634,1081,FAB,2022-21900820,50087,131,2,5,6,0,1110113000,1,0,0,6000000.0
2026,635,1082,FAB,2022-21900821,50087,110,2,5,6,0,1110104000,16,0,0,1000000.0
2026,636,1084,FAB,2022-21900822,50087,132,2,5,6,0,1110106000,25,0,0,300000.0
2026,638,1085,FAB,2022-21900823,50087,110,3,5,5,0,1110102000,1,0,0,155600.0
2026,643,591,FAB,0010-00011542,2330,110,2,5,1,0,1110108000,29,0,0,9000.0
2026,643,591,FAB,0010-00011542,2330,110,2,5,6,0,1110108000,29,0,0,91394.37
2026,1184,1726,FAB,4264-53091637,50036,132,3,1,9,0,1110102000,33,0,0,284743.25
2026,1186,268,FAC,0002-00000565,57,131,3,5,3,0,1110104000,16,0,0,22000.0
2026,1187,640,FAC,0002-00000569,57,131,3,5,3,0,1110104000,16,0,0,39000.0
2026,1187,640,FAC,0002-00000569,57,131,3,5,9,0,1110104000,16,0,0,35000.0
2026,1188,345,FAC,0002-00000566,57,131,3,5,3,0,1110104000,16,0,0,79600.0
2026,1188,345,FAC,0002-00000566,57,131,3,5,9,0,1110104000,16,0,0,39800.0
2026,1190,89,FAC,0002-00000564,57,131,3,5,3,0,1110104000,16,0,0,25000.0
2026,1190,89,FAC,0002-00000564,57,131,3,5,9,0,1110104000,16,0,0,21000.0
2026,1190,89,FAC,0002-00000564,57,131,3,4,9,0,1110104000,16,0,0,18000.0
2026,1192,1025,FAC,0003-00000045,2988,110,3,4,9,0,1110109000,28,0,0,850000.0
2026,1193,914,FAC,0002-00000091,2337,131,3,9,9,0,1110111000,23,0,0,2690617.0
2026,1194,1470,FAC,0002-00000435,2110,132,3,3,6,0,1110106000,43,0,0,60000.0
2026,1195,1493,FAB,0012-00000026,3398,110,2,9,6,0,1110118000,46,0,0,1977927.97
2026,1196,1232,FAB,0005-00000449,2371,110,2,9,1,0,1110118000,46,0,0,324500.0
2026,1196,1232,FAB,0005-00000449,2371,110,2,1,5,0,1110118000,46,0,0,98700.0
2026,1197,1495,FAC,0002-00000436,2110,132,3,3,1,0,1110106000,25,0,0,1075000.0
2026,1198,1212,FAB,0007-00000676,2917,110,2,9,9,0,1110118000,46,0,0,185766.46
2026,1198,1212,FAB,0007-00000676,2917,110,2,9,6,0,1110118000,46,0,0,785454.56
2026,1198,1212,FAB,0007-00000676,2917,110,2,5,6,0,1110118000,46,0,0,97574.0
2026,1200,1730,FAB,2022-00001363,50003,110,3,7,2,0,1110112000,1,0,0,82000.0
2026,1201,532,FAC,0002-00000333,2473,131,3,4,9,0,1110106000,44,0,0,1051196.0
2026,1202,535,FAC,0001-00000079,3027,131,3,4,9,0,1110106000,44,0,0,1051196.0
2026,1365,1956,LIQ,9139-94353664,50008,110,1,3,1,0,1110102000,33,0,0,319456.32
2026,1366,1957,LIQ,9139-94353665,50008,110,1,3,1,0,1110102000,1,0,0,2065810.9
2026,1367,1958,LIQ,9139-94353666,50008,110,1,3,1,0,1110103000,1,0,0,151433.72
2026,1368,1959,LIQ,9139-94353667,50008,110,1,3,1,0,1110104000,16,0,0,212605.34
2026,1369,1960,LIQ,9139-94353668,50008,110,1,3,1,0,1110104000,16,0,0,93640.17
2026,1370,1961,LIQ,9139-94353669,50008,110,1,3,1,0,1110104000,16,0,0,34727641.62
2026,1371,1962,LIQ,9139-94353670,50008,110,1,3,1,0,1110104000,17,0,0,635115.52
2026,1372,1963,LIQ,9139-94353671,50008,110,1,3,1,0,1110104000,17,0,0,472359.23
2026,1373,1964,LIQ,9139-94353672,50008,110,1,3,1,0,1110105000,30,0,0,48241.37
2026,1373,1964,LIQ,9139-94353672,50008,110,1,3,1,0,1110105000,50,0,0,585724.89
2026,1374,1965,LIQ,9139-94353673,50008,132,1,3,1,0,1110105000,50,0,0,612685.56
2026,1375,1966,LIQ,9139-94353674,50008,132,1,3,1,0,1110106000,24,0,0,23144.79
2026,1375,1966,LIQ,9139-94353674,50008,132,1,3,1,0,1110106000,25,0,0,50636.89
2026,1376,1967,LIQ,9139-94353675,50008,110,1,3,1,0,1110108000,29,0,0,378684.38
2026,1377,1968,LIQ,9139-94353676,50008,110,1,3,1,0,1110109000,28,0,0,2967526.26
2026,1378,1969,LIQ,9139-94353677,50008,132,1,3,1,0,1110109000,28,0,0,151925.85
2026,1378,1969,LIQ,9139-94353677,50008,132,1,3,1,0,1110109000,46,0,0,470616.58
2026,1379,1970,LIQ,9139-94353678,50008,131,1,3,1,0,1110111000,23,0,0,4095679.75
2026,1380,1971,LIQ,9139-94353679,50008,110,1,1,7,0,1110113000,1,0,0,129006.1
2026,1380,1971,LIQ,9139-94353679,50008,110,1,3,1,0,1110113000,1,0,0,885039.13
2026,1380,1971,LIQ,9139-94353679,50008,110,1,3,1,0,1110113000,32,0,0,954110.9
2026,1380,1971,LIQ,9139-94353679,50008,110,1,3,1,0,1110113000,42,0,0,4689195.74
2026,1381,1972,LIQ,9139-94353680,50008,110,1,3,1,0,1110118000,35,0,0,535049.49
2026,1381,1972,LIQ,9139-94353680,50008,110,1,3,1,0,1110118000,46,0,0,469260.02
2026,1381,1972,LIQ,9139-94353680,50008,110,1,3,1,0,1110118000,48,0,0,541018.62
2026,1382,1973,LIQ,9139-94353681,50008,110,1,3,1,0,1110118000,35,0,0,4397642.55
2026,1383,1974,LIQ,9139-94353682,50008,110,1,3,1,0,1110118000,1,0,0,699104.72
2026,1383,1974,LIQ,9139-94353682,50008,110,1,3,1,0,1110118000,35,0,0,172559.16
2026,1383,1974,LIQ,9139-94353682,50008,110,1,3,1,0,1110118000,45,0,0,1760603.3
2026,1383,1974,LIQ,9139-94353682,50008,110,1,3,1,0,1110118000,46,0,0,18003968.84
2026,1383,1974,LIQ,9139-94353682,50008,110,1,3,1,0,1110118000,48,0,0,245820.09
2026,1384,1975,LIQ,9139-94353683,50008,110,1,3,1,0,1110118000,48,0,0,5814289.58
2026,21,1,FAB,0000-00000031,50370,132,5,1,7,0,1110105000,50,0,0,97734.94
2026,308,684,LIQ,9139-94353532,50008,110,1,1,1,0,1110101000,1,0,0,757195.8
2026,308,684,LIQ,9139-94353532,50008,110,1,1,3,0,1110101000,1,0,0,1324125.86
2026,308,684,LIQ,9139-94353532,50008,110,1,1,7,0,1110101000,1,0,0,160972.45
2026,309,685,LIQ,4000-00013256,50051,110,1,1,6,1,1110101000,1,0,0,249758.6
2026,310,686,LIQ,0040-00013250,50052,110,1,1,6,2,1110101000,1,0,0,99903.44
2026,311,687,LIQ,9139-94353533,50008,110,1,1,1,0,1110102000,1,0,0,5558655.59
2026,311,687,LIQ,9139-94353533,50008,110,1,1,3,0,1110102000,1,0,0,6649300.71
2026,311,687,LIQ,9139-94353533,50008,110,1,1,7,0,1110102000,1,0,0,2065560.75
2026,311,687,LIQ,9139-94353533,50008,110,1,2,1,0,1110102000,1,0,0,4793050.08
2026,311,687,LIQ,9139-94353533,50008,110,1,2,2,0,1110102000,1,0,0,1330845.24
2026,311,687,LIQ,9139-94353533,50008,110,1,2,6,0,1110102000,1,0,0,7500.0
2026,311,687,LIQ,9139-94353533,50008,110,1,4,0,0,1110102000,1,0,0,299919.0
2026,311,687,LIQ,9139-94353533,50008,110,1,6,0,0,1110102000,1,0,0,590544.91
2026,312,688,LIQ,9139-94353534,50008,110,1,1,1,0,1110102000,52,0,0,400584.43
2026,312,688,LIQ,9139-94353534,50008,110,1,1,3,0,1110102000,52,0,0,843414.3
