ANIO_PRESUP,JURISDICCION,TIPO,CLASE,CONCEPTO,SUBCONCEPTO,EJECUTADO,ESTIMADO,PROGRAMADO,PROY1,PROY2,EXENCIONES,OTRAS,POLITICA_TRIB_1,POLITICA_TRIB_2,VAL_PROY_MODIF
2009,1110112000,12,6,7,0,0.0,0.0,90000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,1,172069.09,225000.0,10000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,2,22912.79,22000.0,9000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,3,0.0,9000.0,8000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,4,0.0,6000.0,6000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,5,0.0,10000.0,16000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,6,0.0,10000.0,11000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,7,0.0,18000.0,11000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,8,0.0,3000.0,1000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,9,0.0,3000.0,1000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,10,0.0,9000.0,6000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,21,0,0.0,0.0,660000.0,,,,,0.0,0.0,N
2009,1110112000,12,2,1,0,10572.55,1000.0,10000.0,,,,,0.0,0.0,N
2009,1110112000,12,2,2,0,0.0,500.0,500.0,,,,,0.0,0.0,N
2009,1110112000,12,2,3,0,10494.56,7000.0,420000.0,,,,,0.0,0.0,N
2009,1110112000,12,2,5,0,26063.75,17000.0,80000.0,,,,,0.0,0.0,N
2009,1110112000,12,2,10,1,614.61,1000.0,3000.0,,,,,0.0,0.0,N
2009,1110112000,12,2,10,2,41563.28,40000.0,110000.0,,,,,0.0,0.0,N
2009,1110112000,12,2,11,0,55167.88,124000.0,105000.0,,,,,0.0,0.0,N
2009,1110112000,12,2,12,0,56670.25,58000.0,160000.0,,,,,0.0,0.0,N
2009,1110112000,12,6,1,0,13889.53,4000.0,21000.0,,,,,0.0,0.0,N
2009,1110112000,12,6,3,0,8277.76,25000.0,30000.0,,,,,0.0,0.0,N
2009,1110112000,12,9,2,0,58444.63,108000.0,130000.0,,,,,0.0,0.0,N
2009,1110112000,12,9,3,0,68137.15,14400.0,14400.0,,,,,0.0,0.0,N
2009,1110112000,14,1,1,0,30890.0,20000.0,20000.0,,,,,0.0,0.0,N
2009,1110112000,16,2,3,0,32241.16,50000.0,40000.0,,,,,0.0,0.0,N
2009,1110112000,11,4,3,5,0.0,0.0,2440.0,,,,,0.0,0.0,N
2009,1110112000,12,1,24,0,0.0,0.0,360000.0,,,,,0.0,0.0,N
2009,1110112000,11,4,5,0,0.0,0.0,240766.0,,,,,0.0,0.0,N
2009,1110112000,17,5,1,18,0.0,0.0,67126.0,,,,,0.0,0.0,N
2009,1110112000,12,1,25,1,0.0,0.0,340000.0,,,,,0.0,0.0,N
2009,1110112000,12,1,17,12,0.0,0.0,500000.0,,,,,0.0,0.0,N
2009,1110112000,33,1,1,0,0.0,11343.0,30000.0,,,,,0.0,0.0,N
2010,1110112000,11,4,1,0,5461011.11,7251200.0,15391645.0,15391645.0,15391645.0,0.0,0.0,0.0,0.0,N
2010,1110112000,11,4,2,0,118987.17,131000.0,400000.0,400000.0,400000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,11,4,3,1,237066.58,341928.91,466635.0,466635.0,466635.0,0.0,0.0,0.0,0.0,N
2010,1110112000,11,4,3,2,326022.26,300000.0,584040.0,584040.0,584040.0,0.0,0.0,0.0,0.0,N
2010,1110112000,11,4,3,4,91810.16,182141.33,262136.0,262136.0,262136.0,0.0,0.0,0.0,0.0,N
2010,1110112000,11,9,1,0,414291.0,395000.0,766437.0,766437.0,766437.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,1,1,655136.68,658000.0,1560000.0,1560000.0,1560000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,1,2,115338.93,129000.0,330000.0,330000.0,330000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,2,0,60.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,3,1,202234.45,237000.0,525000.0,,0.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,3,2,378356.96,229000.0,80000.0,80000.0,80000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,3,3,605611.85,684000.0,1550000.0,1550000.0,1550000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,3,4,59666.4,145000.0,160000.0,160000.0,160000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,4,0,13765.0,50000.0,45000.0,45000.0,45000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,5,1,89540.66,113000.0,390000.0,390000.0,390000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,5,2,85256.14,63000.0,150000.0,150000.0,150000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,19,1,0.0,0.0,560000.0,560000.0,560000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,9,0,288132.29,495000.0,510000.0,510000.0,510000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,14,0,558.0,1000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,15,0,7536.75,5000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,6,7,0,0.0,0.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,1,172069.09,225000.0,12000.0,12000.0,12000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,2,22912.79,22000.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,3,0.0,9000.0,8000.0,8000.0,8000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,4,0.0,6000.0,6000.0,6000.0,6000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,5,0.0,10000.0,16000.0,16000.0,16000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,6,0.0,10000.0,13000.0,13000.0,13000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,7,0.0,18000.0,11000.0,11000.0,11000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,8,0.0,3000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,9,0.0,3000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,10,0.0,9000.0,11000.0,11000.0,11000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,17,11,0.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,18,0,1964.0,6000.0,17000.0,17000.0,17000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,21,0,0.0,0.0,850000.0,850000.0,850000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,1,0,10572.55,1000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,2,0,0.0,500.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,3,0,10494.56,7000.0,420000.0,420000.0,420000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,5,0,26063.75,17000.0,80000.0,80000.0,80000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,8,0,79610.18,94000.0,270000.0,270000.0,270000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,10,1,614.61,1000.0,16500.0,16500.0,16500.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,10,2,41563.28,40000.0,110000.0,110000.0,110000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,10,3,3094.13,6000.0,75000.0,75000.0,75000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,11,0,55167.88,124000.0,130000.0,130000.0,130000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,2,12,0,56670.25,58000.0,220000.0,220000.0,220000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,6,1,0,13889.53,4000.0,190000.0,190000.0,190000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,6,2,0,493920.23,481000.0,520000.0,520000.0,520000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,6,3,0,8277.76,25000.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,9,2,0,58444.63,108000.0,130000.0,130000.0,130000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,9,3,0,68137.15,14400.0,14400.0,14400.0,14400.0,0.0,0.0,0.0,0.0,N
2010,1110112000,14,1,1,0,30890.0,20000.0,20000.0,20000.0,20000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,16,2,3,0,32241.16,50000.0,40000.0,40000.0,40000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,17,5,1,14,22720.0,136320.0,281000.0,281000.0,281000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,11,4,3,5,0.0,0.0,3104.0,3104.0,3104.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,24,0,0.0,0.0,360000.0,360000.0,360000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,11,4,4,0,0.0,0.0,1089105.0,1089105.0,1089105.0,0.0,0.0,0.0,0.0,N
2010,1110112000,11,4,5,0,0.0,0.0,303210.0,303210.0,303210.0,0.0,0.0,0.0,0.0,N
2010,1110112000,17,5,1,18,0.0,0.0,86339.0,86339.0,86339.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,25,1,0.0,0.0,340000.0,340000.0,340000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,25,2,0.0,0.0,60000.0,60000.0,60000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,6,0,161149.79,0.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,33,1,1,0,0.0,11343.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,17,5,1,1,3821.05,0.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,35,1,1,2,0.0,800000.0,800000.0,800000.0,800000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,17,5,1,20,0.0,0.0,1191881.0,1191881.0,1191881.0,0.0,0.0,0.0,0.0,N
2010,1110112000,35,1,1,1,0.0,400000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,35,1,1,3,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,35,1,1,4,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,26,0,0.0,0.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,N
2010,1110112000,12,1,27,0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0.0,0.0,N
2011,1110112000,11,4,1,0,7251200.0,15391645.0,22188099.0,22188099.0,22188099.0,0.0,0.0,0.0,0.0,N
2011,1110112000,11,4,2,0,118987.17,400000.0,440000.0,440000.0,440000.0,0.0,0.0,0.0,0.0,N
2011,1110112000,11,4,3,1,341928.91,466635.0,499673.0,499673.0,499673.0,0.0,0.0,0.0,0.0,N
2011,1110112000,11,4,3,2,300000.0,584040.0,741438.0,741438.0,741438.0,0.0,0.0,0.0,0.0,N
2011,1110112000,35,1,1,3,0.0,100000.0,500000.0,500000.0,500000.0,0.0,0.0,0.0,0.0,N
2011,1110112000,35,1,1,4,0.0,100000.0,500000.0,500000.0,500000.0,0.0,0.0,0.0,0.0,N
2011,1110112000,12,1,26,0,0.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,N
2011,1110112000,12,1,27,0,0.0,0.0,500000.0,500000.0,0.0,0.0,0.0,0.0,0.0,N
2011,1110112000,12,1,19,2,0.0,0.0,155000.0,155000.0,155000.0,0.0,0.0,0.0,0.0,N
2011,1110112000,17,5,1,16,134592.02,100120.0,249251.0,249251.0,249251.0,0.0,0.0,0.0,0.0,N
2011,1110112000,11,4,6,0,0.0,0.0,1223640.0,1223640.0,1223640.0,0.0,0.0,0.0,0.0,N
2011,1110112000,12,6,9,0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,N
2012,1110112000,11,4,1,0,7251200.0,15391645.0,33370665.0,22188099.0,0.0,0.0,0.0,0.0,0.0,N
2012,1110112000,11,4,2,0,118987.17,440000.0,500000.0,500000.0,500000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,11,4,3,1,341928.91,499673.0,685016.0,685016.0,685016.0,0.0,0.0,0.0,0.0,N
2012,1110112000,11,4,3,2,300000.0,741438.0,1006990.0,741438.0,0.0,0.0,0.0,0.0,0.0,N
2012,1110112000,11,4,3,4,182141.33,260478.0,277414.0,260478.0,0.0,0.0,0.0,0.0,0.0,N
2012,1110112000,11,9,1,0,395000.0,956887.0,1319281.0,956887.0,0.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,1,1,655136.68,1700000.0,3250000.0,3250000.0,3250000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,1,2,115338.93,710000.0,780000.0,780000.0,780000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,2,0,60.0,500.0,500.0,500.0,500.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,3,1,202234.45,604500.0,1080000.0,1080000.0,1080000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,3,2,378356.96,130000.0,120000.0,120000.0,120000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,3,3,605611.85,1810000.0,3200000.0,3200000.0,3200000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,3,4,59666.4,335000.0,350000.0,350000.0,350000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,4,0,15935.0,50000.0,90000.0,90000.0,90000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,5,1,89540.66,420000.0,695000.0,695000.0,695000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,5,2,85256.14,185000.0,175000.0,175000.0,175000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,19,1,0.0,640000.0,960000.0,960000.0,960000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,9,0,288132.29,510000.0,850000.0,850000.0,850000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,14,0,558.0,5000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,6,7,0,0.0,20000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,2,22912.79,100000.0,4500.0,4500.0,4500.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,3,0.0,8000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,4,0.0,6000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,5,0.0,26000.0,21000.0,21000.0,21000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,6,0.0,13000.0,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,7,0.0,11000.0,21000.0,21000.0,21000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,8,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,9,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,10,0.0,11000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,17,11,0.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,18,0,1964.0,18000.0,28000.0,28000.0,28000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,21,0,0.0,850000.0,1400000.0,1400000.0,1400000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,1,0,10572.55,10000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,2,0,0.0,3000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,3,0,10494.56,420000.0,759000.0,759000.0,759000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,5,0,26063.75,80000.0,205000.0,205000.0,205000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,8,0,79610.18,270000.0,440000.0,440000.0,440000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,10,1,614.61,22000.0,102000.0,102000.0,102000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,10,2,41563.28,110000.0,196000.0,196000.0,196000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,10,3,3094.13,110000.0,280000.0,280000.0,280000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,11,0,55167.88,210000.0,405000.0,405000.0,405000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,2,12,0,56670.25,220000.0,380000.0,380000.0,380000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,6,1,0,13889.53,360000.0,565000.0,565000.0,565000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,6,2,0,493920.23,550000.0,560000.0,560000.0,560000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,6,3,0,8277.76,30000.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,9,2,0,58444.63,130000.0,340000.0,340000.0,340000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,9,3,0,68137.15,14400.0,14400.0,14400.0,14400.0,0.0,0.0,0.0,0.0,N
2012,1110112000,14,1,1,0,30890.0,115000.0,115000.0,115000.0,115000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,16,2,3,0,32241.16,50000.0,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,17,5,1,14,22720.0,281000.0,281000.0,281000.0,281000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,24,0,0.0,360000.0,55000.0,55000.0,55000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,11,4,4,0,0.0,1518664.0,1953693.0,1953693.0,1953693.0,0.0,0.0,0.0,0.0,N
2012,1110112000,11,4,5,0,303210.0,414363.0,529855.0,529885.0,529855.0,0.0,0.0,0.0,0.0,N
2012,1110112000,17,5,1,18,86339.0,111488.0,129081.0,129081.0,129081.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,25,1,0.0,390000.0,588000.0,588000.0,588000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,25,2,0.0,60000.0,105000.0,105000.0,105000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,6,0,161149.79,38000.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,33,1,1,0,0.0,30000.0,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,17,5,1,1,3821.05,30000.0,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,35,1,1,2,0.0,1500000.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,17,5,1,20,0.0,1378955.0,1682613.0,1685613.0,1685613.0,0.0,0.0,0.0,0.0,N
2012,1110112000,35,1,1,1,0.0,400000.0,300000.0,300000.0,300000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,35,1,1,3,0.0,500000.0,2200000.0,2200000.0,2200000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,35,1,1,4,0.0,500000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,26,0,0.0,200000.0,500000.0,500000.0,500000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,27,0,0.0,500000.0,2500000.0,2500000.0,2500000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,19,2,0.0,155000.0,300000.0,300000.0,300000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,17,5,1,16,134592.02,249251.0,325752.0,325752.0,325752.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,9,5,0,0.0,0.0,115000.0,115000.0,115000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,1,1,1678277.85,3250000.0,4388000.0,4388000.0,4388000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,30,0,0.0,0.0,360000.0,480000.0,600000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,29,0,78125.0,0.0,80000.0,80000.0,80000.0,0.0,0.0,0.0,0.0,N
2012,1110112000,12,1,28,0,60225.68,0.0,180000.0,200000.0,240000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,1,2,632355.06,780000.0,310000.0,310000.0,310000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,2,0,0.0,500.0,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,4,0,31270.0,90000.0,135000.0,135000.0,135000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,5,1,356164.81,695000.0,4050000.0,4050000.0,4050000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,5,2,143825.32,175000.0,133000.0,133000.0,133000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,6,0,28789.96,30000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,9,0,397734.2,850000.0,1148000.0,1148000.0,1148000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,14,0,9041.03,10000.0,14000.0,14000.0,14000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,2,3244.66,4500.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,3,3916.86,4000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,4,1169.62,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,5,17125.2,21000.0,12000.0,12000.0,12000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,6,16571.04,18000.0,11000.0,11000.0,11000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,7,17227.93,21000.0,12000.0,12000.0,12000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,8,164.6,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,9,0.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,10,8763.07,10000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,17,11,1746.6,3000.0,4000.0,4000.0,4000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,18,0,12240.0,28000.0,28000.0,28000.0,28000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,19,2,30973.2,300000.0,68000.0,68000.0,68000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,25,1,363547.27,588000.0,645000.0,645000.0,645000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,25,2,64127.59,105000.0,114000.0,114000.0,114000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,1,0,146.4,1000.0,1600.0,1600.0,1600.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,2,0,630.0,1000.0,1400.0,1400.0,1400.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,8,0,189396.82,440000.0,594000.0,594000.0,594000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,10,2,127976.43,196000.0,220000.0,220000.0,220000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,10,3,164926.52,280000.0,220000.0,220000.0,220000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,11,0,323741.31,405000.0,680000.0,680000.0,680000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,12,0,195981.6,380000.0,515000.0,515000.0,515000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,6,1,0,474207.5,565000.0,290000.0,290000.0,290000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,6,2,0,261593.57,560000.0,615000.0,615000.0,615000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,9,2,0,322174.2,340000.0,340000.0,340000.0,340000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,33,1,1,0,11833.41,15000.0,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,35,1,1,1,0.0,300000.0,300000.0,300000.0,300000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,35,1,1,2,0.0,3000000.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,35,1,1,3,0.0,400000.0,400000.0,400000.0,400000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,35,1,1,4,0.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,11,4,1,0,25366617.77,33370665.0,37755000.0,37755000.0,37755000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,11,4,3,1,546133.83,685016.0,1547000.0,1547000.0,1547000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,11,4,3,4,281011.74,277414.0,396000.0,396000.0,396000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,11,9,1,0,1101815.31,1319281.0,1616000.0,1616000.0,1616000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,17,5,1,20,1356490.63,1682613.0,1867000.0,1867000.0,1867000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,3,0,355784.57,759000.0,588000.0,588000.0,588000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,19,1,548650.48,960000.0,960000.0,960000.0,960000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,20,0,170927.16,0.0,336000.0,336000.0,336000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,21,0,1480752.29,1400000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,24,0,53251.62,258000.0,258000.0,258000.0,258000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,26,0,0.0,500000.0,500000.0,500000.0,500000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,27,0,920637.09,2500000.0,2500000.0,2500000.0,2500000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,30,0,0.0,360000.0,360000.0,360000.0,360000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,16,2,3,0,8911.71,15000.0,15000.0,15000.0,15000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,28,0,139708.16,180000.0,315000.0,315000.0,315000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,1,29,0,116765.0,80000.0,120000.0,120000.0,120000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,5,0,125545.53,205000.0,150000.0,150000.0,150000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,2,10,1,45272.56,102000.0,138000.0,138000.0,138000.0,0.0,0.0,0.0,0.0,N
2013,1110112000,12,9,5,0,0.0,115000.0,115000.0,115000.0,115000.0,0.0,0.0,0.0,0.0,N
