EJERCICIO,NRO_REGUL,NRO_RENG,COD_PROV,CODIGO_FF,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP,JURISDICCION,PROGRAMA,ACTIV_PROY,ACTIV_OBRA,IMPORTE,OBSERVACIONES,DEUDA
2011,1071,1,498,131,3,3,2,0,1110104000,16,0,0,3800.0,,N
2011,1072,0,37,110,2,5,6,0,1110103000,22,0,0,-19791.96,,N
2011,1072,1,37,133,2,5,6,0,1110103000,51,76,0,19791.96,,N
2011,1076,0,17,131,3,3,3,0,1110103000,26,0,0,-2161.0,,N
2011,1076,1,17,131,3,3,3,0,1110103000,26,0,0,2161.0,,N
2011,1084,0,160,110,2,1,1,0,1110113000,42,0,0,-840.8,,N
2011,1084,1,160,110,2,1,2,0,1110113000,42,0,0,840.8,,N
2011,1085,0,1046,110,2,9,9,0,1110104000,16,0,0,-3179.5,,N
2011,1085,1,1046,131,2,9,9,0,1110104000,16,0,0,3179.5,,N
2011,1086,0,313,110,2,5,6,0,1110104000,16,0,0,-9769.11,,N
2011,1086,1,313,131,2,5,6,0,1110104000,16,0,0,9769.11,,N
2011,1093,0,17,131,3,3,3,0,1110103000,26,0,0,-1505.0,,N
2011,1093,1,17,131,3,3,3,0,1110103000,26,0,0,1505.0,,N
2011,1094,0,17,131,3,3,3,0,1110103000,26,0,0,-1259.0,,N
2011,1094,1,17,131,3,3,3,0,1110103000,26,0,0,1259.0,,N
2011,1100,0,37,131,2,5,6,0,1110111000,23,0,0,-19799.25,,N
2011,1100,1,37,133,2,5,6,0,1110103000,51,79,0,19799.25,,N
2011,1101,0,37,110,2,5,6,0,1110113000,42,0,0,-19805.03,,N
2011,1101,1,37,133,2,5,6,0,1110103000,51,79,0,19805.03,,N
2011,1102,0,37,110,2,5,6,0,1110113000,42,0,0,-19805.03,,N
2011,1102,1,37,133,2,5,6,0,1110103000,51,79,0,19805.03,,N
2011,1103,0,37,110,2,5,6,0,1110103000,18,0,0,-20761.43,,N
2011,1103,1,37,133,2,5,6,0,1110103000,51,79,0,20761.43,,N
2011,1104,0,37,131,2,5,6,0,1110111000,23,0,0,-19792.02,,N
2011,1104,1,37,133,2,5,6,0,1110103000,51,79,0,19792.02,,N
2011,1105,0,37,133,2,5,6,0,1110103000,46,0,0,-19762.98,,N
2011,1105,1,37,133,2,5,6,0,1110103000,51,79,0,19762.98,,N
2011,1106,0,1501,110,4,8,1,0,1110104000,16,0,0,-9680.0,,N
2011,1106,1,1501,131,4,8,1,0,1110104000,16,0,0,9680.0,,N
2011,1107,0,416,110,4,2,1,0,1110104000,62,0,0,-23836.61,,N
2011,1107,1,416,131,4,2,1,0,1110104000,62,0,0,23836.61,,N
2011,1108,0,416,110,4,2,1,0,1110104000,16,0,0,-22936.49,,N
2011,1108,1,416,131,4,2,1,0,1110104000,16,0,0,22936.49,,N
2011,1109,0,89,131,2,5,2,0,1110104000,16,0,0,-10844.88,,N
2011,1109,1,89,131,2,5,2,0,1110104000,16,0,0,10844.88,,N
2011,1110,0,285,110,3,4,6,0,1110104000,16,0,0,-27750.0,,N
2011,1110,1,285,131,3,4,6,0,1110104000,16,0,0,27750.0,,N
2011,1111,0,1061,110,5,1,4,0,1110104000,16,0,0,-12959.3,,N
2011,1111,1,1061,110,2,1,1,0,1110104000,16,0,0,12959.3,,N
2011,1112,0,1061,110,2,1,1,0,1110104000,16,0,0,1547.78,,N
2011,1112,1,1061,110,5,1,4,0,1110104000,16,0,0,-1547.78,,N
2011,1113,0,17,110,4,3,2,0,1110104000,16,0,0,-8000.0,,N
2011,1113,1,17,131,4,3,2,0,1110104000,16,0,0,8000.0,,N
2011,1114,0,1182,133,4,2,2,0,1110103000,51,76,0,-98875.0,,N
2011,1114,1,1182,133,4,2,2,0,1110103000,51,73,0,98875.0,,N
2011,1115,0,416,110,4,2,1,0,1110104000,16,0,0,-11871.31,,N
2011,1115,1,416,131,4,2,1,0,1110104000,16,0,0,11871.31,,N
2011,1116,0,85,110,4,3,7,0,1110104000,16,0,0,-5199.0,,N
2011,1116,1,85,131,4,3,7,0,1110104000,16,0,0,5199.0,,N
2011,1117,0,1182,133,4,2,2,0,1110103000,51,76,0,-201500.0,,N
2011,1117,1,1182,133,4,2,2,0,1110103000,51,76,0,201500.0,,N
2011,1118,0,1182,133,4,2,2,0,1110103000,51,76,0,-118550.0,,N
2011,1118,1,1182,133,4,2,2,0,1110103000,51,76,0,118550.0,,N
2011,1119,0,1182,133,4,2,2,0,1110103000,51,76,0,-118450.0,,N
2011,1119,1,1182,133,4,2,2,0,1110103000,51,76,0,118450.0,,N
2011,1120,0,1395,132,3,4,9,0,1110109000,28,0,0,-64500.0,,N
2011,1120,1,1395,110,3,4,9,0,1110109000,28,0,0,64500.0,,N
2011,1121,0,1394,132,3,6,9,0,1110109000,28,0,0,-150000.0,,N
2011,1121,1,1394,110,3,6,9,0,1110109000,28,0,0,150000.0,,N
2011,1122,0,492,110,3,3,3,0,1110103000,18,0,0,-8703.24,,N
2011,1122,1,492,133,3,3,3,0,1110103000,46,0,0,8703.24,,N
2011,1123,0,171,110,2,9,9,0,1110103000,18,0,0,-6723.0,,N
2011,1123,1,171,133,2,9,9,0,1110103000,46,0,0,6723.0,,N
2011,1124,0,63,110,2,9,9,0,1110103000,18,0,0,-5600.0,,N
2011,1124,1,63,133,2,9,9,0,1110103000,46,0,0,5600.0,,N
2011,1125,0,920,110,2,9,6,0,1110103000,18,0,0,-5000.0,,N
2011,1125,1,920,133,2,9,6,0,1110103000,46,0,0,5000.0,,N
2011,1126,0,71,110,2,9,6,0,1110103000,18,0,0,-6633.3,,N
2011,1126,1,71,133,2,9,6,0,1110103000,46,0,0,6633.3,,N
2011,1127,0,28,110,2,9,6,0,1110103000,18,0,0,-3632.0,,N
2011,1127,1,28,133,2,9,6,0,1110103000,46,0,0,3632.0,,N
2011,1128,0,28,110,2,9,6,0,1110103000,18,0,0,-4818.5,,N
2011,1128,1,28,133,2,9,6,0,1110103000,46,0,0,4818.5,,N
2011,1129,0,37,110,2,5,6,0,1110103000,18,0,0,-16484.7,,N
2011,1129,1,37,133,2,5,6,0,1110103000,46,0,0,16484.7,,N
2011,1130,0,313,110,2,5,6,0,1110103000,18,0,0,-5025.11,,N
2011,1130,1,313,133,2,5,6,0,1110103000,46,0,0,5025.11,,N
2011,1131,0,313,110,2,5,6,0,1110103000,18,0,0,-7667.77,,N
2011,1131,1,313,133,2,5,6,0,1110103000,46,0,0,7667.77,,N
2012,16,0,1476,110,5,1,4,0,1110106000,24,0,0,-4765.0,,N
2012,16,1,1476,132,5,1,4,0,1110106000,24,0,0,4765.0,,N
2011,1152,0,1038,110,5,1,4,0,1110106000,24,0,0,-3642.0,,N
2011,1152,1,1038,132,5,1,4,0,1110106000,24,0,0,3642.0,,N
2011,1153,0,1038,110,5,1,4,0,1110106000,24,0,0,-4679.0,,N
2011,1153,1,1038,132,5,1,4,0,1110106000,24,0,0,4679.0,,N
2011,1154,0,69,110,5,1,4,0,1110106000,24,0,0,-4704.0,,N
2011,1154,1,69,132,5,1,4,0,1110106000,24,0,0,4704.0,,N
2011,1155,0,69,110,5,1,4,0,1110106000,24,0,0,-3864.0,,N
2011,1155,1,69,132,5,1,4,0,1110106000,24,0,0,3864.0,,N
2011,1186,0,527,131,4,1,3,0,1110104000,16,0,0,-23815.0,,N
2011,1186,1,527,131,4,3,1,0,1110104000,16,0,0,23815.0,,N
2011,1196,0,685,132,3,5,9,0,1110103000,51,85,0,-3840.0,,N
2011,1196,1,685,110,3,5,9,0,1110103000,51,85,0,3840.0,,N
2011,1197,0,1005,132,2,6,5,0,1110103000,51,85,0,-763.5,,N
2011,1197,1,1005,110,2,6,5,0,1110103000,51,85,0,763.5,,N
2011,1209,0,527,110,2,9,3,0,1110104000,16,0,0,-260.0,,N
2011,1209,1,527,110,2,9,5,0,1110104000,16,0,0,-4140.0,,N
2011,1209,2,527,131,2,9,3,0,1110104000,16,0,0,260.0,,N
2011,1209,3,527,131,2,9,5,0,1110104000,16,0,0,4140.0,,N
2011,1214,0,69,110,5,1,4,0,1110106000,24,0,0,-4704.0,,N
2011,1214,1,69,132,5,1,4,0,1110106000,44,0,0,4704.0,,N
2011,1215,0,1038,110,5,1,4,0,1110106000,24,0,0,-3642.0,,N
2011,1215,1,1038,132,5,1,4,0,1110106000,44,0,0,3642.0,,N
2011,1216,0,69,110,5,1,4,0,1110106000,24,0,0,-3864.0,,N
2011,1216,1,69,132,5,1,4,0,1110106000,44,0,0,3864.0,,N
2011,1217,0,1038,110,5,1,4,0,1110106000,24,0,0,-4679.0,,N
2011,1217,1,1038,132,5,1,4,0,1110106000,44,0,0,4679.0,,N
2011,1219,0,1369,132,2,7,9,0,1110109000,28,0,0,-14000.0,,N
2011,1219,1,1369,110,2,7,9,0,1110109000,28,0,0,14000.0,,N
2011,1220,0,1393,132,3,2,9,0,1110109000,28,0,0,-9980.0,,N
2011,1220,1,1393,110,3,2,9,0,1110109000,28,0,0,9980.0,,N
2011,1221,0,1294,132,3,2,9,0,1110109000,28,0,0,-7140.0,,N
2011,1221,1,1294,110,3,2,9,0,1110109000,28,0,0,7140.0,,N
2011,1222,0,280,132,3,5,9,0,1110109000,28,0,0,-18825.0,,N
2011,1222,1,280,110,3,5,9,0,1110109000,28,0,0,18825.0,,N
2011,1223,0,216,110,2,9,1,0,1110103000,26,0,0,-240.0,,N
2011,1223,1,216,133,2,9,1,0,1110103000,26,0,0,240.0,,N
2011,1226,0,1512,132,3,3,1,0,1110103000,46,0,0,-13600.0,,N
2011,1226,1,1512,133,3,3,1,0,1110103000,46,0,0,13600.0,,N
2011,1227,0,752,132,3,5,4,0,1110103000,51,72,0,-770.34,,N
2014,1077,2,771,131,2,5,2,0,1110104000,16,0,0,5896.7,,N
2014,1077,3,771,131,2,9,5,0,1110104000,16,0,0,234.0,,N
2014,1078,0,51,131,3,5,1,0,1110104000,16,0,0,-1900.0,,N
2014,1078,1,51,131,3,5,1,0,1110104000,16,0,0,1900.0,,N
2014,1079,0,88,131,2,5,2,0,1110104000,16,0,0,-5566.0,,N
2014,1079,1,88,131,2,9,5,0,1110104000,16,0,0,-2060.0,,N
2014,1079,2,88,131,2,5,2,0,1110104000,16,0,0,5566.0,,N
2014,1079,3,88,131,2,9,5,0,1110104000,16,0,0,2060.0,,N
2014,1079,4,88,131,2,5,2,0,1110104000,16,0,0,-8894.0,,N
2014,1079,5,88,131,2,5,2,0,1110104000,16,0,0,8894.0,,N
2014,1079,6,88,131,2,5,2,0,1110104000,16,0,0,-3632.0,,N
2014,1079,7,88,131,2,5,2,0,1110104000,16,0,0,3632.0,,N
2014,1079,8,88,131,2,5,2,0,1110104000,16,0,0,-2873.0,,N
2014,1079,9,88,131,2,9,5,0,1110104000,16,0,0,-3410.0,,N
2014,1079,10,88,131,2,5,2,0,1110104000,16,0,0,2873.0,,N
2014,1079,11,88,131,2,9,5,0,1110104000,16,0,0,3410.0,,N
2014,1080,0,1836,131,2,5,2,0,1110104000,16,0,0,-4466.4,,N
2014,1080,1,1836,131,2,9,5,0,1110104000,16,0,0,-13315.11,,N
2014,1080,2,1836,131,2,5,2,0,1110104000,16,0,0,4466.4,,N
2014,1080,3,1836,131,2,9,5,0,1110104000,16,0,0,13315.11,,N
2014,1080,4,1836,131,2,2,2,0,1110104000,16,0,0,-413.16,,N
2014,1080,5,1836,131,2,9,5,0,1110104000,16,0,0,-6456.25,,N
2014,1080,6,1836,131,2,9,5,0,1110104000,16,0,0,6456.25,,N
2014,1080,7,1836,131,2,2,2,0,1110104000,16,0,0,413.16,,N
2014,1081,0,866,131,2,5,2,0,1110104000,16,0,0,-6857.36,,N
2014,1081,1,866,131,2,5,2,0,1110104000,16,0,0,6857.36,,N
2014,1081,2,866,131,2,5,2,0,1110104000,16,0,0,-10780.0,,N
2014,1081,3,866,131,2,5,2,0,1110104000,16,0,0,10780.0,,N
2014,1081,4,866,131,2,5,2,0,1110104000,16,0,0,-19485.08,,N
2014,1081,5,866,131,2,5,2,0,1110104000,16,0,0,19485.08,,N
2014,1081,6,866,131,2,5,2,0,1110104000,16,0,0,-12595.84,,N
2014,1081,7,866,131,2,5,2,0,1110104000,16,0,0,12595.84,,N
2014,1081,8,866,131,2,5,2,0,1110104000,16,0,0,-4583.21,,N
2014,1081,9,866,131,2,5,2,0,1110104000,16,0,0,4583.21,,N
2014,1081,10,866,131,2,5,2,0,1110104000,16,0,0,-7664.42,,N
2014,1081,11,866,131,2,5,2,0,1110104000,16,0,0,7664.42,,N
2014,1082,0,1916,131,3,5,1,0,1110104000,16,0,0,-2000.0,,N
2014,1082,1,1916,131,3,5,1,0,1110104000,16,0,0,2000.0,,N
2014,1083,0,51,131,3,5,1,0,1110104000,16,0,0,-900.0,,N
2014,1083,1,51,131,3,5,1,0,1110104000,16,0,0,900.0,,N
2014,1084,0,866,131,2,5,1,0,1110104000,16,0,0,-1846.85,,N
2014,1084,1,866,131,2,5,2,0,1110104000,16,0,0,-15269.66,,N
2014,1084,2,866,131,2,9,5,0,1110104000,16,0,0,-670.54,,N
2014,1084,3,866,131,2,5,1,0,1110104000,16,0,0,1846.85,,N
2014,1084,4,866,131,2,5,2,0,1110104000,16,0,0,15269.66,,N
2014,1084,5,866,131,2,9,5,0,1110104000,16,0,0,670.54,,N
2014,1084,6,866,131,2,5,2,0,1110104000,16,0,0,-7221.38,,N
2014,1084,7,866,131,2,5,2,0,1110104000,16,0,0,7221.38,,N
2014,1084,8,866,131,2,5,2,0,1110104000,16,0,0,-15456.05,,N
2014,1084,9,866,131,2,5,2,0,1110104000,16,0,0,15456.05,,N
2014,1084,10,866,131,2,5,2,0,1110104000,16,0,0,-13672.02,,N
2014,1084,11,866,131,2,5,2,0,1110104000,16,0,0,13672.02,,N
2014,1084,12,866,131,2,5,2,0,1110104000,16,0,0,-26879.07,,N
2014,1084,13,866,131,2,5,2,0,1110104000,16,0,0,26879.07,,N
2014,1085,0,88,131,2,5,2,0,1110104000,16,0,0,-8203.0,,N
2014,1085,1,88,131,2,9,5,0,1110104000,16,0,0,-984.0,,N
2014,1085,2,88,131,2,5,2,0,1110104000,16,0,0,8203.0,,N
2014,1085,3,88,131,2,9,5,0,1110104000,16,0,0,984.0,,N
2014,1085,4,88,131,2,5,2,0,1110104000,16,0,0,-8780.0,,N
2014,1085,5,88,131,2,5,2,0,1110104000,16,0,0,8780.0,,N
2014,1085,6,88,131,2,5,2,0,1110104000,16,0,0,-7706.0,,N
2014,1085,7,88,131,2,9,5,0,1110104000,16,0,0,-2975.0,,N
2014,1085,8,88,131,2,5,2,0,1110104000,16,0,0,7706.0,,N
2014,1085,9,88,131,2,9,5,0,1110104000,16,0,0,2975.0,,N
2014,1085,10,88,131,2,5,2,0,1110104000,16,0,0,-8056.0,,N
2014,1085,11,88,131,2,5,2,0,1110104000,16,0,0,8056.0,,N
2014,1086,0,87,131,2,2,2,0,1110104000,16,0,0,-96.0,,N
2014,1087,0,617,131,3,3,9,0,1110104000,16,0,0,568.0,,N
2014,1086,1,87,131,2,3,9,0,1110104000,16,0,0,-638.4,,N
2014,1086,2,87,131,2,5,1,0,1110104000,16,0,0,-715.2,,N
2014,1086,3,87,131,2,5,2,0,1110104000,16,0,0,-8626.2,,N
2014,1086,4,87,131,2,9,5,0,1110104000,16,0,0,-16182.2,,N
2014,1086,5,87,131,2,2,2,0,1110104000,16,0,0,96.0,,N
2014,1086,6,87,131,2,3,9,0,1110104000,16,0,0,638.4,,N
2014,1086,7,87,131,2,5,1,0,1110104000,16,0,0,715.2,,N
2014,1086,8,87,131,2,5,2,0,1110104000,16,0,0,8626.2,,N
2014,1086,9,87,131,2,9,5,0,1110104000,16,0,0,16182.2,,N
2014,1087,1,617,131,3,3,9,0,1110104000,16,0,0,-568.0,,N
2014,1088,0,1735,131,2,5,2,0,1110104000,16,0,0,-5991.12,,N
2014,1088,1,1735,131,2,9,5,0,1110104000,16,0,0,-8986.56,,N
2014,1088,2,1735,131,4,3,3,0,1110104000,16,0,0,-691.36,,N
2014,1088,3,1735,131,2,5,2,0,1110104000,16,0,0,5991.12,,N
2014,1088,4,1735,131,2,9,5,0,1110104000,16,0,0,8986.56,,N
2014,1088,5,1735,131,4,3,3,0,1110104000,16,0,0,691.36,,N
2014,1088,6,1735,131,2,2,2,0,1110104000,16,0,0,-400.0,,N
2014,1088,7,1735,131,2,5,2,0,1110104000,16,0,0,-1723.2,,N
2014,1088,8,1735,131,2,9,5,0,1110104000,16,0,0,-987.5,,N
2014,1088,9,1735,131,2,2,2,0,1110104000,16,0,0,400.0,,N
2014,1088,10,1735,131,2,5,2,0,1110104000,16,0,0,1723.2,,N
2014,1088,11,1735,131,2,9,5,0,1110104000,16,0,0,987.5,,N
2014,1089,0,866,131,2,5,2,0,1110104000,16,0,0,-4546.71,,N
2014,1089,1,866,131,2,5,2,0,1110104000,16,0,0,4546.71,,N
2014,1089,2,866,131,2,5,2,0,1110104000,16,0,0,-8531.27,,N
2014,1089,3,866,131,2,5,2,0,1110104000,16,0,0,8531.27,,N
2014,1089,4,866,131,2,5,2,0,1110104000,16,0,0,-10684.72,,N
2014,1089,5,866,131,2,5,2,0,1110104000,16,0,0,10684.72,,N
2014,1089,6,866,131,2,5,2,0,1110104000,16,0,0,-15580.03,,N
2014,1089,7,866,131,2,5,2,0,1110104000,16,0,0,15580.03,,N
2014,1089,8,866,131,2,5,2,0,1110104000,16,0,0,-11462.14,,N
2014,1089,9,866,131,2,9,9,0,1110104000,16,0,0,-251.67,,N
2014,1089,10,866,131,2,5,2,0,1110104000,16,0,0,11462.14,,N
2014,1089,11,866,131,2,9,9,0,1110104000,16,0,0,251.67,,N
2014,1089,12,866,131,2,5,2,0,1110104000,16,0,0,-11046.45,,N
2014,1089,13,866,131,2,5,2,0,1110104000,16,0,0,11046.45,,N
2014,1090,0,1158,131,3,5,1,0,1110104000,16,0,0,-1451.0,,N
2014,1090,1,1158,131,3,5,1,0,1110104000,16,0,0,1451.0,,N
2014,1090,2,1158,131,3,5,1,0,1110104000,16,0,0,-1540.0,,N
2014,1090,3,1158,131,3,5,1,0,1110104000,16,0,0,1540.0,,N
2014,1090,4,1158,131,3,5,1,0,1110104000,16,0,0,-798.0,,N
2014,1090,5,1158,131,3,5,1,0,1110104000,16,0,0,798.0,,N
2014,1091,0,1524,131,2,5,2,0,1110104000,16,0,0,-1879.2,,N
2014,1091,1,1524,131,2,9,5,0,1110104000,16,0,0,-12437.92,,N
2014,1091,2,1524,131,2,5,2,0,1110104000,16,0,0,1879.2,,N
2014,1091,3,1524,131,2,9,5,0,1110104000,16,0,0,12437.92,,N
2014,1092,0,435,131,3,5,1,0,1110104000,16,0,0,-950.0,,N
2014,1092,1,435,131,3,5,1,0,1110104000,16,0,0,950.0,,N
2014,1092,2,435,131,3,5,1,0,1110104000,16,0,0,-990.0,,N
2014,1092,3,435,131,3,5,1,0,1110104000,16,0,0,990.0,,N
2014,1093,0,771,131,2,5,2,0,1110104000,16,0,0,-2474.0,,N
2015,14,3,612,133,4,3,5,0,1110103000,51,57,0,2200.0,,N
2015,14,4,612,133,4,3,6,0,1110103000,51,57,0,12200.0,,N
2015,14,5,612,133,4,3,7,0,1110103000,51,57,0,1200.0,,N
2015,17,0,1722,110,3,4,6,0,1110102000,1,0,0,-22500.0,,N
2015,17,1,1722,131,3,4,6,0,1110113000,42,0,0,22500.0,,N
2014,1001,0,717,131,2,1,1,0,1110103000,45,0,0,-754.5,,N
2014,1001,1,717,131,2,3,4,0,1110103000,45,0,0,-25.9,,N
2014,1001,2,717,131,2,9,1,0,1110103000,45,0,0,-116.2,,N
2014,1001,3,717,131,2,1,1,0,1110103000,45,0,0,754.5,,N
2014,1001,4,717,131,2,3,4,0,1110103000,45,0,0,25.9,,N
2014,1001,5,717,131,2,9,1,0,1110103000,45,0,0,116.2,,N
2014,1002,0,48,131,2,2,1,0,1110103000,45,0,0,-100.0,,N
2014,1002,1,48,131,2,2,2,0,1110103000,45,0,0,-710.0,,N
2014,1002,2,48,131,2,5,8,0,1110103000,45,0,0,-8.0,,N
2014,1002,3,48,131,2,7,1,0,1110103000,45,0,0,-125.0,,N
2014,1002,4,48,131,2,9,5,0,1110103000,45,0,0,-525.0,,N
2014,1002,5,48,131,2,2,1,0,1110103000,45,0,0,100.0,,N
2014,1002,6,48,131,2,2,2,0,1110103000,45,0,0,710.0,,N
2014,1002,7,48,131,2,5,8,0,1110103000,45,0,0,8.0,,N
2014,1002,8,48,131,2,7,1,0,1110103000,45,0,0,125.0,,N
2014,1002,9,48,131,2,9,5,0,1110103000,45,0,0,525.0,,N
2014,1003,0,216,131,2,9,1,0,1110103000,45,0,0,-1280.0,,N
2014,1003,1,216,131,2,9,1,0,1110103000,45,0,0,1280.0,,N
2014,1004,0,63,131,2,5,6,0,1110103000,45,0,0,-59.48,,N
2014,1004,1,63,131,4,3,2,0,1110103000,45,0,0,-43134.41,,N
2014,1004,2,63,131,2,5,6,0,1110103000,45,0,0,59.48,,N
2014,1004,3,63,131,4,3,2,0,1110103000,45,0,0,43134.41,,N
2014,1005,0,635,131,3,5,3,0,1110103000,45,0,0,-2500.0,,N
2014,1005,1,635,131,3,5,3,0,1110103000,45,0,0,2500.0,,N
2014,1006,0,1891,131,3,4,9,0,1110103000,45,0,0,-2000.0,,N
2014,1006,1,1891,131,3,4,9,0,1110103000,45,0,0,2000.0,,N
2014,1007,0,1773,131,3,4,9,0,1110103000,45,0,0,-3600.0,,N
2014,1007,1,1773,131,3,4,9,0,1110103000,45,0,0,3600.0,,N
2014,1008,0,280,131,2,3,4,0,1110103000,45,0,0,-7800.0,,N
2014,1008,1,280,131,2,3,4,0,1110103000,45,0,0,7800.0,,N
2014,1009,0,1891,131,3,4,9,0,1110103000,45,0,0,-2000.0,,N
2014,1009,1,1891,131,3,4,9,0,1110103000,45,0,0,2000.0,,N
2014,1010,0,1773,131,3,4,9,0,1110103000,45,0,0,-3600.0,,N
2014,1010,1,1773,131,3,4,9,0,1110103000,45,0,0,3600.0,,N
2014,1011,0,216,131,2,9,1,0,1110103000,45,0,0,-700.0,,N
2014,1011,1,216,131,2,9,1,0,1110103000,45,0,0,-2800.0,,N
2014,1011,2,216,131,2,9,1,0,1110103000,45,0,0,-2560.0,,N
2014,1011,3,216,131,2,9,1,0,1110103000,45,0,0,700.0,,N
2014,1011,4,216,131,2,9,1,0,1110103000,45,0,0,2800.0,,N
2014,1011,5,216,131,2,9,1,0,1110103000,45,0,0,2560.0,,N
2014,1012,0,63,131,2,5,5,0,1110103000,45,0,0,-388.76,,N
2014,1012,1,63,131,2,6,1,0,1110103000,45,0,0,-1308.11,,N
2014,1012,2,63,131,2,6,5,0,1110103000,45,0,0,-81.07,,N
2014,1012,3,63,131,2,7,9,0,1110103000,45,0,0,-752.16,,N
2014,1012,4,63,131,2,8,4,0,1110103000,45,0,0,-5791.8,,N
2014,1012,5,63,131,2,8,9,0,1110103000,45,0,0,-255.98,,N
2014,1012,6,63,131,2,5,5,0,1110103000,45,0,0,388.76,,N
2014,1012,7,63,131,2,6,1,0,1110103000,45,0,0,1308.11,,N
2014,1012,8,63,131,2,6,5,0,1110103000,45,0,0,81.07,,N
2014,1012,9,63,131,2,7,9,0,1110103000,45,0,0,752.16,,N
2014,1012,10,63,131,2,8,4,0,1110103000,45,0,0,5791.8,,N
2014,1012,11,63,131,2,8,9,0,1110103000,45,0,0,255.98,,N
2014,1013,0,71,131,2,2,2,0,1110103000,45,0,0,-2140.0,,N
2014,1013,1,71,131,2,5,8,0,1110103000,45,0,0,-75.0,,N
2014,1013,2,71,131,2,9,3,0,1110103000,45,0,0,-136.0,,N
2014,1013,3,71,131,2,9,5,0,1110103000,45,0,0,-540.0,,N
2014,1013,4,71,131,2,2,2,0,1110103000,45,0,0,-200.0,,N
2014,1013,5,71,131,2,7,5,0,1110103000,45,0,0,-187.0,,N
2014,1013,6,71,131,2,7,9,0,1110103000,45,0,0,-28.0,,N
2014,1013,7,71,131,2,9,5,0,1110103000,45,0,0,-540.0,,N
2014,1013,8,71,131,2,9,9,0,1110103000,45,0,0,-18.0,,N
2014,1013,9,71,131,2,7,1,0,1110103000,45,0,0,-875.0,,N
2014,1013,10,71,131,2,7,1,0,1110103000,45,0,0,875.0,,N
2014,1013,11,71,131,2,2,2,0,1110103000,45,0,0,200.0,,N
2014,1013,12,71,131,2,7,5,0,1110103000,45,0,0,187.0,,N
2014,1013,13,71,131,2,7,9,0,1110103000,45,0,0,28.0,,N
2014,1013,14,71,131,2,9,5,0,1110103000,45,0,0,540.0,,N
2014,1013,15,71,131,2,9,9,0,1110103000,45,0,0,18.0,,N
2014,1013,16,71,131,2,2,2,0,1110103000,45,0,0,2140.0,,N
2014,1013,17,71,131,2,5,8,0,1110103000,45,0,0,75.0,,N
2014,1013,18,71,131,2,9,3,0,1110103000,45,0,0,136.0,,N
2014,1013,19,71,131,2,9,5,0,1110103000,45,0,0,540.0,,N
2014,1014,0,216,131,2,9,1,0,1110103000,45,0,0,-1400.0,,N
2014,1014,1,216,131,2,9,9,0,1110103000,45,0,0,-2800.0,,N
2014,1014,2,216,131,2,9,9,0,1110103000,45,0,0,2800.0,,N
2014,1014,3,216,131,2,9,1,0,1110103000,45,0,0,1400.0,,N
2014,1015,0,1891,131,3,4,9,0,1110103000,45,0,0,-2000.0,,N
2014,1015,1,1891,131,3,4,9,0,1110103000,45,0,0,2000.0,,N
2014,1016,0,1773,131,3,4,9,0,1110103000,45,0,0,-3600.0,,N
2014,1016,1,1773,131,3,4,9,0,1110103000,45,0,0,3600.0,,N
2014,1017,0,280,131,2,3,3,0,1110103000,45,0,0,-4160.0,,N
2014,1017,1,280,131,2,3,3,0,1110103000,45,0,0,4160.0,,N
2014,1018,0,635,131,3,5,3,0,1110103000,45,0,0,-1185.0,,N
2014,1018,1,635,131,3,5,3,0,1110103000,45,0,0,1185.0,,N
2014,1019,0,1773,131,3,4,9,0,1110103000,45,0,0,-3600.0,,N
2014,1019,1,1773,131,3,4,9,0,1110103000,45,0,0,3600.0,,N
2014,1020,0,28,131,2,2,2,0,1110103000,45,0,0,-1552.0,,N
2014,1020,1,28,131,2,7,5,0,1110103000,45,0,0,-20.0,,N
2014,1020,2,28,131,2,2,2,0,1110103000,45,0,0,1552.0,,N
2014,1020,3,28,131,2,7,5,0,1110103000,45,0,0,20.0,,N
2014,1021,0,265,110,3,3,3,0,1110104000,16,0,0,-18950.0,,N
2014,1021,1,265,110,3,3,9,0,1110104000,16,0,0,-4300.0,,N
2014,1021,2,265,132,3,3,3,0,1110103000,51,80,0,18950.0,,N
2014,1021,3,265,132,3,3,9,0,1110103000,51,80,0,4300.0,,N
2014,1022,0,280,131,2,3,3,0,1110103000,45,0,0,-4160.0,,N
2014,1022,1,280,131,2,3,3,0,1110103000,45,0,0,4160.0,,N
2015,20,0,1980,110,4,3,8,0,1110101000,1,0,0,-44600.0,,N
2015,20,1,1980,131,4,3,8,0,1110101000,1,0,0,44600.0,,N
2015,21,0,142,110,3,3,2,0,1110103000,18,0,0,-4500.0,,N
2015,21,1,142,133,3,3,2,0,1110103000,51,92,0,4500.0,,N
2015,24,0,803,110,2,9,6,0,1110103000,18,0,0,-16299.81,,S
2015,24,1,803,110,2,9,6,0,1110103000,18,0,0,-1450.81,,S
2015,24,2,803,110,2,9,6,0,1110103000,18,0,0,-443.78,,S
2015,24,3,803,110,2,5,6,0,1110103000,18,0,0,-6253.35,,S
2015,24,4,803,110,2,9,6,0,1110103000,18,0,0,-926.79,,S
2014,1023,0,1066,110,2,8,4,0,1110103000,18,0,0,-2044.27,,N
2014,1024,0,602,110,2,7,9,0,1110103000,18,0,0,-580.0,,N
