EJERCICIO,NRO_REG_COMP,FECH_REG_COMP,LUG_EMI,JURISDICCION,CODIGO_UE,COD_PROV,TIPO_REGIS,NRO_ORIG,CODIGO_FF,UNI_COMPRA,NRO_OC,DELEG_SOLIC,NRO_SOLIC,TIPO_DOC,NRO_DOC,ANIO_DOC,IMPORTE_TOT,ESTADO_REG_COMP,CONFIRMADO,FECH_CONFIRM,FECH_ANUL,MOTIVO_ANUL,CANT_IMPRES,CONCEPTO,FECH_RELOJ,DEUDA,DEPENDENCIA,INSISTIDO,RC_DIFERIDO,EJERCICIO_ANT,NRO_REG_COMP_ANT,RC_EJERCICIO_ANT
2026,1266,2026-02-18 00:00:00,GMADA,1110108000,14,879,R,1266,110,1,692,1,750,,,,52440.0,D,S,2026-02-18 00:00:00,,,1,materiales de corralón,2026-02-18 00:00:00,N,PROD,2026-02-18 00:00:00,N,2026,,N
2026,1267,2026-02-18 00:00:00,GMADA,1110113000,20,2410,R,1267,110,1,655,1,684,,,,120000.0,D,S,2026-02-18 00:00:00,,,1,luces,2026-02-18 00:00:00,N,SECSEG,2026-02-18 00:00:00,N,2026,,N
2026,1269,2026-02-18 00:00:00,GMADA,1110113000,20,1259,R,1269,110,1,656,1,681,,,,8125.6,D,S,2026-02-18 00:00:00,,,1,pilas,2026-02-18 00:00:00,N,SECSEG,2026-02-18 00:00:00,N,2026,,N
2026,1270,2026-02-18 00:00:00,GMADA,1110118000,25,1259,R,1270,110,1,657,1,678,,,,44370.2,D,S,2026-02-18 00:00:00,,,1,arts de elect,2026-02-18 00:00:00,N,000SU,2026-02-18 00:00:00,N,2026,,N
2026,1271,2026-02-18 00:00:00,GMADA,1110104000,5,441,R,1271,131,1,658,1,691,,,,12500.0,D,S,2026-02-18 00:00:00,,,1,sellos,2026-02-18 00:00:00,N,DIR,2026-02-18 00:00:00,N,2026,,N
2026,1272,2026-02-18 00:00:00,GMADA,1110104000,5,441,R,1272,131,1,660,1,690,,,,44296.45,D,S,2026-02-18 00:00:00,,,2,arts de libreria,2026-02-18 00:00:00,N,ESTH,2026-02-18 00:00:00,N,2026,,N
2026,1273,2026-02-18 00:00:00,GMADA,1110113000,20,2410,R,1273,110,1,661,1,686,,,,60000.0,D,S,2026-02-18 00:00:00,,,1,luces,2026-02-18 00:00:00,N,SECSEG,2026-02-18 00:00:00,N,2026,,N
2026,1274,2026-02-18 00:00:00,GMADA,1110113000,20,2410,R,1274,110,1,662,1,683,,,,120000.0,D,S,2026-02-18 00:00:00,,,1,reparac,2026-02-18 00:00:00,N,SECSEG,2026-02-18 00:00:00,N,2026,,N
2026,1275,2026-02-18 00:00:00,GMADA,1110113000,20,3220,R,1275,110,1,663,1,680,,,,440000.0,D,S,2026-02-18 00:00:00,,,1,reparac,2026-02-18 00:00:00,N,SECSEG,2026-02-18 00:00:00,N,2026,,N
2026,1276,2026-02-18 00:00:00,GMADA,1110118000,25,879,R,1276,110,1,664,1,677,,,,100000.0,D,S,2026-02-18 00:00:00,,,1,materiales,2026-02-18 00:00:00,N,18C,2026-02-18 00:00:00,N,2026,,N
2026,1277,2026-02-18 00:00:00,GMADA,1110105000,6,360,R,1277,110,1,665,1,708,,,,140000.0,D,S,2026-02-18 00:00:00,,,1,trabajos de elect,2026-02-18 00:00:00,N,CULTUR,2026-02-18 00:00:00,N,2026,,N
2026,1697,2026-03-04 00:00:00,GMADA,1110117000,24,50410,R,1697,110,,,,,EXPED,3716,2025,64000.0,D,S,2026-03-04 00:00:00,,,1,servs de public,2026-03-04 00:00:00,N,000002,2026-03-04 00:00:00,N,2026,,N
2026,1700,2026-03-04 00:00:00,GMADA,1110104000,5,50280,R,1700,110,,,,,NOTA,3,2026,138799.58,D,S,2026-03-04 00:00:00,,,1,caja chica,2026-03-04 00:00:00,N,HOSP,2026-03-04 00:00:00,N,2026,,N
2026,1701,2026-03-04 00:00:00,GMADA,1110104000,5,50280,R,1701,110,,,,,NOTA,2,2026,246282.89,D,S,2026-03-04 00:00:00,,,1,caja chica,2026-03-04 00:00:00,N,HOSP,2026-03-04 00:00:00,N,2026,,N
2026,1702,2026-03-04 00:00:00,GMADA,1110102000,2,3072,R,1702,110,1,865,1,919,,,,8070000.0,D,S,2026-03-04 00:00:00,,,1,correo,2026-03-04 00:00:00,N,GOBHAC,2026-03-04 00:00:00,N,2026,,N
2026,1703,2026-03-04 00:00:00,GMADA,1110106000,7,50015,R,1703,110,,,,,NOTA,1,2026,54360.0,D,S,2026-03-04 00:00:00,,,1,caja chica,2026-03-04 00:00:00,N,ACCSOC,2026-03-04 00:00:00,N,2026,,N
2026,1704,2026-03-04 00:00:00,GMADA,1110112000,19,1235,R,1704,110,,,,,,,,883975.0,D,S,2026-03-04 00:00:00,,,1,Reg.Comp. 172/2025 alquiler,2026-03-04 00:00:00,N,INGPUB,2026-03-04 00:00:00,N,,,N
2026,1705,2026-03-04 00:00:00,GMADA,1110200000,8,1235,R,1705,110,,,,,,,,242530.0,D,S,2026-03-04 00:00:00,,,1,Reg.Comp. 2899/2025 alquiler,2026-03-04 00:00:00,N,PRESID,2026-03-04 00:00:00,N,,,N
2026,1706,2026-03-04 00:00:00,GMADA,1110106000,7,1235,R,1706,110,,,,,,,,183500.0,D,S,2026-03-04 00:00:00,,,1,Reg.Comp. 6004/2025 alq de equipos,2026-03-04 00:00:00,N,ACCSOC,2026-03-04 00:00:00,N,,,N
2026,1707,2026-03-04 00:00:00,GMADA,1110104000,5,1235,R,1707,131,,,,,,,,485060.0,D,S,2026-03-04 00:00:00,,,1,Reg.Comp. 8685/2025 alquiler de equipos,2026-03-04 00:00:00,N,ADM,2026-03-04 00:00:00,N,,,N
2026,1708,2026-03-04 00:00:00,GMADA,1110117000,24,1235,R,1708,110,,,,,,,,211000.0,D,S,2026-03-04 00:00:00,,,2,Reg.Comp. 6005/2025 alq de equips,2026-03-04 00:00:00,N,000F,2026-03-04 00:00:00,N,,,N
2026,1709,2026-03-04 00:00:00,GMADA,1110102000,2,1235,R,1709,110,,,,,,,,485060.0,D,S,2026-03-04 00:00:00,,,1,Reg.Comp. 173/2025 alquiler,2026-03-04 00:00:00,N,GOBHAC,2026-03-04 00:00:00,N,,,N
2026,1710,2026-03-04 00:00:00,GMADA,1110104000,5,866,R,1710,131,1,851,1,894,,,,4900407.05,D,S,2026-03-04 00:00:00,,,1,medicamentos,2026-03-04 00:00:00,N,FARM,2026-03-04 00:00:00,N,2026,,N
2026,1711,2026-03-04 00:00:00,GMADA,1110104000,5,2408,R,1711,131,1,852,1,896,,,,131969.53,N,S,2026-03-04 00:00:00,,,1,medicamentos,2026-03-04 00:00:00,N,HOSP,2026-03-04 00:00:00,N,2026,,N
2026,1712,2026-03-04 00:00:00,GMADA,1110104000,5,57,R,1712,131,1,853,1,897,,,,19000.0,D,S,2026-03-04 00:00:00,,,1,servs de imp,2026-03-04 00:00:00,N,QUI,2026-03-04 00:00:00,N,2026,,N
2026,1713,2026-03-04 00:00:00,GMADA,1110106000,7,2843,R,1713,132,1,854,1,916,,,,2187500.0,D,S,2026-03-04 00:00:00,,,1,frutas y verds,2026-03-04 00:00:00,N,ACCSOC,2026-03-04 00:00:00,N,2026,,N
2026,1714,2026-03-04 00:00:00,GMADA,1110105000,6,71,R,1714,110,1,857,1,912,,,,7000.0,D,S,2026-03-04 00:00:00,,,1,repuestos,2026-03-04 00:00:00,N,TURIS,2026-03-04 00:00:00,N,2026,,N
2026,1715,2026-03-04 00:00:00,GMADA,1110101000,1,441,R,1715,110,1,858,1,904,,,,1575.0,N,S,2026-03-04 00:00:00,,,1,arts de papelera,2026-03-04 00:00:00,N,INT,2026-03-04 00:00:00,N,2026,,N
2026,1716,2026-03-04 00:00:00,GMADA,1110111000,3,1259,R,1716,131,1,859,1,905,,,,73222.35,D,S,2026-03-04 00:00:00,,,1,arts de elect,2026-03-04 00:00:00,N,CAS,2026-03-04 00:00:00,N,2026,,N
2026,1717,2026-03-04 00:00:00,GMADA,1110104000,5,2958,R,1717,131,1,860,1,906,,,,310500.0,D,S,2026-03-04 00:00:00,,,1,huevos,2026-03-04 00:00:00,N,COC,2026-03-04 00:00:00,N,2026,,N
2026,1718,2026-03-04 00:00:00,GMADA,1110106000,7,90,R,1718,132,1,861,1,907,,,,8042585.0,D,S,2026-03-04 00:00:00,,,1,alimentos,2026-03-04 00:00:00,N,ACCSOC,2026-03-04 00:00:00,N,2026,,N
2026,1719,2026-03-04 00:00:00,GMADA,1110111000,3,688,R,1719,131,1,862,1,908,,,,1109000.0,D,S,2026-03-04 00:00:00,,,1,agua dest,2026-03-04 00:00:00,N,CAS,2026-03-04 00:00:00,N,2026,,N
2026,1720,2026-03-04 00:00:00,GMADA,1110115000,22,2302,R,1720,110,1,864,1,917,,,,119796.0,N,S,2026-03-04 00:00:00,,,1,cartucho,2026-03-04 00:00:00,N,DIRINF,2026-03-04 00:00:00,N,2026,,N
2026,1721,2026-03-04 00:00:00,GMADA,1110105000,6,130,R,1721,110,1,863,1,909,,,,45000.0,N,S,2026-03-04 00:00:00,,,1,reparac de motor,2026-03-04 00:00:00,N,TURIS,2026-03-04 00:00:00,N,2026,,N
2026,1740,2026-03-06 00:00:00,GMADA,1110102000,2,2330,D,1211,110,1,638,1,641,,,,-791258.55,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,GOB,2026-02-13 00:00:00,N,,,N
2026,1756,2026-03-06 00:00:00,GMADA,1110108000,14,2330,D,1690,110,1,839,1,879,,,,-565540.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,PROD,2026-03-03 00:00:00,N,,,N
2026,1742,2026-03-06 00:00:00,GMADA,1110102000,2,2330,D,1211,110,1,638,1,641,,,,-980140.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,GOB,2026-02-13 00:00:00,N,,,N
2026,1743,2026-03-06 00:00:00,GMADA,1110102000,2,2330,D,1211,110,1,638,1,641,,,,-440931.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,GOB,2026-02-13 00:00:00,N,,,N
2026,1745,2026-03-06 00:00:00,GMADA,1110102000,2,2330,D,1211,110,1,638,1,641,,,,-1000000.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,GOB,2026-02-13 00:00:00,N,,,N
2026,1744,2026-03-06 00:00:00,GMADA,1110102000,2,2330,D,1211,110,1,638,1,641,,,,-1000000.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,GOB,2026-02-13 00:00:00,N,,,N
2026,1747,2026-03-06 00:00:00,GMADA,1110102000,2,2330,D,1211,110,1,638,1,641,,,,-9069.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,GOB,2026-02-13 00:00:00,N,,,N
2026,1746,2026-03-06 00:00:00,GMADA,1110102000,2,2330,D,1211,110,1,638,1,641,,,,-260931.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,GOB,2026-02-13 00:00:00,N,,,N
2026,1909,2026-03-12 00:00:00,GMADA,1110104000,11,50008,R,1909,110,,,,,,,,198000.0,D,S,2026-03-12 00:00:00,,,1,Generado Automáticamente - Periodo 3/2026 - Tipo/Grupo 2/52,2026-03-12 00:00:00,N,HOSP,,,,,
2026,1757,2026-03-06 00:00:00,GMADA,1110108000,14,2330,D,1690,110,1,839,1,879,,,,-1000000.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,PROD,2026-03-03 00:00:00,N,,,N
2026,1758,2026-03-06 00:00:00,GMADA,1110108000,14,2330,D,1690,110,1,839,1,879,,,,-26300.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,PROD,2026-03-03 00:00:00,N,,,N
2026,1905,2026-03-12 00:00:00,GMADA,1110118000,25,2369,R,1905,110,1,998,1,1045,,,,787121.82,D,S,2026-03-12 00:00:00,,,1,repuestos,2026-03-12 00:00:00,N,000SU,2026-03-12 00:00:00,N,2026,,N
2026,1759,2026-03-06 00:00:00,GMADA,1110108000,14,2330,D,1690,110,1,839,1,879,,,,-30000.0,D,S,2026-03-09 00:00:00,,,1,Registro generado por Compras,2026-03-06 00:00:00,N,PROD,2026-03-03 00:00:00,N,,,N
2026,1906,2026-03-12 00:00:00,GMADA,1110118000,25,2595,R,1906,110,1,999,1,1046,,,,51620.0,N,S,2026-03-12 00:00:00,,,1,repuestos,2026-03-12 00:00:00,N,000SU,2026-03-12 00:00:00,N,2026,,N
2026,1907,2026-03-12 00:00:00,GMADA,1110118000,25,2595,R,1907,110,1,1000,1,1047,,,,69420.0,N,S,2026-03-12 00:00:00,,,1,repuestos,2026-03-12 00:00:00,N,000SU,2026-03-12 00:00:00,N,2026,,N
2026,1908,2026-03-12 00:00:00,GMADA,1110102000,2,2259,R,1908,110,1,1007,1,1072,,,,800000.0,N,S,2026-03-12 00:00:00,,,1,alimentos,2026-03-12 00:00:00,N,GOBHAC,2026-03-12 00:00:00,N,2026,,N
2026,1910,2026-03-12 00:00:00,GMADA,1110104000,11,50051,R,1910,110,,,,,,,,23760.0,D,S,2026-03-12 00:00:00,,,1,Generado Automáticamente - Periodo 3/2026 - Tipo/Grupo 2/52,2026-03-12 00:00:00,N,HOSP,,,,,
2026,1911,2026-03-12 00:00:00,GMADA,1110104000,11,50052,R,1911,110,,,,,,,,9504.0,D,S,2026-03-12 00:00:00,,,1,Generado Automáticamente - Periodo 3/2026 - Tipo/Grupo 2/52,2026-03-12 00:00:00,N,HOSP,,,,,
2026,1799,2026-03-10 00:00:00,GMADA,1110118000,25,1514,R,1799,132,1,920,1,1011,,,,10248000.0,N,S,2026-03-10 00:00:00,,,1,gas-oil,2026-03-10 00:00:00,N,000SU,2026-03-10 00:00:00,N,2026,,N
2026,1800,2026-03-10 00:00:00,GMADA,1110118000,25,1514,R,1800,132,1,922,1,1012,,,,4270000.0,N,S,2026-03-10 00:00:00,,,1,gas-oil,2026-03-10 00:00:00,N,BARU,2026-03-10 00:00:00,N,2026,,N
2026,1801,2026-03-10 00:00:00,GMADA,1110104000,5,3322,R,1801,131,1,899,1,944,,,,89507.56,D,S,2026-03-10 00:00:00,,,1,arts de limp,2026-03-10 00:00:00,N,LAB,2026-03-10 00:00:00,N,2026,,N
2026,1802,2026-03-10 00:00:00,GMADA,1110104000,5,850,R,1802,131,1,901,1,945,,,,2833657.09,N,S,2026-03-10 00:00:00,,,1,insumos hosps,2026-03-10 00:00:00,N,LAB,2026-03-10 00:00:00,N,2026,,N
2026,1803,2026-03-10 00:00:00,GMADA,1110104000,5,866,R,1803,131,1,902,1,952,,,,3048039.07,N,S,2026-03-10 00:00:00,,,1,medicamentos,2026-03-10 00:00:00,N,FARM,2026-03-10 00:00:00,N,2026,,N
2026,1804,2026-03-10 00:00:00,GMADA,1110104000,5,2883,R,1804,131,1,904,1,951,,,,287048.13,N,S,2026-03-10 00:00:00,,,1,insumos hosps,2026-03-10 00:00:00,N,FARM,2026-03-10 00:00:00,N,2026,,N
2026,1805,2026-03-10 00:00:00,GMADA,1110104000,5,441,R,1805,131,1,905,1,953,,,,78549.86,N,S,2026-03-10 00:00:00,,,1,arts de libreria,2026-03-10 00:00:00,N,HOSP,2026-03-10 00:00:00,N,2026,,N
2026,1806,2026-03-10 00:00:00,GMADA,1110104000,5,3322,R,1806,131,1,921,1,987,,,,958575.56,D,S,2026-03-10 00:00:00,,,1,arts de limp,2026-03-10 00:00:00,N,HOSP,2026-03-10 00:00:00,N,2026,,N
2026,1807,2026-03-10 00:00:00,GMADA,1110105000,6,171,R,1807,110,1,924,1,978,,,,78600.0,N,S,2026-03-10 00:00:00,,,1,arts de elect,2026-03-10 00:00:00,N,CULTUR,2026-03-10 00:00:00,N,2026,,N
2026,1808,2026-03-10 00:00:00,GMADA,1110113000,20,777,R,1808,110,1,927,1,977,,,,361000.0,D,S,2026-03-10 00:00:00,,,1,repuestos,2026-03-10 00:00:00,N,SECSEG,2026-03-10 00:00:00,N,2026,,N
2026,1809,2026-03-10 00:00:00,GMADA,1110104000,5,216,R,1809,131,1,928,1,946,,,,231400.0,D,S,2026-03-10 00:00:00,,,1,bolsas,2026-03-10 00:00:00,N,HOSP,2026-03-10 00:00:00,N,2026,,N
2026,1810,2026-03-10 00:00:00,GMADA,1110104000,5,3322,R,1810,131,1,929,1,938,,,,191750.12,D,S,2026-03-10 00:00:00,,,1,farts de limp,2026-03-10 00:00:00,N,CONEX,2026-03-10 00:00:00,N,2026,,N
2026,1811,2026-03-10 00:00:00,GMADA,1110104000,5,171,R,1811,131,1,906,1,954,,,,35900.0,N,S,2026-03-10 00:00:00,,,1,arts de elect,2026-03-10 00:00:00,N,TERINT,2026-03-10 00:00:00,N,2026,,N
2026,1812,2026-03-10 00:00:00,GMADA,1110104000,11,160,R,1812,110,1,907,1,957,,,,282740.0,D,S,2026-03-10 00:00:00,,,1,insumos veterinarios,2026-03-10 00:00:00,N,BROM,2026-03-10 00:00:00,N,2026,,N
2026,1813,2026-03-10 00:00:00,GMADA,1110104000,5,2869,R,1813,131,1,908,1,947,,,,1523303.0,D,S,2026-03-10 00:00:00,,,1,carne,2026-03-10 00:00:00,N,HOGANC,2026-03-10 00:00:00,N,2026,,N
2026,1814,2026-03-10 00:00:00,GMADA,1110104000,5,612,R,1814,131,1,909,1,955,,,,94000.0,D,S,2026-03-10 00:00:00,,,1,cartucho toner,2026-03-10 00:00:00,N,HOSP,2026-03-10 00:00:00,N,2026,,N
2026,1815,2026-03-10 00:00:00,GMADA,1110104000,5,527,R,1815,131,1,910,1,956,,,,151950.0,N,S,2026-03-10 00:00:00,,,1,insumos hosps,2026-03-10 00:00:00,N,HOSP,2026-03-10 00:00:00,N,2026,,N
2026,1816,2026-03-10 00:00:00,GMADA,1110118000,25,441,R,1816,110,1,911,1,958,,,,27900.0,N,S,2026-03-10 00:00:00,,,1,bolsas de consorcio,2026-03-10 00:00:00,N,DECI,2026-03-10 00:00:00,N,2026,,N
2026,1817,2026-03-10 00:00:00,GMADA,1110106000,7,717,R,1817,110,1,913,1,959,,,,13000.0,D,S,2026-03-10 00:00:00,,,1,arts de almacén,2026-03-10 00:00:00,N,ACCSOC,2026-03-10 00:00:00,N,2026,,N
2026,1818,2026-03-10 00:00:00,GMADA,1110118000,25,1141,R,1818,110,1,914,1,982,,,,770000.0,D,S,2026-03-10 00:00:00,,,1,lona,2026-03-10 00:00:00,N,000SU,2026-03-10 00:00:00,N,2026,,N
2026,1819,2026-03-10 00:00:00,GMADA,1110118000,25,826,R,1819,110,1,919,1,983,,,,65000.0,D,S,2026-03-10 00:00:00,,,1,comisiones,2026-03-10 00:00:00,N,000SU,2026-03-10 00:00:00,N,2026,,N
2026,1820,2026-03-10 00:00:00,GMADA,1110104000,5,2209,R,1820,131,1,923,1,985,,,,1225473.99,N,S,2026-03-10 00:00:00,,,1,alimentos,2026-03-10 00:00:00,N,HOGANC,2026-03-10 00:00:00,N,2026,,N
2026,1821,2026-03-10 00:00:00,GMADA,1110118000,25,777,R,1821,110,1,925,1,984,,,,201500.0,D,S,2026-03-10 00:00:00,,,1,repuestos,2026-03-10 00:00:00,N,000SU,2026-03-10 00:00:00,N,2026,,N
2026,1008,2026-02-04 00:00:00,GMADA,1110104000,5,1876,R,1008,131,1,563,1,590,,,,1803048.5,D,S,2026-02-04 00:00:00,,,1,Insumos farmacia,2026-02-04 00:00:00,N,FARM,2026-02-04 00:00:00,N,2026,,N
2026,1009,2026-02-04 00:00:00,GMADA,1110104000,5,3184,R,1009,131,1,569,1,587,,,,6548379.18,D,S,2026-02-04 00:00:00,,,1,Insumos farmacia,2026-02-04 00:00:00,N,FARM,2026-02-04 00:00:00,N,2026,,N
2026,1010,2026-02-04 00:00:00,GMADA,1110104000,5,167,R,1010,131,1,573,1,581,,,,1132905.5,D,S,2026-02-04 00:00:00,,,1,Alimentos (pollo),2026-02-04 00:00:00,N,HOSP,2026-02-04 00:00:00,N,2026,,N
2026,1011,2026-02-04 00:00:00,GMADA,1110104000,5,3322,R,1011,131,1,572,1,584,,,,328102.69,D,S,2026-02-04 00:00:00,,,1,Art limpieza,2026-02-04 00:00:00,N,HOSP,2026-02-04 00:00:00,N,2026,,N
2026,1012,2026-02-04 00:00:00,GMADA,1110104000,5,395,R,1012,131,1,571,1,593,,,,197600.0,D,S,2026-02-04 00:00:00,,,1,Insumos laboratorio,2026-02-04 00:00:00,N,LAB,2026-02-04 00:00:00,N,2026,,N
2026,1013,2026-02-04 00:00:00,GMADA,1110104000,5,1943,R,1013,131,1,564,1,603,,,,1392216.28,A,S,2026-02-04 00:00:00,2026-02-11 00:00:00,ERROR,2,Mant. planta oxigeno,2026-02-04 00:00:00,N,PO,2026-02-04 00:00:00,N,2026,,N
2026,1014,2026-02-04 00:00:00,GMADA,1110118000,25,1658,R,1014,110,1,565,1,604,,,,1200000.0,D,S,2026-02-04 00:00:00,,,1,Agua mineral,2026-02-04 00:00:00,N,BARU,2026-02-04 00:00:00,N,2026,,N
2026,1015,2026-02-04 00:00:00,GMADA,1110118000,25,2369,R,1015,110,1,566,1,599,,,,2146194.76,D,S,2026-02-04 00:00:00,,,1,Repuestos vehiculos,2026-02-04 00:00:00,N,000SU,2026-02-04 00:00:00,N,2026,,N
2026,1016,2026-02-04 00:00:00,GMADA,1110111000,3,1879,R,1016,131,1,567,1,600,,,,66800.0,D,S,2026-02-04 00:00:00,,,1,Repuestos vehiculos,2026-02-04 00:00:00,N,CAS,2026-02-04 00:00:00,N,2026,,N
2026,1018,2026-02-04 00:00:00,GMADA,1110104000,5,1936,R,1018,131,1,560,1,580,,,,2100000.0,D,S,2026-02-04 00:00:00,,,1,Uniformes personal,2026-02-04 00:00:00,N,HOSP,2026-02-04 00:00:00,N,2026,,N
2026,1019,2026-02-04 00:00:00,GMADA,1110106000,7,90,R,1019,132,1,570,1,602,,,,8011800.0,D,S,2026-02-04 00:00:00,,,1,Alimentos,2026-02-04 00:00:00,N,ACCSOC,2026-02-04 00:00:00,N,2026,,N
2026,1020,2026-02-04 00:00:00,GMADA,1110112000,19,2208,R,1020,110,1,568,1,601,,,,228000.0,D,S,2026-02-04 00:00:00,,,1,Repacion electricidad,2026-02-04 00:00:00,N,CONTRA,2026-02-04 00:00:00,N,2026,,N
2026,1036,2026-02-06 00:00:00,GMADA,1110117000,24,50072,R,1036,110,,,,,,,,279824.17,D,S,2026-02-06 00:00:00,,,1,gtos judiciales c/ZHUYU WEI,2026-02-06 00:00:00,N,000A,2026-02-06 00:00:00,N,2026,,N
2026,1037,2026-02-06 00:00:00,GMADA,1110117000,24,51021,R,1037,110,,,,,EXPED,58,2026,344674.64,D,S,2026-02-06 00:00:00,,,1,HONORARIOS,2026-02-06 00:00:00,N,000A,2026-02-06 00:00:00,N,2026,,N
2026,1039,2026-02-06 00:00:00,GMADA,1110118000,25,1754,R,1039,110,,,,,,,,21000.0,D,S,2026-02-06 00:00:00,,,1,Reg.Comp. 1688/2025 agua,2026-02-06 00:00:00,N,000SU,2026-02-06 00:00:00,N,,,N
2026,1726,2026-03-05 00:00:00,GMADA,1110102000,2,50036,R,1726,132,,,,,,,,284743.25,D,S,2026-03-05 00:00:00,,,2,internet .Cema,2026-03-05 00:00:00,N,AREAJ,,N,2026,,N
2026,1729,2026-03-05 00:00:00,GMADA,1110103000,3,2498,R,1729,132,,,,,EXPED,1619,2025,8523380.66,D,S,2026-03-05 00:00:00,,,1,Reg.Comp. 6454/2025 obra,2026-03-05 00:00:00,N,OPP,,N,,,N
2026,1730,2026-03-05 00:00:00,GMADA,1110112000,19,50003,R,1730,110,,,,,,,,82000.0,D,S,2026-03-05 00:00:00,,,2,VIATICO Y. LAMBERTUCCI/S.LEIVA,2026-03-05 00:00:00,N,SEHA,,N,2026,,N
2026,1789,2026-03-10 00:00:00,GMADA,1110104000,5,3322,R,1789,131,1,898,1,963,,,,244535.63,D,S,2026-03-10 00:00:00,,,1,arts de limp,2026-03-10 00:00:00,N,LAV,2026-03-10 00:00:00,N,2026,,N
2026,1790,2026-03-10 00:00:00,GMADA,1110104000,5,1440,R,1790,131,1,900,1,964,,,,5073395.0,N,S,2026-03-10 00:00:00,,,1,insumos hosps,2026-03-10 00:00:00,N,FARM,,N,2026,,N
2026,1791,2026-03-10 00:00:00,GMADA,1110104000,5,3322,R,1791,131,1,930,1,940,,,,203339.51,D,S,2026-03-10 00:00:00,,,1,arts de limp,2026-03-10 00:00:00,N,INTER,2026-03-10 00:00:00,N,2026,,N
2026,1792,2026-03-10 00:00:00,GMADA,1110104000,5,2627,R,1792,131,1,903,1,934,,,,6000.0,D,S,2026-03-10 00:00:00,,,1,pastas,2026-03-10 00:00:00,N,HOGANC,2026-03-10 00:00:00,N,2026,,N
2026,1793,2026-03-10 00:00:00,GMADA,1110105000,6,3563,R,1793,110,1,883,1,969,,,,500000.0,D,S,2026-03-10 00:00:00,,,1,serv de luces,2026-03-10 00:00:00,N,CULTUR,2026-03-10 00:00:00,N,2026,,N
2026,1794,2026-03-10 00:00:00,GMADA,1110111000,3,1514,R,1794,131,1,912,1,1005,,,,10248000.0,N,S,2026-03-10 00:00:00,,,1,gas-oil,2026-03-10 00:00:00,N,CAS,2026-03-10 00:00:00,N,2026,,N
2026,1795,2026-03-10 00:00:00,GMADA,1110113000,20,777,R,1795,110,1,915,1,976,,,,240400.0,D,S,2026-03-10 00:00:00,,,1,repuestos,2026-03-10 00:00:00,N,SECSEG,2026-03-10 00:00:00,N,2026,,N
2026,1796,2026-03-10 00:00:00,GMADA,1110113000,20,777,R,1796,110,1,916,1,979,,,,347100.0,D,S,2026-03-10 00:00:00,,,1,repuestos,2026-03-10 00:00:00,N,SECSEG,2026-03-10 00:00:00,N,2026,,N
2026,1797,2026-03-10 00:00:00,GMADA,1110113000,20,1259,R,1797,110,1,917,1,980,,,,110322.8,D,S,2026-03-10 00:00:00,,,1,arts de elect,2026-03-10 00:00:00,N,SECSEG,2026-03-10 00:00:00,N,2026,,N
2026,1798,2026-03-10 00:00:00,GMADA,1110104000,5,717,R,1798,131,1,918,1,981,,,,115200.0,D,S,2026-03-10 00:00:00,,,1,alimentos,2026-03-10 00:00:00,N,COC,2026-03-10 00:00:00,N,2026,,N
2026,1822,2026-03-10 00:00:00,GMADA,1110108000,14,3287,R,1822,110,1,926,1,986,,,,52500.0,D,S,2026-03-10 00:00:00,,,1,impresión de publicac,2026-03-10 00:00:00,N,PROD,2026-03-10 00:00:00,N,2026,,N
2026,1826,2026-03-10 00:00:00,GMADA,1110104000,5,395,R,1826,131,1,934,1,997,,,,97345.0,N,S,2026-03-10 00:00:00,,,1,estudios médicos,2026-03-10 00:00:00,N,LAB,2026-03-10 00:00:00,N,2026,,N
2026,1827,2026-03-10 00:00:00,GMADA,1110104000,5,2209,R,1827,131,1,935,1,1001,,,,86148.0,N,S,2026-03-10 00:00:00,,,1,arts de limp,2026-03-10 00:00:00,N,HOGANC,2026-03-10 00:00:00,N,2026,,N
2026,1828,2026-03-10 00:00:00,GMADA,1110118000,25,3395,R,1828,110,1,937,1,927,,,,671000.0,D,S,2026-03-10 00:00:00,,,1,bateria,2026-03-10 00:00:00,N,000SU,2026-03-10 00:00:00,N,2026,,N
2026,1956,2026-03-13 00:00:00,GMADA,1110102000,2,50008,R,1956,110,,,,,,,,319456.32,D,S,2026-03-13 00:00:00,,,1,Generado Automáticamente - Periodo 2/2026 - Tipo/Grupo 1/23,2026-03-13 00:00:00,N,AREAJ,,,,,
