CONCEPTO,TIPO_PLANTA,JURISDICCION,AGRUPAMIENTO,ANIO_PRESUP,INCISO,PAR_PRIN,PAR_PARC,PAR_SUBP
10300,2,1110100000,3,2005,1,2,2,0
10300,3,1110100000,3,2005,1,2,2,0
10300,2,1110200000,4,2005,1,2,2,0
10300,3,1110200000,4,2005,1,2,2,0
10300,2,1110100000,4,2005,1,2,2,0
10300,3,1110100000,4,2005,1,2,2,0
10300,1,1110200000,5,2005,1,2,2,0
10300,2,1110200000,5,2005,1,2,2,0
10300,3,1110200000,5,2005,1,2,2,0
10300,2,1110100000,5,2005,1,2,2,0
10300,3,1110100000,5,2005,1,2,2,0
10300,2,1110100000,6,2005,1,2,2,0
10300,3,1110100000,6,2005,1,2,2,0
10300,2,1110100000,7,2005,1,2,2,0
10300,3,1110100000,7,2005,1,2,2,0
10300,2,1110100000,8,2005,1,2,2,0
10300,3,1110100000,8,2005,1,2,2,0
10300,2,1110100000,9,2005,1,2,2,0
10300,3,1110100000,9,2005,1,2,2,0
10350,2,1110100000,10,2005,1,2,2,0
10350,2,1110100000,9,2005,1,2,2,0
10350,3,1110100000,9,2005,1,2,2,0
10400,2,1110100000,10,2005,1,2,2,0
10400,3,1110100000,10,2005,1,2,2,0
10400,2,1110100000,1,2005,1,2,2,0
10400,3,1110100000,1,2005,1,2,2,0
10400,2,1110200000,1,2005,1,2,2,0
10400,3,1110200000,1,2005,1,2,2,0
10400,2,1110100000,2,2005,1,2,2,0
10400,3,1110100000,2,2005,1,2,2,0
10400,2,1110200000,3,2005,1,2,2,0
10400,3,1110200000,3,2005,1,2,2,0
10400,2,1110100000,3,2005,1,2,2,0
10400,3,1110100000,3,2005,1,2,2,0
10400,2,1110200000,4,2005,1,2,2,0
10400,3,1110200000,4,2005,1,2,2,0
10400,2,1110100000,4,2005,1,2,2,0
10400,3,1110100000,4,2005,1,2,2,0
10400,1,1110200000,5,2005,1,2,2,0
10400,2,1110200000,5,2005,1,2,2,0
10400,3,1110200000,5,2005,1,2,2,0
10400,2,1110100000,5,2005,1,2,2,0
10400,3,1110100000,5,2005,1,2,2,0
10400,2,1110100000,6,2005,1,2,2,0
10400,3,1110100000,6,2005,1,2,2,0
10400,2,1110100000,7,2005,1,2,2,0
10400,3,1110100000,7,2005,1,2,2,0
10400,1,1110100000,8,2005,1,2,2,0
10400,2,1110100000,8,2005,1,2,2,0
10400,3,1110100000,8,2005,1,2,2,0
10400,1,1110100000,9,2005,1,2,2,0
10400,2,1110100000,9,2005,1,2,2,0
10400,3,1110100000,9,2005,1,2,2,0
10450,2,1110100000,10,2005,1,2,2,0
10450,3,1110100000,10,2005,1,2,2,0
10450,2,1110100000,1,2005,1,2,2,0
10450,3,1110100000,1,2005,1,2,2,0
10450,1,1110200000,1,2005,1,2,2,0
10450,2,1110200000,1,2005,1,2,2,0
10450,3,1110200000,1,2005,1,2,2,0
10450,2,1110100000,2,2005,1,2,2,0
10450,3,1110100000,2,2005,1,2,2,0
10450,2,1110200000,3,2005,1,2,2,0
10450,3,1110200000,3,2005,1,2,2,0
10450,2,1110100000,3,2005,1,2,2,0
10450,3,1110100000,3,2005,1,2,2,0
10450,2,1110200000,4,2005,1,2,2,0
10450,3,1110200000,4,2005,1,2,2,0
10450,2,1110100000,4,2005,1,2,2,0
10450,3,1110100000,4,2005,1,2,2,0
10450,1,1110200000,5,2005,1,2,2,0
10450,2,1110200000,5,2005,1,2,2,0
10450,3,1110200000,5,2005,1,2,2,0
10450,2,1110100000,5,2005,1,2,2,0
10450,3,1110100000,5,2005,1,2,2,0
10450,2,1110100000,6,2005,1,2,2,0
10450,3,1110100000,6,2005,1,2,2,0
10450,2,1110100000,7,2005,1,2,2,0
10450,3,1110100000,7,2005,1,2,2,0
10450,1,1110100000,8,2005,1,2,2,0
10450,2,1110100000,8,2005,1,2,2,0
10450,3,1110100000,8,2005,1,2,2,0
10450,1,1110100000,9,2005,1,2,2,0
10450,2,1110100000,9,2005,1,2,2,0
10450,3,1110100000,9,2005,1,2,2,0
10460,2,1110100000,10,2005,1,2,2,0
10460,3,1110100000,10,2005,1,2,2,0
10460,2,1110100000,1,2005,1,2,2,0
10460,3,1110100000,1,2005,1,2,2,0
10460,2,1110200000,1,2005,1,2,2,0
10460,3,1110200000,1,2005,1,2,2,0
10460,2,1110100000,2,2005,1,2,2,0
10460,3,1110100000,2,2005,1,2,2,0
10460,2,1110200000,3,2005,1,2,2,0
10460,3,1110200000,3,2005,1,2,2,0
10460,2,1110100000,3,2005,1,2,2,0
10460,3,1110100000,3,2005,1,2,2,0
10460,2,1110200000,4,2005,1,2,2,0
10460,3,1110200000,4,2005,1,2,2,0
10460,2,1110100000,4,2005,1,2,2,0
10460,3,1110100000,4,2005,1,2,2,0
10460,1,1110200000,5,2005,1,2,2,0
10460,2,1110200000,5,2005,1,2,2,0
10460,3,1110200000,5,2005,1,2,2,0
10460,2,1110100000,5,2005,1,2,2,0
10460,3,1110100000,5,2005,1,2,2,0
10460,2,1110100000,6,2005,1,2,2,0
10460,3,1110100000,6,2005,1,2,2,0
10460,2,1110100000,7,2005,1,2,2,0
10460,3,1110100000,7,2005,1,2,2,0
10460,1,1110100000,8,2005,1,2,2,0
10460,2,1110100000,8,2005,1,2,2,0
10460,3,1110100000,8,2005,1,2,2,0
10460,2,1110100000,9,2005,1,2,2,0
10460,3,1110100000,9,2005,1,2,2,0
10500,2,1110100000,10,2005,1,2,2,0
10500,3,1110100000,10,2005,1,2,2,0
10500,2,1110100000,1,2005,1,2,2,0
10500,3,1110100000,1,2005,1,2,2,0
10500,2,1110200000,1,2005,1,2,2,0
10500,3,1110200000,1,2005,1,2,2,0
10500,2,1110100000,2,2005,1,2,2,0
10500,3,1110100000,2,2005,1,2,2,0
10500,1,1110200000,3,2005,1,2,2,0
10500,2,1110200000,3,2005,1,2,2,0
10500,3,1110200000,3,2005,1,2,2,0
10500,2,1110100000,3,2005,1,2,2,0
10500,3,1110100000,3,2005,1,2,2,0
10500,2,1110200000,4,2005,1,2,2,0
10500,3,1110200000,4,2005,1,2,2,0
10500,2,1110100000,4,2005,1,2,2,0
10500,3,1110100000,4,2005,1,2,2,0
10500,1,1110200000,5,2005,1,2,2,0
10500,2,1110200000,5,2005,1,2,2,0
10500,3,1110200000,5,2005,1,2,2,0
10500,2,1110100000,5,2005,1,2,2,0
10500,3,1110100000,5,2005,1,2,2,0
10500,2,1110100000,6,2005,1,2,2,0
10500,3,1110100000,6,2005,1,2,2,0
10500,2,1110100000,7,2005,1,2,2,0
10500,3,1110100000,7,2005,1,2,2,0
10500,1,1110100000,8,2005,1,2,2,0
10500,1,1110100000,9,2005,1,2,2,0
10500,2,1110100000,9,2005,1,2,2,0
10500,3,1110100000,9,2005,1,2,2,0
10550,2,1110100000,10,2005,1,2,2,0
10550,3,1110100000,10,2005,1,2,2,0
10550,2,1110100000,1,2005,1,2,2,0
10550,3,1110100000,1,2005,1,2,2,0
10550,2,1110200000,1,2005,1,2,2,0
10550,3,1110200000,1,2005,1,2,2,0
10550,2,1110100000,2,2005,1,2,2,0
10550,3,1110100000,2,2005,1,2,2,0
10550,2,1110200000,3,2005,1,2,2,0
10550,3,1110200000,3,2005,1,2,2,0
10550,2,1110100000,3,2005,1,2,2,0
10550,3,1110100000,3,2005,1,2,2,0
10550,2,1110200000,4,2005,1,2,2,0
10550,3,1110200000,4,2005,1,2,2,0
10550,2,1110100000,4,2005,1,2,2,0
10550,3,1110100000,4,2005,1,2,2,0
10550,1,1110200000,5,2005,1,2,2,0
10550,2,1110200000,5,2005,1,2,2,0
10550,3,1110200000,5,2005,1,2,2,0
10550,2,1110100000,5,2005,1,2,2,0
10550,3,1110100000,5,2005,1,2,2,0
10550,2,1110100000,6,2005,1,2,2,0
10550,3,1110100000,6,2005,1,2,2,0
10150,2,1110100000,4,2011,1,2,1,0
10150,3,1110200000,4,2011,1,2,1,0
10150,2,1110200000,4,2011,1,2,1,0
10150,3,1110100000,3,2011,1,2,1,0
10150,2,1110100000,3,2011,1,2,1,0
10150,3,1110200000,3,2011,1,2,1,0
10150,2,1110200000,3,2011,1,2,1,0
10150,3,1110100000,2,2011,1,2,1,0
10150,2,1110100000,2,2011,1,2,1,0
10150,3,1110200000,1,2011,1,2,1,0
10150,2,1110200000,1,2011,1,2,1,0
10150,3,1110100000,1,2011,1,2,1,0
10150,2,1110100000,1,2011,1,2,1,0
10150,3,1110100000,10,2011,1,2,1,0
10150,2,1110100000,10,2011,1,2,1,0
10250,3,1110100000,9,2011,1,2,1,0
10250,2,1110100000,9,2011,1,2,1,0
10250,1,1110100000,9,2011,1,2,1,0
10250,3,1110100000,8,2011,1,2,1,0
10250,2,1110100000,8,2011,1,2,1,0
10250,1,1110100000,8,2011,1,2,1,0
10250,3,1110100000,7,2011,1,2,1,0
10250,2,1110100000,7,2011,1,2,1,0
10250,3,1110100000,6,2011,1,2,1,0
10250,2,1110100000,6,2011,1,2,1,0
10250,3,1110100000,5,2011,1,2,1,0
10250,2,1110100000,5,2011,1,2,1,0
10250,3,1110200000,5,2011,1,2,1,0
10250,2,1110200000,5,2011,1,2,1,0
10250,1,1110200000,5,2011,1,2,1,0
10250,3,1110100000,4,2011,1,2,1,0
10250,2,1110100000,4,2011,1,2,1,0
10250,3,1110200000,4,2011,1,2,1,0
10250,2,1110200000,4,2011,1,2,1,0
10250,3,1110100000,3,2011,1,2,1,0
10250,2,1110100000,3,2011,1,2,1,0
10250,3,1110200000,3,2011,1,2,1,0
10250,2,1110200000,3,2011,1,2,1,0
10250,3,1110100000,2,2011,1,2,1,0
10250,2,1110100000,2,2011,1,2,1,0
10250,3,1110200000,1,2011,1,2,1,0
10250,2,1110200000,1,2011,1,2,1,0
10250,3,1110100000,1,2011,1,2,1,0
10250,2,1110100000,1,2011,1,2,1,0
10250,3,1110100000,10,2011,1,2,1,0
10250,2,1110100000,10,2011,1,2,1,0
10300,3,1110100000,9,2011,1,2,2,0
10300,2,1110100000,9,2011,1,2,2,0
10300,3,1110100000,8,2011,1,2,2,0
10300,2,1110100000,8,2011,1,2,2,0
10300,3,1110100000,7,2011,1,2,2,0
10300,2,1110100000,7,2011,1,2,2,0
10300,3,1110100000,6,2011,1,2,2,0
10300,2,1110100000,6,2011,1,2,2,0
10300,3,1110100000,5,2011,1,2,2,0
10300,2,1110100000,5,2011,1,2,2,0
10300,3,1110200000,5,2011,1,2,2,0
10300,2,1110200000,5,2011,1,2,2,0
10300,1,1110200000,5,2011,1,2,2,0
10300,3,1110100000,4,2011,1,2,2,0
10300,2,1110100000,4,2011,1,2,2,0
10300,3,1110200000,4,2011,1,2,2,0
10300,2,1110200000,4,2011,1,2,2,0
10300,3,1110100000,3,2011,1,2,2,0
10300,2,1110100000,3,2011,1,2,2,0
10300,3,1110200000,3,2011,1,2,2,0
10300,2,1110200000,3,2011,1,2,2,0
10300,3,1110100000,2,2011,1,2,2,0
10300,2,1110100000,2,2011,1,2,2,0
10300,3,1110200000,1,2011,1,2,2,0
10300,2,1110200000,1,2011,1,2,2,0
10300,3,1110100000,1,2011,1,2,2,0
10300,2,1110100000,1,2011,1,2,2,0
10300,3,1110100000,10,2011,1,2,2,0
10300,2,1110100000,10,2011,1,2,2,0
10350,3,1110100000,9,2011,1,2,2,0
10350,2,1110100000,9,2011,1,2,2,0
10350,2,1110100000,10,2011,1,2,2,0
10350,1,1110100000,9,2011,1,2,2,0
10350,3,1110100000,8,2011,1,2,2,0
10350,2,1110100000,8,2011,1,2,2,0
10350,1,1110100000,8,2011,1,2,2,0
10350,3,1110100000,7,2011,1,2,2,0
10350,2,1110100000,7,2011,1,2,2,0
10350,3,1110100000,6,2011,1,2,2,0
10350,2,1110100000,6,2011,1,2,2,0
10350,3,1110100000,5,2011,1,2,2,0
10350,2,1110100000,5,2011,1,2,2,0
10350,3,1110200000,5,2011,1,2,2,0
10350,2,1110200000,5,2011,1,2,2,0
10350,1,1110200000,5,2011,1,2,2,0
10350,3,1110100000,4,2011,1,2,2,0
10350,2,1110100000,4,2011,1,2,2,0
10350,3,1110200000,4,2011,1,2,2,0
10350,2,1110200000,4,2011,1,2,2,0
10350,3,1110100000,3,2011,1,2,2,0
10350,2,1110100000,3,2011,1,2,2,0
10350,3,1110200000,3,2011,1,2,2,0
10350,2,1110200000,3,2011,1,2,2,0
10350,3,1110100000,2,2011,1,2,2,0
10350,2,1110100000,2,2011,1,2,2,0
10350,3,1110200000,1,2011,1,2,2,0
10350,2,1110200000,1,2011,1,2,2,0
10350,3,1110100000,1,2011,1,2,2,0
10350,2,1110100000,1,2011,1,2,2,0
10350,3,1110100000,10,2011,1,2,2,0
10400,3,1110100000,9,2011,1,2,2,0
10400,2,1110100000,9,2011,1,2,2,0
10400,1,1110100000,9,2011,1,2,2,0
10400,3,1110100000,8,2011,1,2,2,0
10400,2,1110100000,8,2011,1,2,2,0
10400,1,1110100000,8,2011,1,2,2,0
10400,3,1110100000,7,2011,1,2,2,0
10400,2,1110100000,7,2011,1,2,2,0
10400,3,1110100000,6,2011,1,2,2,0
10400,2,1110100000,6,2011,1,2,2,0
10400,3,1110100000,5,2011,1,2,2,0
10400,2,1110100000,5,2011,1,2,2,0
10400,3,1110200000,5,2011,1,2,2,0
10400,2,1110200000,5,2011,1,2,2,0
10400,1,1110200000,5,2011,1,2,2,0
10400,3,1110100000,4,2011,1,2,2,0
10400,2,1110100000,4,2011,1,2,2,0
10400,3,1110200000,4,2011,1,2,2,0
10400,2,1110200000,4,2011,1,2,2,0
10400,3,1110100000,3,2011,1,2,2,0
10400,2,1110100000,3,2011,1,2,2,0
10400,3,1110200000,3,2011,1,2,2,0
10400,2,1110200000,3,2011,1,2,2,0
10400,3,1110100000,2,2011,1,2,2,0
10400,2,1110100000,2,2011,1,2,2,0
10400,3,1110200000,1,2011,1,2,2,0
10400,2,1110200000,1,2011,1,2,2,0
10400,3,1110100000,1,2011,1,2,2,0
10400,2,1110100000,1,2011,1,2,2,0
10400,3,1110100000,10,2011,1,2,2,0
10400,2,1110100000,10,2011,1,2,2,0
10450,3,1110100000,9,2011,1,2,2,0
10450,2,1110100000,9,2011,1,2,2,0
10450,1,1110100000,9,2011,1,2,2,0
10450,3,1110100000,8,2011,1,2,2,0
10450,2,1110100000,8,2011,1,2,2,0
10450,1,1110100000,8,2011,1,2,2,0
10450,3,1110100000,7,2011,1,2,2,0
10450,2,1110100000,7,2011,1,2,2,0
10450,3,1110100000,6,2011,1,2,2,0
10450,2,1110100000,6,2011,1,2,2,0
10450,3,1110100000,5,2011,1,2,2,0
10450,2,1110100000,5,2011,1,2,2,0
10450,3,1110200000,5,2011,1,2,2,0
10450,2,1110200000,5,2011,1,2,2,0
10450,1,1110200000,5,2011,1,2,2,0
10450,3,1110100000,4,2011,1,2,2,0
10450,2,1110100000,4,2011,1,2,2,0
10450,3,1110200000,4,2011,1,2,2,0
10450,2,1110200000,4,2011,1,2,2,0
10450,3,1110100000,3,2011,1,2,2,0
10450,2,1110100000,3,2011,1,2,2,0
10450,3,1110200000,3,2011,1,2,2,0
10450,2,1110200000,3,2011,1,2,2,0
10450,3,1110100000,2,2011,1,2,2,0
10450,2,1110100000,2,2011,1,2,2,0
10450,3,1110200000,1,2011,1,2,2,0
10450,2,1110200000,1,2011,1,2,2,0
10450,1,1110200000,1,2011,1,2,2,0
10450,3,1110100000,1,2011,1,2,2,0
10450,2,1110100000,1,2011,1,2,2,0
10450,3,1110100000,10,2011,1,2,2,0
11780,2,1110200000,5,2010,1,2,2,0
11780,1,1110200000,5,2010,1,2,2,0
11780,3,1110100000,4,2010,1,2,2,0
11780,2,1110100000,4,2010,1,2,2,0
11780,3,1110200000,4,2010,1,2,2,0
11780,2,1110200000,4,2010,1,2,2,0
11780,3,1110100000,3,2010,1,2,2,0
11780,2,1110100000,3,2010,1,2,2,0
11780,3,1110200000,3,2010,1,2,2,0
11780,2,1110200000,3,2010,1,2,2,0
11780,3,1110100000,2,2010,1,2,2,0
11780,2,1110100000,2,2010,1,2,2,0
11780,3,1110200000,1,2010,1,2,2,0
11780,2,1110200000,1,2010,1,2,2,0
11780,3,1110100000,1,2010,1,2,2,0
11780,2,1110100000,1,2010,1,2,2,0
11780,3,1110100000,10,2010,1,2,2,0
11780,2,1110100000,10,2010,1,2,2,0
10200,2,1110100000,10,2010,1,2,1,0
10200,3,1110100000,10,2010,1,2,1,0
10200,2,1110100000,1,2010,1,2,1,0
10200,3,1110100000,1,2010,1,2,1,0
10200,2,1110200000,1,2010,1,2,1,0
10200,3,1110200000,1,2010,1,2,1,0
10200,2,1110100000,2,2010,1,2,1,0
10200,3,1110100000,2,2010,1,2,1,0
10200,2,1110200000,3,2010,1,2,1,0
10200,3,1110200000,3,2010,1,2,1,0
10200,2,1110100000,3,2010,1,2,1,0
10200,3,1110100000,3,2010,1,2,1,0
10200,2,1110200000,4,2010,1,2,1,0
10200,3,1110200000,4,2010,1,2,1,0
10200,2,1110100000,4,2010,1,2,1,0
10200,3,1110100000,4,2010,1,2,1,0
10200,1,1110200000,5,2010,1,2,1,0
10200,2,1110200000,5,2010,1,2,1,0
10200,3,1110200000,5,2010,1,2,1,0
10200,2,1110100000,5,2010,1,2,1,0
10200,3,1110100000,5,2010,1,2,1,0
10200,2,1110100000,6,2010,1,2,1,0
10200,3,1110100000,6,2010,1,2,1,0
10200,2,1110100000,7,2010,1,2,1,0
10200,3,1110100000,7,2010,1,2,1,0
10200,1,1110100000,8,2010,1,2,1,0
10200,2,1110100000,8,2010,1,2,1,0
10200,3,1110100000,8,2010,1,2,1,0
10200,1,1110100000,9,2010,1,2,1,0
10200,2,1110100000,9,2010,1,2,1,0
10200,3,1110100000,9,2010,1,2,1,0
10655,2,1110100000,10,2010,1,2,2,0
10655,3,1110100000,10,2010,1,2,2,0
10655,2,1110100000,1,2010,1,2,2,0
10655,3,1110100000,1,2010,1,2,2,0
10655,2,1110200000,1,2010,1,2,2,0
10655,3,1110200000,1,2010,1,2,2,0
10655,2,1110100000,2,2010,1,2,2,0
10655,3,1110100000,2,2010,1,2,2,0
10655,2,1110200000,3,2010,1,2,2,0
10655,3,1110200000,3,2010,1,2,2,0
10655,2,1110100000,3,2010,1,2,2,0
10655,3,1110100000,3,2010,1,2,2,0
10655,2,1110200000,4,2010,1,2,2,0
10655,3,1110200000,4,2010,1,2,2,0
10655,2,1110100000,4,2010,1,2,2,0
10655,3,1110100000,4,2010,1,2,2,0
10655,1,1110200000,5,2010,1,2,2,0
10655,2,1110200000,5,2010,1,2,2,0
10655,3,1110200000,5,2010,1,2,2,0
10655,2,1110100000,5,2010,1,2,2,0
10655,3,1110100000,5,2010,1,2,2,0
10655,2,1110100000,6,2010,1,2,2,0
10655,3,1110100000,6,2010,1,2,2,0
10655,2,1110100000,7,2010,1,2,2,0
10655,3,1110100000,7,2010,1,2,2,0
10655,1,1110100000,8,2010,1,2,2,0
10655,2,1110100000,8,2010,1,2,2,0
10655,3,1110100000,8,2010,1,2,2,0
10655,1,1110100000,9,2010,1,2,2,0
10655,2,1110100000,9,2010,1,2,2,0
10655,3,1110100000,9,2010,1,2,2,0
11650,2,1110100000,10,2010,1,2,1,0
11650,3,1110100000,10,2010,1,2,1,0
11650,2,1110100000,1,2010,1,2,1,0
11650,3,1110100000,1,2010,1,2,1,0
11650,2,1110200000,1,2010,1,2,1,0
11650,3,1110200000,1,2010,1,2,1,0
11650,2,1110100000,2,2010,1,2,1,0
11650,3,1110100000,2,2010,1,2,1,0
11650,2,1110200000,3,2010,1,2,1,0
11650,3,1110200000,3,2010,1,2,1,0
11650,2,1110100000,3,2010,1,2,1,0
11650,3,1110100000,3,2010,1,2,1,0
11650,2,1110200000,4,2010,1,2,1,0
11650,3,1110200000,4,2010,1,2,1,0
11650,2,1110100000,4,2010,1,2,1,0
11650,3,1110100000,4,2010,1,2,1,0
11650,1,1110200000,5,2010,1,2,1,0
11650,2,1110200000,5,2010,1,2,1,0
11650,3,1110200000,5,2010,1,2,1,0
11650,2,1110100000,5,2010,1,2,1,0
11650,3,1110100000,5,2010,1,2,1,0
11650,2,1110100000,6,2010,1,2,1,0
11650,3,1110100000,6,2010,1,2,1,0
11650,2,1110100000,7,2010,1,2,1,0
11650,3,1110100000,7,2010,1,2,1,0
11650,1,1110100000,8,2010,1,2,1,0
11650,2,1110100000,8,2010,1,2,1,0
11650,3,1110100000,8,2010,1,2,1,0
11650,1,1110100000,9,2010,1,2,1,0
11650,2,1110100000,9,2010,1,2,1,0
11650,3,1110100000,9,2010,1,2,1,0
11800,2,1110100000,10,2010,1,2,1,0
11800,3,1110100000,10,2010,1,2,1,0
11800,2,1110100000,1,2010,1,2,1,0
11800,3,1110100000,1,2010,1,2,1,0
11800,2,1110200000,1,2010,1,2,1,0
11800,3,1110200000,1,2010,1,2,1,0
11800,2,1110100000,2,2010,1,2,1,0
11800,3,1110100000,2,2010,1,2,1,0
11800,2,1110200000,3,2010,1,2,1,0
11800,3,1110200000,3,2010,1,2,1,0
11800,2,1110100000,3,2010,1,2,1,0
11800,3,1110100000,3,2010,1,2,1,0
11800,2,1110200000,4,2010,1,2,1,0
11800,3,1110200000,4,2010,1,2,1,0
11800,2,1110100000,4,2010,1,2,1,0
11800,3,1110100000,4,2010,1,2,1,0
11800,1,1110200000,5,2010,1,2,1,0
11800,2,1110200000,5,2010,1,2,1,0
11800,3,1110200000,5,2010,1,2,1,0
11800,2,1110100000,5,2010,1,2,1,0
11800,3,1110100000,5,2010,1,2,1,0
11800,2,1110100000,6,2010,1,2,1,0
11800,3,1110100000,6,2010,1,2,1,0
11800,2,1110100000,7,2010,1,2,1,0
11800,3,1110100000,7,2010,1,2,1,0
11800,1,1110100000,8,2010,1,2,1,0
11800,2,1110100000,8,2010,1,2,1,0
11800,3,1110100000,8,2010,1,2,1,0
11800,1,1110100000,9,2010,1,2,1,0
11800,2,1110100000,9,2010,1,2,1,0
11800,3,1110100000,9,2010,1,2,1,0
30100,1,1110100000,10,2010,1,6,0,0
30100,2,1110100000,10,2010,1,6,0,0
30100,3,1110100000,10,2010,1,6,0,0
30100,1,1110100000,1,2010,1,6,0,0
30100,2,1110100000,1,2010,1,6,0,0
30100,3,1110100000,1,2010,1,6,0,0
30100,1,1110200000,1,2010,1,6,0,0
30100,2,1110200000,1,2010,1,6,0,0
30100,3,1110200000,1,2010,1,6,0,0
30100,1,1110100000,2,2010,1,6,0,0
30100,2,1110100000,2,2010,1,6,0,0
30100,3,1110100000,2,2010,1,6,0,0
30100,1,1110200000,3,2010,1,6,0,0
30100,2,1110200000,3,2010,1,6,0,0
30100,3,1110200000,3,2010,1,6,0,0
30100,1,1110100000,3,2010,1,6,0,0
30100,2,1110100000,3,2010,1,6,0,0
30100,3,1110100000,3,2010,1,6,0,0
30100,1,1110200000,4,2010,1,6,0,0
30100,2,1110200000,4,2010,1,6,0,0
30100,3,1110200000,4,2010,1,6,0,0
30100,1,1110100000,4,2010,1,6,0,0
30100,2,1110100000,4,2010,1,6,0,0
30100,3,1110100000,4,2010,1,6,0,0
30100,1,1110200000,5,2010,1,6,0,0
30100,2,1110200000,5,2010,1,6,0,0
30100,3,1110200000,5,2010,1,6,0,0
11600,2,1110100000,4,2010,1,2,2,0
11600,3,1110200000,4,2010,1,2,2,0
11600,2,1110200000,4,2010,1,2,2,0
11600,3,1110100000,3,2010,1,2,2,0
11600,2,1110100000,3,2010,1,2,2,0
11600,3,1110200000,3,2010,1,2,2,0
11600,2,1110200000,3,2010,1,2,2,0
11600,3,1110100000,2,2010,1,2,2,0
11600,2,1110100000,2,2010,1,2,2,0
11600,3,1110200000,1,2010,1,2,2,0
11600,2,1110200000,1,2010,1,2,2,0
11600,3,1110100000,1,2010,1,2,2,0
11600,2,1110100000,1,2010,1,2,2,0
11600,3,1110100000,10,2010,1,2,2,0
11600,2,1110100000,10,2010,1,2,2,0
11750,3,1110100000,9,2010,1,2,2,0
11750,2,1110100000,9,2010,1,2,2,0
11750,1,1110100000,9,2010,1,2,2,0
11750,3,1110100000,8,2010,1,2,2,0
11750,2,1110100000,8,2010,1,2,2,0
11750,1,1110100000,8,2010,1,2,2,0
11750,3,1110100000,7,2010,1,2,2,0
11750,2,1110100000,7,2010,1,2,2,0
11750,3,1110100000,6,2010,1,2,2,0
11750,2,1110100000,6,2010,1,2,2,0
11750,3,1110100000,5,2010,1,2,2,0
11750,2,1110100000,5,2010,1,2,2,0
11750,3,1110200000,5,2010,1,2,2,0
11750,2,1110200000,5,2010,1,2,2,0
11750,1,1110200000,5,2010,1,2,2,0
11750,3,1110100000,4,2010,1,2,2,0
11750,2,1110100000,4,2010,1,2,2,0
11750,3,1110200000,4,2010,1,2,2,0
11750,2,1110200000,4,2010,1,2,2,0
11750,3,1110100000,3,2010,1,2,2,0
11750,2,1110100000,3,2010,1,2,2,0
11750,3,1110200000,3,2010,1,2,2,0
11750,2,1110200000,3,2010,1,2,2,0
11750,3,1110100000,2,2010,1,2,2,0
11750,2,1110100000,2,2010,1,2,2,0
11750,3,1110200000,1,2010,1,2,2,0
11750,2,1110200000,1,2010,1,2,2,0
11750,3,1110100000,1,2010,1,2,2,0
11750,2,1110100000,1,2010,1,2,2,0
11750,3,1110100000,10,2010,1,2,2,0
11750,2,1110100000,10,2010,1,2,2,0
10050,3,1110100000,9,2010,1,2,1,0
10050,2,1110100000,9,2010,1,2,1,0
10050,1,1110100000,9,2010,1,2,1,0
10050,3,1110100000,8,2010,1,2,1,0
10050,2,1110100000,8,2010,1,2,1,0
10050,3,1110100000,7,2010,1,2,1,0
10050,2,1110100000,7,2010,1,2,1,0
10050,1,1110100000,7,2010,1,2,1,0
10050,3,1110100000,6,2010,1,2,1,0
10050,2,1110100000,6,2010,1,2,1,0
10050,3,1110100000,5,2010,1,2,1,0
10050,2,1110100000,5,2010,1,2,1,0
10050,3,1110200000,5,2010,1,2,1,0
10050,2,1110200000,5,2010,1,2,1,0
10050,1,1110200000,5,2010,1,2,1,0
10050,3,1110100000,4,2010,1,2,1,0
10050,2,1110100000,4,2010,1,2,1,0
10050,3,1110200000,4,2010,1,2,1,0
10050,2,1110200000,4,2010,1,2,1,0
10050,3,1110100000,3,2010,1,2,1,0
10050,2,1110100000,3,2010,1,2,1,0
10050,3,1110200000,3,2010,1,2,1,0
10050,2,1110200000,3,2010,1,2,1,0
10050,3,1110100000,2,2010,1,2,1,0
10050,2,1110100000,2,2010,1,2,1,0
10050,1,1110100000,2,2010,1,2,1,0
10050,3,1110200000,1,2010,1,2,1,0
10050,2,1110200000,1,2010,1,2,1,0
10050,3,1110100000,1,2010,1,2,1,0
10050,2,1110100000,1,2010,1,2,1,0
10050,3,1110100000,10,2010,1,2,1,0
10050,2,1110100000,10,2010,1,2,1,0
11700,3,1110100000,9,2010,1,2,1,0
11700,2,1110100000,9,2010,1,2,1,0
11700,1,1110100000,9,2010,1,2,1,0
11700,3,1110100000,8,2010,1,2,1,0
11700,2,1110100000,8,2010,1,2,1,0
11700,1,1110100000,8,2010,1,2,1,0
11700,3,1110100000,7,2010,1,2,1,0
11700,2,1110100000,7,2010,1,2,1,0
11700,3,1110100000,6,2010,1,2,1,0
11700,2,1110100000,6,2010,1,2,1,0
11700,3,1110100000,5,2010,1,2,1,0
11700,2,1110100000,5,2010,1,2,1,0
11700,3,1110200000,5,2010,1,2,1,0
11700,2,1110200000,5,2010,1,2,1,0
11700,1,1110200000,5,2010,1,2,1,0
11700,3,1110100000,4,2010,1,2,1,0
11700,2,1110100000,4,2010,1,2,1,0
11700,3,1110200000,4,2010,1,2,1,0
11700,2,1110200000,4,2010,1,2,1,0
11700,3,1110100000,3,2010,1,2,1,0
11700,2,1110100000,3,2010,1,2,1,0
11700,3,1110200000,3,2010,1,2,1,0
