EJERCICIO,NRO_OP,CODIGO_DEDUC,COD_PROV,PORCENTAJE,IMPORTE,COD_ACTIV
2007,27,3,371,100.0,778.89,SERVI
2007,41,3,75,100.0,41.43,VTABI
2007,52,3,849,100.0,258.6,VTABI
2007,91,3,371,100.0,88.33,SERVI
2007,92,3,289,100.0,61.9,VTABI
2007,101,3,371,100.0,188.33,SERVI
2007,110,3,371,100.0,500.3,SERVI
2007,110,784,371,100.0,248.06,APATR
2007,119,3,278,100.0,1103.5,SERVI
2007,119,784,278,100.0,497.31,APATR
2007,120,3,278,100.0,787.74,SERVI
2007,120,784,278,100.0,325.51,APATR
2007,121,3,279,100.0,1428.5,VTABI
2007,121,784,279,100.0,689.46,APATR
2007,122,3,279,100.0,845.0,VTABI
2007,122,784,279,100.0,349.17,APATR
2007,126,3,279,100.0,605.0,VTABI
2007,126,784,279,100.0,349.17,APATR
2007,127,3,278,100.0,687.74,SERVI
2007,127,784,278,100.0,325.51,APATR
2007,138,3,371,100.0,227.43,SERVI
2007,138,784,371,100.0,135.3,APATR
2007,139,3,371,100.0,227.43,SERVI
2007,139,784,371,100.0,135.3,APATR
2007,143,3,371,100.0,63.71,SERVI
2007,143,784,371,100.0,67.65,APATR
2008,51,3,624,100.0,400.0,SERVI
2008,113,3,179,100.0,39.83,SERVI
2008,166,3,279,100.0,2838.66,VTABI
2008,192,3,255,100.0,39.21,VTABI
2008,192,784,255,100.0,40.7,APATR
2008,193,3,255,100.0,39.21,VTABI
2008,207,3,911,100.0,110.0,SERVI
2008,234,3,279,100.0,198.4,VTABI
2008,241,3,752,100.0,286.57,LOCOB
2008,311,3,75,100.0,29.28,VTABI
2008,316,3,75,100.0,35.26,VTABI
2008,327,3,75,100.0,125.34,VTABI
2008,339,3,75,100.0,110.8,VTABI
2008,342,3,752,100.0,631.29,LOCOB
2008,350,3,624,100.0,120.0,SERVI
2008,410,3,688,100.0,88.65,VTABI
2008,411,3,183,100.0,92.8,EXENT
2008,415,3,222,100.0,120.18,VTABI
2008,417,3,771,100.0,108.26,VTABI
2008,428,3,63,100.0,98.07,VTABI
2008,437,3,75,100.0,45.76,VTABI
2008,439,3,222,100.0,285.54,VTABI
2008,440,3,688,100.0,31.1,VTABI
2008,471,3,624,100.0,20.24,SERVI
2008,478,3,866,100.0,105.46,VTABI
2008,478,784,866,100.0,44.88,APATR
2008,479,3,866,100.0,105.46,VTABI
2008,508,3,430,100.0,85.0,SERVI
2009,29,784,255,100.0,77.14,APATR
2009,58,3,771,100.0,81.46,VTABI
2009,59,3,771,100.0,68.94,VTABI
2009,83,784,688,100.0,52.12,APATR
2009,192,3,63,100.0,40.58,VTABI
2009,205,3,322,100.0,112.54,SERVI
2009,211,3,322,100.0,318.82,SERVI
2009,214,3,322,100.0,112.54,SERVI
2009,246,3,63,100.0,35.2,VTABI
2009,251,3,313,100.0,67.13,VTABI
2009,255,3,313,100.0,35.85,VTABI
2009,257,3,313,100.0,37.18,VTABI
2009,259,3,313,100.0,23.85,VTABI
2009,262,3,63,100.0,43.94,VTABI
2009,265,3,313,100.0,105.2,VTABI
2009,266,3,313,100.0,23.7,VTABI
2009,268,3,313,100.0,32.59,VTABI
2009,277,3,313,100.0,41.32,VTABI
2009,280,3,1066,100.0,146.79,VTABI
2009,298,3,1066,100.0,56.35,VTABI
2009,300,3,771,100.0,167.81,VTABI
2009,302,3,63,100.0,683.54,VTABI
2009,303,3,771,100.0,87.91,VTABI
2009,304,3,89,100.0,34.81,VTABI
2009,316,3,866,100.0,150.7,VTABI
2009,334,3,285,100.0,45.55,VTABI
2009,345,3,752,100.0,1029.26,LOCOB
2009,346,3,752,100.0,30.34,LOCOB
2009,351,3,430,100.0,236.1,SERVI
2009,352,3,430,100.0,227.28,SERVI
2009,353,3,430,100.0,80.0,SERVI
2009,354,3,430,100.0,30.0,SERVI
2009,355,3,430,100.0,104.0,SERVI
2010,9,3,1284,100.0,286.65,SERVI
2010,23,3,1262,100.0,3256.0,VTABI
2010,26,3,1262,100.0,1158.4,VTABI
2010,28,3,1131,100.0,89.81,VTABI
2010,36,3,266,100.0,302.7,VTABI
2010,58,3,43,100.0,50.0,SERVI
2010,86,3,113,100.0,828.48,CEROB
2010,99,3,379,100.0,92.11,VTABI
2010,118,3,1282,100.0,62.36,VTABI
2010,135,3,266,100.0,3.1,VTABI
2010,145,3,1235,100.0,885.36,SERVI
2010,146,3,1235,100.0,406.0,SERVI
2010,151,3,1235,100.0,73.36,SERVI
2010,162,3,1156,100.0,84.0,SERVI
2010,175,3,1261,100.0,261.02,SERVI
2010,223,3,483,100.0,771.68,SERVI
2010,251,3,430,100.0,100.0,SERVI
2010,301,784,771,100.0,46.01,APATR
2010,305,784,771,100.0,46.32,APATR
2010,336,3,300,100.0,24.55,VTABI
2010,395,3,1119,100.0,22.1,SERVI
2010,396,3,300,100.0,24.34,VTABI
2010,439,3,911,100.0,340.0,SERVI
2010,473,3,322,100.0,248.08,SERVI
2010,476,3,113,100.0,534.24,CEROB
2010,491,3,322,100.0,499.94,SERVI
2010,500,3,1174,100.0,46.78,LOCOB
2010,501,3,1174,100.0,172.7,LOCOB
2010,513,3,1261,100.0,501.7,SERVI
2010,514,3,1261,100.0,524.16,SERVI
2010,519,3,1262,100.0,983.6,VTABI
2010,523,3,993,100.0,43.0,SERVI
2010,534,3,113,100.0,1095.6,CEROB
2010,543,3,1262,100.0,634.0,VTABI
2010,649,3,285,100.0,49.99,VTABI
2010,650,3,63,100.0,31.57,VTABI
2010,652,3,994,100.0,90.0,SERVI
2010,661,3,285,100.0,32.49,VTABI
2011,16,3,1377,100.0,2016.0,SERVI
2011,21,784,28,100.0,40.4,APATR
2011,22,784,771,100.0,47.06,APATR
2011,23,3,771,100.0,29.38,VTABI
2011,23,784,771,100.0,63.72,APATR
2011,32,3,1377,100.0,1816.68,SERVI
2011,33,3,1377,100.0,2016.0,SERVI
2011,38,3,1377,100.0,1095.56,SERVI
2011,41,3,771,100.0,146.5,VTABI
2011,41,784,771,100.0,73.25,APATR
2011,44,3,771,100.0,114.24,VTABI
2011,44,784,771,100.0,57.12,APATR
2011,45,3,28,100.0,24.22,VTABI
2011,45,784,28,100.0,72.17,APATR
2011,48,3,1235,100.0,112.0,SERVI
2011,52,3,1407,100.0,88.76,SERVI
2011,52,784,1407,100.0,94.38,APATR
2011,55,3,1199,100.0,2547.63,LOCOB
2011,55,784,1199,100.0,1094.07,APATR
2011,57,3,1198,100.0,2383.44,LOCOB
2011,57,784,1198,100.0,1026.22,APATR
2011,65,3,163,100.0,203.52,SERVI
2011,65,784,163,100.0,138.83,APATR
2011,66,3,163,100.0,177.02,SERVI
2011,66,784,163,100.0,88.51,APATR
2011,70,3,993,100.0,176.0,SERVI
2011,71,3,266,100.0,98.9,VTABI
2011,72,3,266,100.0,147.6,VTABI
2011,73,784,87,100.0,47.38,APATR
2011,88,784,585,100.0,65.89,APATR
2011,103,3,937,100.0,56.0,SERVI
2011,104,3,1308,100.0,1372.0,SERVI
2011,113,784,1066,100.0,51.61,APATR
2011,135,3,50371,100.0,176.4,SERVI
2011,143,3,1322,100.0,840.0,SERVI
2011,151,784,63,100.0,77.99,APATR
2011,152,3,63,100.0,52.62,VTABI
2011,153,3,63,100.0,64.86,VTABI
2011,154,3,63,100.0,28.68,VTABI
2011,155,3,63,100.0,49.19,VTABI
2011,156,784,430,100.0,42.4,APATR
2011,157,3,430,100.0,32.8,SERVI
2011,164,3,858,100.0,188.75,VTABI
2011,180,3,379,100.0,119.34,VTABI
2011,180,784,379,100.0,179.67,APATR
2011,181,3,266,100.0,69.9,VTABI
2011,184,3,678,100.0,263.0,SERVI
2011,184,784,678,100.0,181.5,APATR
2011,193,3,300,100.0,112.59,VTABI
2011,194,3,300,100.0,100.36,VTABI
2011,199,3,390,100.0,41.7,SERVI
2011,200,3,390,100.0,29.93,SERVI
2011,202,3,390,100.0,24.92,SERVI
2011,203,3,194,100.0,402.0,VTABI
2011,204,784,313,100.0,42.61,APATR
2011,207,3,313,100.0,137.23,VTABI
2011,207,784,313,100.0,54.44,APATR
2011,208,3,313,100.0,95.53,VTABI
2011,210,3,379,100.0,26.98,VTABI
2011,215,3,527,100.0,966.0,SERVI
2011,215,784,527,100.0,440.5,APATR
2011,218,3,63,100.0,126.34,VTABI
2011,218,784,63,100.0,63.17,APATR
2011,219,3,63,100.0,42.7,VTABI
2011,220,3,63,100.0,79.46,VTABI
2011,221,3,63,100.0,66.11,VTABI
2011,222,3,63,100.0,36.45,VTABI
2011,224,3,63,100.0,141.93,VTABI
2011,224,784,63,100.0,70.97,APATR
2011,234,3,141,100.0,31.89,VTABI
2011,234,784,141,100.0,86.9,APATR
2011,235,3,141,100.0,88.66,VTABI
2011,235,784,141,100.0,44.33,APATR
2011,236,3,313,100.0,65.34,VTABI
2011,243,3,858,100.0,29.37,VTABI
2011,244,3,858,100.0,83.28,VTABI
2011,246,3,858,100.0,112.5,VTABI
2011,247,3,858,100.0,20.3,VTABI
2011,260,3,371,100.0,180.36,SERVI
2011,260,784,371,100.0,140.18,APATR
2011,265,3,322,100.0,1027.77,SERVI
2011,265,784,322,100.0,563.89,APATR
2011,272,3,917,100.0,27.86,VTABI
2011,301,3,371,100.0,257.44,SERVI
2011,301,784,371,100.0,128.72,APATR
2011,304,3,313,100.0,61.48,VTABI
2011,304,784,313,100.0,63.41,APATR
2011,320,784,285,100.0,63.96,APATR
2011,332,3,527,100.0,780.99,SERVI
2011,332,784,527,100.0,440.5,APATR
2011,333,3,1235,100.0,112.0,SERVI
2011,340,3,1170,100.0,56.16,VTABI
2011,341,3,1170,100.0,32.04,VTABI
2011,342,3,1170,100.0,76.54,VTABI
2011,359,784,688,100.0,42.54,APATR
2011,361,3,688,100.0,26.22,VTABI
2011,364,3,688,100.0,21.22,VTABI
2011,386,3,1382,100.0,31.0,VTABI
2011,386,784,1382,100.0,135.5,APATR
2011,403,3,1402,100.0,420.0,SERVI
2011,404,784,1064,100.0,42.35,APATR
2011,407,784,441,100.0,41.65,APATR
2011,408,3,279,100.0,3547.97,VTABI
2011,408,784,279,100.0,1893.99,APATR
2011,422,3,313,100.0,212.88,VTABI
2011,422,784,313,100.0,106.44,APATR
2011,425,3,1354,100.0,546.0,SERVI
2011,432,784,375,100.0,52.05,APATR
2011,437,784,866,100.0,57.86,APATR
2011,438,3,527,100.0,194.37,SERVI
2011,440,3,703,100.0,4.3,HONOR
2011,442,784,585,100.0,47.74,APATR
2011,450,3,146,100.0,58.0,SERVI
2011,464,3,430,100.0,113.2,SERVI
2011,464,784,430,100.0,99.0,APATR
2011,465,3,430,100.0,84.0,SERVI
2011,465,784,430,100.0,42.0,APATR
2011,467,3,63,100.0,120.02,VTABI
2011,467,784,63,100.0,60.01,APATR
2011,474,3,63,100.0,145.25,VTABI
2011,474,784,63,100.0,68.96,APATR
2011,476,3,42,100.0,716.75,SERVI
2011,478,3,1318,100.0,139.58,SERVI
2011,478,784,1318,100.0,119.79,APATR
2011,481,784,1066,100.0,70.9,APATR
2011,482,784,1066,100.0,42.3,APATR
2011,493,784,375,100.0,40.15,APATR
2011,501,784,866,100.0,54.91,APATR
2011,503,3,146,100.0,189.13,SERVI
2011,522,3,88,100.0,40.52,VTABI
2011,525,3,88,100.0,149.06,VTABI
2011,532,3,791,100.0,59.74,SERVI
2011,540,3,300,100.0,45.4,VTABI
2011,545,3,266,100.0,56.8,VTABI
2011,550,3,300,100.0,58.18,VTABI
2011,553,3,300,100.0,25.28,VTABI
2011,554,3,1414,100.0,40.0,SERVI
2011,556,3,441,100.0,28.54,VTABI
2011,559,3,441,100.0,21.0,VTABI
2011,562,3,441,100.0,42.33,VTABI
2011,564,3,300,100.0,116.1,VTABI
2011,591,3,416,100.0,55.61,VTABI
2011,591,784,416,100.0,71.57,APATR
2011,592,3,430,100.0,236.64,SERVI
2011,592,784,430,100.0,118.32,APATR
2011,593,784,743,100.0,46.72,APATR
2011,599,784,602,100.0,105.74,APATR
2011,606,3,837,100.0,25.98,SERVI
2011,630,784,585,100.0,57.92,APATR
2011,647,3,866,100.0,120.49,VTABI
2011,647,784,866,100.0,67.47,APATR
2011,650,3,88,100.0,51.39,VTABI
2011,653,3,88,100.0,35.73,VTABI
2011,654,784,89,100.0,103.97,APATR
2011,655,784,771,100.0,41.95,APATR
2011,656,3,771,100.0,23.58,VTABI
2011,657,3,771,100.0,36.3,VTABI
2011,674,3,379,100.0,29.96,VTABI
2011,675,3,379,100.0,60.86,VTABI
2011,676,3,379,100.0,51.27,VTABI
2011,704,784,134,100.0,42.48,APATR
2011,705,784,1423,100.0,93.0,APATR
2011,706,3,146,100.0,73.08,SERVI
2011,712,3,146,100.0,30.0,SERVI
2011,720,3,1119,100.0,128.0,SERVI
2011,726,3,1119,100.0,76.8,SERVI
2011,735,3,1119,100.0,62.4,SERVI
2011,744,784,416,100.0,72.24,APATR
2011,745,3,1369,100.0,174.0,VTABI
2011,750,3,866,100.0,62.85,VTABI
2011,780,784,430,100.0,42.4,APATR
2011,785,3,1235,100.0,275.8,SERVI
2011,796,3,1199,100.0,663.65,LOCOB
2011,796,784,1199,100.0,381.83,APATR
2011,797,3,1198,100.0,1996.91,LOCOB
2011,797,784,1198,100.0,1048.46,APATR
2011,801,3,42,100.0,386.05,SERVI
2011,802,3,42,100.0,386.05,SERVI
2011,837,3,42,100.0,567.72,SERVI
2011,838,3,430,100.0,20.0,SERVI
2011,838,784,430,100.0,49.59,APATR
2011,839,3,1235,100.0,112.0,SERVI
2011,840,3,1235,100.0,224.0,SERVI
2011,841,3,1235,100.0,32.28,SERVI
2011,932,3,1235,100.0,574.47,SERVI
2011,933,3,1235,100.0,688.8,SERVI
2011,934,3,1235,100.0,387.94,SERVI
2011,935,3,1235,100.0,394.8,SERVI
2012,5,784,313,100.0,67.06,APATR
2012,7,3,1308,100.0,1372.0,SERVI
2012,9,3,313,100.0,89.5,VTABI
2012,9,784,313,100.0,97.69,APATR
2012,15,784,279,100.0,60.0,APATR
2012,24,3,1360,100.0,401.52,SERVI
2012,37,3,1467,100.0,130.0,HONOR
2012,40,3,1467,100.0,181.99,HONOR
2012,56,3,1381,100.0,112.0,SERVI
2012,57,3,1381,100.0,112.0,SERVI
2012,92,3,141,100.0,98.42,VTABI
2012,92,784,141,100.0,47.35,APATR
2012,110,3,313,100.0,32.74,VTABI
2012,114,3,313,100.0,270.11,VTABI
2012,114,784,313,100.0,135.05,APATR
2012,119,3,279,100.0,213.25,VTABI
2012,119,784,279,100.0,166.63,APATR
2012,122,3,90,100.0,295.54,VTABI
2012,125,3,42,100.0,376.0,SERVI
2012,128,3,371,100.0,2697.2,SERVI
2012,128,784,371,100.0,1398.6,APATR
2012,129,784,63,100.0,83.87,APATR
2012,130,784,1005,100.0,69.77,APATR
2012,131,3,1005,100.0,57.54,VTABI
2012,131,784,1005,100.0,79.0,APATR
2012,133,3,1005,100.0,60.27,VTABI
2012,134,3,1005,100.0,27.06,VTABI
2012,135,3,279,100.0,525.48,VTABI
2012,135,784,279,100.0,262.74,APATR
2012,138,784,1294,100.0,71.4,APATR
2012,139,3,1467,100.0,130.0,HONOR
2012,145,3,279,100.0,383.85,VTABI
2012,145,784,279,100.0,191.93,APATR
2012,146,3,279,100.0,603.8,VTABI
2012,146,784,279,100.0,301.9,APATR
2012,147,3,279,100.0,464.78,VTABI
2012,147,784,279,100.0,232.39,APATR
2012,148,3,279,100.0,597.18,VTABI
2012,148,784,279,100.0,298.59,APATR
2012,149,3,279,100.0,525.48,VTABI
2012,149,784,279,100.0,262.74,APATR
2012,153,784,369,100.0,88.0,APATR
2012,154,3,1369,100.0,1400.0,VTABI
2012,160,3,1005,100.0,61.67,VTABI
2012,163,3,1005,100.0,159.85,VTABI
2012,163,784,1005,100.0,78.0,APATR
2012,170,784,1524,100.0,42.83,APATR
2012,171,784,441,100.0,54.87,APATR
2012,176,3,1119,100.0,189.25,SERVI
2012,176,784,1119,100.0,144.63,APATR
2012,177,3,1119,100.0,172.03,SERVI
2012,177,784,1119,100.0,86.02,APATR
2012,179,784,866,100.0,43.99,APATR
2012,180,784,866,100.0,40.7,APATR
2012,182,3,866,100.0,26.14,VTABI
2012,183,784,771,100.0,67.2,APATR
2012,184,784,771,100.0,57.28,APATR
2012,186,3,771,100.0,111.7,VTABI
2012,186,784,771,100.0,51.38,APATR
2012,187,3,771,100.0,89.97,VTABI
2012,187,784,771,100.0,44.98,APATR
2012,188,3,771,100.0,120.02,VTABI
2012,188,784,771,100.0,60.01,APATR
2012,189,3,771,100.0,73.16,VTABI
2012,195,3,1524,100.0,35.73,SERVI
2012,198,3,527,100.0,348.26,SERVI
2012,198,784,527,100.0,224.13,APATR
2012,199,3,527,100.0,490.0,SERVI
2012,199,784,527,100.0,245.0,APATR
2012,200,3,371,100.0,879.02,SERVI
2012,200,784,371,100.0,489.51,APATR
2012,202,784,134,100.0,59.97,APATR
2012,204,3,371,100.0,1818.18,SERVI
2012,204,784,371,100.0,909.09,APATR
2012,205,784,285,100.0,113.8,APATR
2012,206,3,285,100.0,79.19,VTABI
2012,206,784,285,100.0,45.8,APATR
2012,207,3,285,100.0,60.88,VTABI
2012,217,3,87,100.0,98.74,VTABI
2012,217,784,87,100.0,42.91,APATR
2012,219,3,88,100.0,35.0,VTABI
2012,220,3,88,100.0,121.96,VTABI
2012,221,3,88,100.0,129.28,VTABI
2012,222,3,88,100.0,114.9,VTABI
2012,223,3,1407,100.0,135.46,SERVI
2012,223,784,1407,100.0,117.73,APATR
2012,245,3,917,100.0,57.56,VTABI
2012,247,3,917,100.0,22.97,VTABI
2012,248,3,917,100.0,176.16,VTABI
2012,250,3,917,100.0,128.66,VTABI
2012,251,3,917,100.0,143.51,VTABI
2012,253,3,917,100.0,131.1,VTABI
2012,259,3,300,100.0,116.09,VTABI
2012,260,3,300,100.0,65.3,VTABI
2012,261,3,300,100.0,41.86,VTABI
2012,263,3,1322,100.0,84.0,SERVI
2012,272,3,146,100.0,100.0,SERVI
2012,276,3,1352,100.0,1107.68,SERVI
2012,284,3,1472,100.0,40.78,SERVI
2012,284,784,1472,100.0,70.39,APATR
2012,298,784,241,100.0,82.4,APATR
2012,325,3,527,100.0,348.26,SERVI
2012,325,784,527,100.0,224.13,APATR
2012,331,3,313,100.0,27.65,VTABI
2012,333,3,313,100.0,39.29,VTABI
2012,334,3,313,100.0,250.48,VTABI
2012,334,784,313,100.0,125.24,APATR
2012,341,784,17,100.0,45.0,APATR
2012,354,3,1005,100.0,46.67,VTABI
2012,356,3,1005,100.0,44.76,VTABI
2012,362,3,371,100.0,333.58,SERVI
2012,362,784,371,100.0,166.79,APATR
2012,381,3,1517,100.0,503.8,LOCOB
2012,381,784,1517,100.0,301.9,APATR
2012,384,3,88,100.0,108.72,VTABI
2012,387,3,88,100.0,20.48,VTABI
2012,394,784,1582,100.0,62.4,APATR
2012,395,3,88,100.0,103.14,VTABI
2012,400,3,88,100.0,105.48,VTABI
2012,401,3,88,100.0,115.48,VTABI
2012,402,3,88,100.0,61.83,VTABI
2012,403,3,1582,100.0,31.5,VTABI
2012,403,784,1582,100.0,73.35,APATR
2012,404,3,1582,100.0,34.7,VTABI
2012,405,3,1517,100.0,136.34,LOCOB
2012,405,784,1517,100.0,68.17,APATR
2012,410,784,255,100.0,44.52,APATR
2012,411,3,1005,100.0,70.8,VTABI
2012,414,3,369,100.0,165.92,VTABI
2012,414,784,369,100.0,79.74,APATR
2012,415,3,369,100.0,28.64,VTABI
2012,416,3,90,100.0,304.66,VTABI
2012,417,3,285,100.0,555.0,VTABI
2012,417,784,285,100.0,277.5,APATR
2012,420,3,63,100.0,25.78,VTABI
2012,447,3,771,100.0,72.31,VTABI
2012,456,3,791,100.0,58.16,SERVI
2012,474,3,1476,100.0,476.5,VTABI
2012,478,3,1476,100.0,476.5,VTABI
2012,487,3,1476,100.0,476.5,VTABI
2012,489,3,441,100.0,35.11,VTABI
2012,491,3,1476,100.0,985.0,VTABI
2012,492,3,441,100.0,60.15,VTABI
2012,493,3,441,100.0,52.21,VTABI
2012,498,3,441,100.0,210.56,VTABI
2012,498,784,441,100.0,95.63,APATR
2012,500,3,1476,100.0,498.5,VTABI
2012,501,3,1476,100.0,461.8,VTABI
2012,504,3,441,100.0,141.3,VTABI
2012,504,784,441,100.0,63.84,APATR
2012,508,3,546,100.0,98.8,SERVI
2012,510,3,441,100.0,22.67,VTABI
2012,512,3,1061,100.0,74.08,VTABI
2012,513,784,153,100.0,63.57,APATR
2012,514,3,153,100.0,58.35,VTABI
2012,514,784,153,100.0,46.04,APATR
2012,515,3,1235,100.0,140.0,SERVI
2012,517,3,153,100.0,63.06,VTABI
2012,519,3,300,100.0,42.0,VTABI
2012,521,3,300,100.0,30.31,VTABI
2012,523,3,300,100.0,18.47,VTABI
2012,524,3,300,100.0,11.49,VTABI
2012,525,3,300,100.0,55.36,VTABI
2012,526,3,300,100.0,54.42,VTABI
2012,527,3,300,100.0,57.8,VTABI
2012,528,3,300,100.0,25.14,VTABI
2012,529,3,300,100.0,39.26,VTABI
2012,530,3,300,100.0,28.93,VTABI
2012,531,3,300,100.0,47.48,VTABI
2012,532,3,300,100.0,44.35,VTABI
2012,533,3,300,100.0,44.32,VTABI
2012,537,3,1476,100.0,477.4,VTABI
2012,539,3,1476,100.0,477.4,VTABI
2012,544,3,43,100.0,80.0,SERVI
2012,544,784,43,100.0,90.0,APATR
2012,546,3,771,100.0,20.82,VTABI
2012,547,3,153,100.0,54.67,VTABI
2012,551,3,153,100.0,105.88,VTABI
2012,551,784,153,100.0,52.94,APATR
2012,553,3,153,100.0,107.61,VTABI
2012,553,784,153,100.0,53.81,APATR
2012,554,3,771,100.0,68.08,VTABI
2012,566,784,1573,100.0,47.05,APATR
2012,575,784,1066,100.0,80.43,APATR
2012,590,3,87,100.0,39.25,VTABI
2012,595,3,163,100.0,150.72,SERVI
2012,595,784,163,100.0,113.94,APATR
2012,597,3,87,100.0,71.34,VTABI
2012,611,3,1524,100.0,39.66,SERVI
2012,612,3,1524,100.0,49.34,SERVI
2012,628,3,791,100.0,75.29,SERVI
2012,637,784,838,100.0,65.2,APATR
2012,642,3,688,100.0,70.58,VTABI
2012,642,784,688,100.0,94.4,APATR
2012,643,3,688,100.0,66.9,VTABI
2012,648,3,146,100.0,65.38,SERVI
2012,649,3,134,100.0,59.21,VTABI
2012,650,3,134,100.0,131.26,VTABI
2012,650,784,134,100.0,65.63,APATR
2012,653,3,1005,100.0,161.94,VTABI
2012,653,784,1005,100.0,73.17,APATR
2012,657,784,81,100.0,48.61,APATR
2012,658,784,81,100.0,52.42,APATR
2012,663,3,1267,100.0,95.2,SERVI
2012,667,3,678,100.0,202.5,SERVI
2012,667,784,678,100.0,145.2,APATR
2012,668,3,678,100.0,484.0,SERVI
2012,668,784,678,100.0,242.0,APATR
2012,684,3,1005,100.0,46.64,VTABI
2012,686,3,1005,100.0,46.64,VTABI
2012,688,3,945,100.0,237.38,VTABI
2012,688,784,945,100.0,238.69,APATR
2012,692,3,590,100.0,23.6,SERVI
2012,694,3,1005,100.0,47.9,VTABI
2012,696,3,590,100.0,44.4,SERVI
2012,697,3,1005,100.0,591.4,VTABI
2012,697,784,1005,100.0,295.7,APATR
2012,703,3,371,100.0,376.2,SERVI
2012,703,784,371,100.0,188.1,APATR
2012,710,3,63,100.0,66.39,VTABI
2012,718,3,322,100.0,1585.7,SERVI
2012,718,784,322,100.0,842.85,APATR
2012,726,784,89,100.0,42.18,APATR
2012,727,3,89,100.0,61.26,VTABI
2012,727,784,89,100.0,108.45,APATR
2012,728,3,43,100.0,180.0,SERVI
2012,728,784,43,100.0,90.0,APATR
2012,733,3,1424,100.0,428.0,SERVI
2012,736,784,129,100.0,60.9,APATR
2012,738,3,1413,100.0,110.0,SERVI
2012,741,3,546,100.0,44.4,SERVI
2012,743,3,546,100.0,92.8,SERVI
2012,748,3,546,100.0,26.4,SERVI
2012,750,3,546,100.0,26.6,SERVI
2012,757,3,1066,100.0,61.61,VTABI
2012,757,784,1066,100.0,70.37,APATR
2012,758,3,1066,100.0,81.6,VTABI
2012,758,784,1066,100.0,40.8,APATR
2012,766,3,771,100.0,132.04,VTABI
2012,766,784,771,100.0,66.02,APATR
2012,768,3,771,100.0,115.02,VTABI
2012,768,784,771,100.0,57.51,APATR
2012,779,3,89,100.0,244.4,VTABI
2012,779,784,89,100.0,122.2,APATR
2012,782,3,771,100.0,107.63,VTABI
2012,782,784,771,100.0,53.82,APATR
2012,783,3,771,100.0,93.72,VTABI
2012,783,784,771,100.0,46.86,APATR
2012,784,3,771,100.0,66.8,VTABI
2012,787,3,63,100.0,93.56,VTABI
2012,787,784,63,100.0,46.78,APATR
2012,788,3,63,100.0,28.26,VTABI
2012,791,3,87,100.0,71.44,VTABI
2012,794,3,430,100.0,188.0,SERVI
2012,794,784,430,100.0,144.0,APATR
2012,796,3,430,100.0,620.4,SERVI
2012,796,784,430,100.0,310.2,APATR
2012,797,3,430,100.0,220.0,SERVI
2012,797,784,430,100.0,110.0,APATR
2012,798,3,430,100.0,328.06,SERVI
2012,798,784,430,100.0,164.03,APATR
2012,799,3,430,100.0,40.0,SERVI
2012,800,3,430,100.0,30.0,SERVI
2012,801,3,430,100.0,76.0,SERVI
2012,804,3,63,100.0,182.4,VTABI
2012,804,784,63,100.0,91.2,APATR
2012,805,3,1501,100.0,93.6,SERVI
2012,805,784,1501,100.0,96.8,APATR
2012,807,3,63,100.0,139.58,VTABI
2012,807,784,63,100.0,69.79,APATR
2012,808,3,63,100.0,144.68,VTABI
2012,808,784,63,100.0,72.34,APATR
2012,809,3,63,100.0,38.65,VTABI
2012,810,3,63,100.0,123.29,VTABI
2012,810,784,63,100.0,61.64,APATR
2012,815,784,76,100.0,97.1,APATR
2012,816,3,279,100.0,1032.66,VTABI
2012,816,784,279,100.0,84.42,APATR
2012,817,3,63,100.0,29.02,VTABI
2012,818,3,63,100.0,111.81,VTABI
2012,818,784,63,100.0,55.9,APATR
2012,820,3,63,100.0,20.66,VTABI
2012,822,3,63,100.0,187.09,VTABI
2012,822,784,63,100.0,84.05,APATR
2012,823,3,63,100.0,149.42,VTABI
2012,823,784,63,100.0,74.71,APATR
2012,825,3,585,100.0,121.61,VTABI
2012,825,784,585,100.0,73.45,APATR
2012,826,3,87,100.0,47.54,VTABI
2012,829,3,585,100.0,92.68,VTABI
2012,829,784,585,100.0,46.34,APATR
2012,832,3,87,100.0,55.52,VTABI
2012,835,3,1370,100.0,633.08,SERVI
2012,837,3,163,100.0,88.8,SERVI
2012,837,784,163,100.0,44.4,APATR
2012,838,3,279,100.0,570.0,VTABI
2012,838,784,279,100.0,285.0,APATR
2012,843,3,87,100.0,70.25,VTABI
2012,844,3,87,100.0,30.56,VTABI
2012,845,3,87,100.0,65.75,VTABI
2012,850,3,1262,100.0,230.0,VTABI
2012,851,3,1262,100.0,470.0,VTABI
2012,854,784,1179,100.0,54.7,APATR
2012,859,3,1266,100.0,22.73,SERVI
2012,862,3,1524,100.0,59.24,SERVI
2012,866,3,63,100.0,27.54,VTABI
2012,867,3,63,100.0,36.89,VTABI
2012,868,3,63,100.0,69.2,VTABI
2012,869,3,430,100.0,90.0,SERVI
2012,869,784,430,100.0,45.0,APATR
2012,871,3,63,100.0,193.05,VTABI
2012,871,784,63,100.0,96.53,APATR
2012,872,3,63,100.0,486.21,VTABI
2012,872,784,63,100.0,243.1,APATR
2012,880,3,1524,100.0,62.87,SERVI
2012,881,3,1524,100.0,57.74,SERVI
2012,887,3,1524,100.0,71.14,SERVI
2012,888,3,90,100.0,528.92,VTABI
2012,926,3,1005,100.0,54.35,VTABI
2012,930,3,1005,100.0,119.47,VTABI
