EJERCICIO,NRO_OP,FECH_OP,LUG_EMI,CODIGO_FF,JURISDICCION,CODIGO_UE,COD_PROV,TIPO_OP,ESTADO_OP,TIPO_DOC,NRO_DOC,ANIO_DOC,NRO_CANCE,CONFIRMADO,FECH_CONFIRM,IMPORTE_TOTAL,IMPORTE_LIQUIDO,CANT_IMPRES,FECH_ANUL,MOTIVO_ANUL,CONCEPTO,OBSERVACIONES,COD_EMP,IMPORTE_BONIFICACION,IMPORTE_DEDUCCIONES,ASIENTO,ASIENTO_ANUL,MONTO_SIN_IVA,DEUDA,BLOQUEADA,RECURSO,PERCIBIDO,NO_PAGADO,PAGADO,RECO_DEU_ORDEN,RECO_DEU_EJERCICIO,RECO_DEU_COMPRA,RECO_DEU_COMPRA_EJER,F931,SICORE
2025,9020,2025-11-11 00:00:00,GMADA,110,1110105000,6,50023,P,C,,,,4427,S,2025-11-11 00:00:00,30410.33,30410.33,1,,,periodo 10/25,,,0.0,0.0,,,25132.5,N,N,,,,,,,,,,S
2025,9021,2025-11-11 00:00:00,GMADA,110,1110104000,5,50023,P,A,,,,,S,2025-11-11 00:00:00,3070634.8,3070634.8,1,2025-11-18 00:00:00,ERROR,periodo 10/25,,,0.0,0.0,,,2537714.69,N,N,,,,,,,,,,S
2025,9022,2025-11-11 00:00:00,GMADA,110,1110105000,6,50023,P,C,,,,4427,S,2025-11-11 00:00:00,120688.99,120688.99,1,,,periodo 10/25,,,0.0,0.0,,,99742.95,N,N,,,,,,,,,,S
2025,9024,2025-11-11 00:00:00,GMADA,110,1110103000,3,50023,P,C,,,,4427,S,2025-11-11 00:00:00,196046.01,196046.01,1,,,periodo 10/25,,,0.0,0.0,,,162021.49,N,N,,,,,,,,,,S
2025,9025,2025-11-11 00:00:00,GMADA,110,1110200000,8,50023,P,C,,,,4427,S,2025-11-11 00:00:00,41521.04,41521.04,1,,,periodo 10/25,,,0.0,0.0,,,34314.9,N,N,,,,,,,,,,S
2025,9030,2025-11-11 00:00:00,GMADA,132,1110102000,2,50023,P,C,,,,4369,S,2025-11-11 00:00:00,321224.28,321224.28,1,,,periodo 10/25,,,0.0,0.0,,,265474.61,N,N,11.4.07.00,0.0,0.0,40751250.86,,,,,,S
2025,9031,2025-11-11 00:00:00,GMADA,132,1110106000,7,1259,P,C,,,,4377,S,2025-11-11 00:00:00,84146.4,84146.4,1,,,utiles elect,,,0.0,0.0,,,69542.47,N,N,11.4.07.00,0.0,43868437.6,242292114.04,,,,,,S
2025,9032,2025-11-11 00:00:00,GMADA,110,1110105000,6,2110,P,C,EXPED,2211,2025,4378,S,2025-11-11 00:00:00,160000.0,160000.0,1,,,mant,,,0.0,0.0,,,160000.0,N,N,,,,,,,,,,S
2025,9033,2025-11-11 00:00:00,GMADA,132,1110105000,1,2110,P,C,,,,4379,S,2025-11-11 00:00:00,400000.0,400000.0,1,,,mant y rep,,,0.0,0.0,,,400000.0,N,N,11.4.07.00,0.0,20526443.89,177820072.07,,,,,,S
2025,9034,2025-11-11 00:00:00,GMADA,131,1110104000,5,2490,P,C,,,,4380,S,2025-11-11 00:00:00,853000.0,853000.0,1,,,agua,,,0.0,0.0,,,853000.0,N,N,12.1.31.00,0.0,28586823.37,312469161.69,,,,,,S
2025,9035,2025-11-11 00:00:00,GMADA,,1110104000,11,50054,N,C,,,,4368,S,2025-11-11 00:00:00,297014.97,297014.97,1,,,ddjj 9/25,,,0.0,0.0,42299,,297014.97,N,N,,,,,,,,,S,S
2025,9036,2025-11-11 00:00:00,GMADA,110,1110113000,20,2208,P,C,,,,4381,S,2025-11-11 00:00:00,60500.0,60500.0,1,,,TRABAJOS DE ELEC,,,0.0,0.0,,,60500.0,N,N,,,,,,,,,,S
2025,9037,2025-11-11 00:00:00,GMADA,110,1110105000,6,2208,P,C,,,,4381,S,2025-11-11 00:00:00,50000.0,50000.0,1,,,trabajos,,,0.0,0.0,,,50000.0,N,N,,,,,,,,,,S
2026,1385,2026-03-13 00:00:00,GMADA,,1110102000,2,50057,N,N,,,,,S,2026-03-13 00:00:00,205187.89,205187.89,1,,,ret hs ex feb,,,0.0,0.0,11228,,205187.89,N,N,,,,,,,,,S,S
2026,1390,2026-03-13 00:00:00,GMADA,110,1110118000,25,413,P,N,,,,,S,2026-03-13 00:00:00,1390000.0,1362200.0,1,,,cámaras,,,0.0,27800.0,,,1148760.33,N,N,,,,,,,,,,S
2026,1391,2026-03-13 00:00:00,GMADA,131,1110111000,3,413,P,C,,,,926,S,2026-03-13 00:00:00,263000.0,257740.0,1,,,cubiertas,,,0.0,5260.0,,,217355.37,N,N,12.1.03.03,0.0,13934726.15,57759683.39,,,,,,S
2026,1392,2026-03-13 00:00:00,GMADA,131,1110104000,5,413,P,C,,,,927,S,2026-03-13 00:00:00,170000.0,166600.0,1,,,cubiertas,,,0.0,3400.0,,,140495.86,N,N,12.1.28.00,0.0,3064379.34,99497225.42,,,,,,S
2026,1393,2026-03-13 00:00:00,GMADA,131,1110104000,5,413,P,C,,,,927,S,2026-03-13 00:00:00,500000.0,490000.0,1,,,REP,,,0.0,10000.0,,,413223.14,N,N,12.1.31.00,0.0,526200.0,33702033.05,,,,,,S
2026,1394,2026-03-13 00:00:00,GMADA,131,1110104000,5,413,P,C,,,,927,S,2026-03-13 00:00:00,40000.0,39200.0,2,,,reparac de camión,,,0.0,800.0,,,33057.85,N,N,12.1.28.00,0.0,3234379.34,99497225.42,,,,,,S
2026,1395,2026-03-13 00:00:00,GMADA,131,1110104000,5,413,P,C,,,,927,S,2026-03-13 00:00:00,16000.0,15680.0,1,,,parches,,,0.0,320.0,,,13223.14,N,N,12.1.28.00,0.0,3274379.34,99497225.42,,,,,,S
2026,1396,2026-03-13 00:00:00,GMADA,110,1110101000,1,413,P,N,,,,,S,2026-03-13 00:00:00,8000.0,7840.0,1,,,parches,,,0.0,160.0,,,6611.57,N,N,,,,,,,,,,S
2026,1397,2026-03-13 00:00:00,GMADA,110,1110118000,25,413,P,N,,,,,S,2026-03-13 00:00:00,534000.0,523320.0,1,,,parches,,,0.0,10680.0,,,441322.31,N,N,,,,,,,,,,S
2026,1400,2026-03-13 00:00:00,GMADA,131,1110111000,3,413,P,N,,,,,S,2026-03-13 00:00:00,1109600.0,1087408.0,1,,,repuestos,,,0.0,22192.0,,,917024.79,N,N,12.1.03.03,0.0,14197726.15,57759683.39,,,,,,S
2026,1402,2026-03-13 00:00:00,GMADA,110,1110105000,6,1394,P,C,EXPED,129,2026,911,S,2026-03-13 00:00:00,10000000.0,10000000.0,2,,,apoyo promocion Rally Argentino,pago a cta fact 117,,0.0,0.0,,,10000000.0,N,N,,,,,,,,,,S
2026,1403,2026-03-13 00:00:00,GMADA,131,1110113000,20,2525,P,A,EXPED,682,2026,,S,2026-03-13 00:00:00,10324295.76,10076512.66,1,2026-03-13 00:00:00,ERROR,tasas feb/26,,,0.0,247783.1,,,8532475.83,N,N,12.1.25.02,0.0,0.0,848618.27,,,,,,S
2026,1404,2026-03-13 00:00:00,GMADA,110,1110108000,14,50008,P,C,,,,912,S,2026-03-13 00:00:00,239143.51,239143.51,1,,,,Generado Automaticámente - Periodo 2/2026 - Tipo/Grupo 4/todos,,0.0,0.0,,,239143.51,N,,,,,,,,,,,N
2026,1405,2026-03-13 00:00:00,GMADA,110,1110112000,19,50008,P,C,,,,912,S,2026-03-13 00:00:00,261000.35,261000.35,1,,,,Generado Automaticámente - Periodo 2/2026 - Tipo/Grupo 4/todos,,0.0,0.0,,,261000.35,N,,,,,,,,,,,N
2026,1408,2026-03-13 00:00:00,GMADA,131,1110113000,20,2525,P,C,EXPED,682,2026,918,S,2026-03-13 00:00:00,10324295.76,10324295.76,1,,,tasas feb/26,,,0.0,0.0,,,8532475.83,N,N,12.1.25.02,0.0,0.0,848618.27,,,,,,S
2026,1409,2026-03-13 00:00:00,GMADA,110,1110102000,2,50036,P,A,,,,,S,2026-03-13 00:00:00,122860.0,122860.0,1,2026-03-16 00:00:00,ERROR,fact,,,0.0,0.0,,,101537.19,N,N,,,,,,,,,,S
2026,1410,2026-03-13 00:00:00,GMADA,110,1110113000,20,50449,P,N,,,,,S,2026-03-13 00:00:00,67800.0,67800.0,1,,,caja chica seguridad,,,0.0,0.0,,,58080.98,N,N,,,,,,,,,,S
2025,4667,2025-06-12 00:00:00,GMADA,110,1110118000,25,1994,P,C,,,,2774,S,2025-06-12 00:00:00,9000.0,9000.0,1,,,flete,,,0.0,0.0,,,7438.01,N,N,,,,,,,,,,S
2025,4668,2025-06-12 00:00:00,GMADA,110,1110118000,25,1994,P,C,,,,2774,S,2025-06-12 00:00:00,7766.0,7766.0,1,,,flete,,,0.0,0.0,,,6418.18,N,N,,,,,,,,,,S
2025,4669,2025-06-12 00:00:00,GMADA,132,1110106000,7,2843,P,C,,,,2771,S,2025-06-12 00:00:00,1360000.0,1360000.0,1,,,VERDURAS,,,0.0,0.0,,,1360000.0,N,N,17.5.01.16,0.0,1905851.0,13961960.0,,,,,,S
2025,4670,2025-06-12 00:00:00,GMADA,110,1110101000,1,50008,P,C,,,,2769,S,2025-06-12 00:00:00,5611608.83,4556626.36,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,1054982.47,,,5611608.83,N,,,,,,,,,,,N
2025,4671,2025-06-12 00:00:00,GMADA,110,1110101000,1,50051,P,C,,,,3089,S,2025-06-12 00:00:00,673393.05,673393.05,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,673393.05,N,,,,,,,,,,,N
2025,4672,2025-06-12 00:00:00,GMADA,110,1110101000,1,50052,P,C,,,,3088,S,2025-06-12 00:00:00,269357.23,269357.23,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,269357.23,N,,,,,,,,,,,N
2025,4673,2025-06-12 00:00:00,GMADA,110,1110102000,2,50008,P,C,,,,2769,S,2025-06-12 00:00:00,427335.21,346996.19,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,80339.02,,,427335.21,N,,,,,,,,,,,N
2025,4674,2025-06-12 00:00:00,GMADA,110,1110102000,2,50008,P,C,,,,2769,S,2025-06-12 00:00:00,10788236.34,8780716.97,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,2007519.37,,,10788236.34,N,,,,,,,,,,,N
2025,4675,2025-06-12 00:00:00,GMADA,110,1110102000,2,50008,P,C,,,,2769,S,2025-06-12 00:00:00,1987502.23,1613851.81,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,373650.42,,,1987502.23,N,,,,,,,,,,,N
2025,4676,2025-06-12 00:00:00,GMADA,110,1110102000,2,50008,P,C,,,,2769,S,2025-06-12 00:00:00,2524620.04,2049991.48,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,474628.56,,,2524620.04,N,,,,,,,,,,,N
2025,4677,2025-06-12 00:00:00,GMADA,110,1110102000,2,50008,P,C,,,,2769,S,2025-06-12 00:00:00,3668610.94,2978912.08,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,689698.86,,,3668610.94,N,,,,,,,,,,,N
2025,4678,2025-06-12 00:00:00,GMADA,110,1110102000,2,50051,P,C,,,,3089,S,2025-06-12 00:00:00,51280.23,51280.23,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,51280.23,N,,,,,,,,,,,N
2025,4679,2025-06-12 00:00:00,GMADA,110,1110102000,2,50051,P,C,,,,3089,S,2025-06-12 00:00:00,440233.3,440233.3,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,440233.3,N,,,,,,,,,,,N
2025,4680,2025-06-12 00:00:00,GMADA,110,1110102000,2,50051,P,C,,,,3089,S,2025-06-12 00:00:00,238500.27,238500.27,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,238500.27,N,,,,,,,,,,,N
2025,4681,2025-06-12 00:00:00,GMADA,110,1110102000,2,50051,P,C,,,,3089,S,2025-06-12 00:00:00,302954.41,302954.41,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,302954.41,N,,,,,,,,,,,N
2025,4682,2025-06-12 00:00:00,GMADA,110,1110102000,2,50051,P,C,,,,3089,S,2025-06-12 00:00:00,1276872.02,1276872.02,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,1276872.02,N,,,,,,,,,,,N
2025,4683,2025-06-12 00:00:00,GMADA,110,1110102000,2,50052,P,C,,,,3088,S,2025-06-12 00:00:00,121181.76,121181.76,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,121181.76,N,,,,,,,,,,,N
2025,4684,2025-06-12 00:00:00,GMADA,110,1110102000,2,50052,P,C,,,,3088,S,2025-06-12 00:00:00,517835.34,517835.34,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,517835.34,N,,,,,,,,,,,N
2025,4685,2025-06-12 00:00:00,GMADA,110,1110102000,2,50052,P,C,,,,3088,S,2025-06-12 00:00:00,20512.09,20512.09,1,,,,Generado Automaticámente - Periodo 6/2025 - Tipo/Grupo 3/S A C,,0.0,0.0,,,20512.09,N,,,,,,,,,,,N
2025,8446,2025-10-21 00:00:00,GMADA,131,1110104000,5,2450,P,C,,,,4201,S,2025-10-21 00:00:00,5353000.0,5353000.0,1,,,ALIMENTOS,,,0.0,0.0,,,4423966.93,N,N,12.1.31.00,0.0,14024210.16,300740940.32,,,,,,S
2025,8448,2025-10-21 00:00:00,GMADA,110,1110106000,7,2330,P,C,,,,4649,S,2025-10-21 00:00:00,6968.91,6968.91,1,,,comb,,,0.0,0.0,,,5759.42,N,N,,,,,,,,,,S
2025,8449,2025-10-21 00:00:00,GMADA,110,1110108000,14,2330,P,C,,,,4649,S,2025-10-21 00:00:00,485523.81,479697.61,1,,,comb.,,,0.0,5826.2,,,401259.34,N,N,,,,,,,,,,S
2025,8452,2025-10-21 00:00:00,GMADA,110,1110108000,14,2330,P,C,,,,4649,S,2025-10-21 00:00:00,129574.42,129292.32,1,,,comb.,,,0.0,282.1,,,107086.29,N,N,,,,,,,,,,S
2025,8453,2025-10-21 00:00:00,GMADA,110,1110106000,7,2330,P,C,,,,4649,S,2025-10-21 00:00:00,103286.61,101579.39,1,,,comb,,,0.0,1707.22,,,85360.83,N,N,,,,,,,,,,S
2025,8455,2025-10-21 00:00:00,GMADA,110,1110106000,7,2330,P,C,,,,4649,S,2025-10-21 00:00:00,31036.5,30523.5,1,,,comb,,,0.0,513.0,,,25650.0,N,N,,,,,,,,,,S
2025,8456,2025-10-21 00:00:00,GMADA,110,1110109000,13,2330,P,C,,,,4649,S,2025-10-21 00:00:00,774732.14,752629.95,1,,,COMBUSTIBLES,,,0.0,22102.19,,,640274.49,N,N,,,,,,,,,,S
2025,8460,2025-10-21 00:00:00,GMADA,110,1110102000,2,2330,P,C,,,,4649,S,2025-10-21 00:00:00,18114.85,17815.43,1,,,comb.,,,0.0,299.42,,,14970.95,N,N,,,,,,,,,,S
2025,8463,2025-10-21 00:00:00,GMADA,110,1110102000,2,2330,P,A,,,,,S,2025-10-21 00:00:00,319650.21,310530.94,1,2025-11-13 00:00:00,ERROR,comb.,,,0.0,9119.27,,,264173.72,N,N,,,,,,,,,,S
2025,8464,2025-10-21 00:00:00,GMADA,110,1110106000,7,50031,P,C,,,,4192,S,2025-10-21 00:00:00,15000.0,15000.0,1,,,subs  Hebe Farias,,,0.0,0.0,,,12396.69,N,N,,,,,,,,,,S
2025,8465,2025-10-21 00:00:00,GMADA,110,1110109000,13,2281,P,C,,,,4221,S,2025-10-21 00:00:00,287155.0,283709.2,1,,,ACEITES,,,0.0,3445.8,,,287155.0,N,N,,,,,,,,,,S
2025,8466,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,2005815.0,1982661.03,1,2025-12-31 00:00:00,ERROR,medicamentos,,,0.0,23153.97,,,1657698.34,N,N,12.1.28.00,0.0,69954294.4,653760408.9,,,,,,S
2025,8467,2025-10-21 00:00:00,GMADA,131,1110104000,5,2302,P,C,,,,4219,S,2025-10-21 00:00:00,566234.0,566234.0,1,,,Insumos informatica,,,0.0,0.0,,,467961.98,N,N,12.1.31.00,0.0,19377210.16,300740940.32,,,,,,S
2025,8468,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,4518513.15,4443826.99,1,2025-12-31 00:00:00,ERROR,Insumos farmacia,,,0.0,74686.16,,,3734308.38,N,N,12.1.31.00,0.0,19943444.16,300740940.32,,,,,,S
2025,8469,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,4336620.92,4264941.23,1,2025-12-31 00:00:00,ERROR,prod farm,,,0.0,71679.69,,,3583984.23,N,N,12.1.31.00,0.0,24461957.31,300740940.32,,,,,,S
2025,8470,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,1151901.15,1132861.46,1,2025-12-31 00:00:00,ERROR,Insumos farmacia,,,0.0,19039.69,,,951984.42,N,N,12.1.31.00,0.0,28798578.23,300740940.32,,,,,,S
2025,8471,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-11-17 00:00:00,316839.0,311601.99,1,2025-12-31 00:00:00,ERROR,prod farm,,,0.0,5237.01,,,261850.41,N,N,12.1.31.00,0.0,29950479.38,300740940.32,,,,,,S
2025,8472,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,2238924.0,2201917.0,1,2025-12-31 00:00:00,ERROR,medicamentos,,,0.0,37007.0,,,1850350.41,N,N,12.1.28.00,0.0,71939909.4,653780608.9,,,,,,S
2025,8473,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,2222858.04,2186116.58,1,2025-12-31 00:00:00,ERROR,medicamentos,,,0.0,36741.46,,,1837072.76,N,N,12.1.28.00,0.0,74178833.4,653780608.9,,,,,,S
2025,8475,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,EXPED,1403,2025,,S,2025-10-21 00:00:00,904485.0,889534.84,1,2025-12-31 00:00:00,ERROR,descartables,,,0.0,14950.16,,,747508.26,N,N,12.1.28.00,0.0,76401691.44,653780608.9,,,,,,S
2025,8476,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,218611.0,214997.59,1,2025-12-31 00:00:00,ERROR,prod farm,,,0.0,3613.41,,,180670.24,N,N,12.1.31.00,0.0,30267318.38,300740940.32,,,,,,S
2025,8478,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,749939.0,737543.32,1,2025-12-31 00:00:00,ERROR,medicamentos,,,0.0,12395.68,,,619784.29,N,N,12.1.28.00,0.0,77306176.44,653780608.9,,,,,,S
2025,8479,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,3068040.0,3017328.59,1,2025-12-31 00:00:00,ERROR,medicamentos,,,0.0,50711.41,,,2535570.24,N,N,12.1.28.00,0.0,78056115.44,653780608.9,,,,,,S
2025,8481,2025-10-21 00:00:00,GMADA,131,1110104000,5,3165,P,A,,,,,S,2025-10-21 00:00:00,2961300.0,2912352.89,1,2025-12-31 00:00:00,ERROR,prod farm,,,0.0,48947.11,,,2447355.37,N,N,12.1.31.00,0.0,30485929.38,300740940.32,,,,,,S
2025,8483,2025-10-21 00:00:00,GMADA,132,1110106000,7,2208,P,C,,,,4216,S,2025-10-21 00:00:00,74400.0,74400.0,1,,,SERV  DE MANT,,,0.0,0.0,,,74400.0,N,N,11.4.07.00,0.0,43195748.08,214496379.71,,,,,,S
2025,8484,2025-10-21 00:00:00,GMADA,110,1110102000,2,360,P,C,,,,4223,S,2025-10-21 00:00:00,25000.0,25000.0,1,,,Reparaciones electricidad,,,0.0,0.0,,,25000.0,N,N,,,,,,,,,,S
2026,1294,2026-03-12 00:00:00,GMADA,131,1110111000,3,2421,P,C,,,,890,S,2026-03-12 00:00:00,100000.0,100000.0,1,,,Alquiler edificio,,,0.0,0.0,,,100000.0,N,N,12.1.03.03,0.0,1478390.15,45030683.39,,,,,,S
2026,1295,2026-03-12 00:00:00,GMADA,110,1110118000,25,17,P,C,,,,929,S,2026-03-12 00:00:00,325000.0,315814.05,1,,,reparac y repuestos,,,0.0,9185.95,,,268595.04,N,N,,,,,,,,,,S
2026,1296,2026-03-12 00:00:00,GMADA,110,1110109000,13,17,P,C,,,,929,S,2026-03-12 00:00:00,310000.0,301238.02,1,,,rep,,,0.0,8761.98,,,256198.34,N,N,,,,,,,,,,S
2026,1315,2026-03-12 00:00:00,GMADA,110,1110118000,25,17,P,N,,,,,S,2026-03-12 00:00:00,341600.0,331944.86,1,,,repuestos y herramientas,,,0.0,9655.14,,,282314.04,N,N,,,,,,,,,,S
2026,1316,2026-03-12 00:00:00,GMADA,110,1110118000,25,17,P,N,,,,,S,2026-03-12 00:00:00,536000.0,520850.25,1,,,arts de ferret,,,0.0,15149.75,,,442975.2,N,N,,,,,,,,,,S
2026,1317,2026-03-12 00:00:00,GMADA,110,1110118000,25,17,P,N,,,,,S,2026-03-12 00:00:00,726500.0,698955.95,1,,,arts de ferret,,,0.0,27544.05,,,600413.22,N,N,,,,,,,,,,S
2026,1318,2026-03-12 00:00:00,GMADA,110,1110118000,25,17,P,N,,,,,S,2026-03-12 00:00:00,673200.0,643045.09,1,,,Insumos maquinaria,,,0.0,30154.91,,,556363.63,N,N,,,,,,,,,,S
2026,1319,2026-03-12 00:00:00,GMADA,110,1110109000,13,17,P,N,,,,,S,2026-03-12 00:00:00,160500.0,153310.66,1,,,repuestos,,,0.0,7189.34,,,132644.62,N,N,,,,,,,,,,S
2026,1320,2026-03-12 00:00:00,GMADA,110,1110113000,20,17,P,N,,,,,S,2026-03-12 00:00:00,52000.0,49670.74,1,,,repuestos,,,0.0,2329.26,,,42975.2,N,N,,,,,,,,,,S
2026,1321,2026-03-12 00:00:00,GMADA,131,1110104000,5,1936,P,C,,,,899,S,2026-03-12 00:00:00,2100000.0,2100000.0,1,,,Uniformes personal,,,0.0,0.0,,,2100000.0,N,N,12.1.28.00,0.0,3064379.34,97397225.42,,,,,,S
2026,1322,2026-03-12 00:00:00,GMADA,110,1110118000,25,17,P,N,,,,,S,2026-03-12 00:00:00,100200.0,95711.71,1,,,REP,,,0.0,4488.29,,,82809.91,N,N,,,,,,,,,,S
2026,1323,2026-03-12 00:00:00,GMADA,110,1110102000,2,50002,P,C,,,,882,S,2026-03-12 00:00:00,58760.42,58760.42,1,,,linea 2267-431053,,,0.0,0.0,,,48562.33,N,N,,,,,,,,,,S
2026,1324,2026-03-12 00:00:00,GMADA,110,1110113000,20,1995,P,C,,,,915,S,2026-03-12 00:00:00,337800.0,337800.0,1,,,trabajos de carpint,,,0.0,0.0,,,337800.0,N,N,,,,,,,,,,S
2026,1326,2026-03-12 00:00:00,GMADA,110,1110102000,2,1962,P,C,,,,907,S,2026-03-12 00:00:00,140000.0,140000.0,1,,,cuadros,,,0.0,0.0,,,140000.0,N,N,,,,,,,,,,S
2026,1329,2026-03-12 00:00:00,GMADA,110,1110108000,14,2110,P,N,,,,,S,2026-03-12 00:00:00,70000.0,70000.0,1,,,prest,,,0.0,0.0,,,70000.0,N,N,,,,,,,,,,S
2026,1332,2026-03-12 00:00:00,GMADA,110,1110102000,2,2643,P,C,,,,884,S,2026-03-12 00:00:00,172800.0,169298.3,2,,,pasajes,,,0.0,3501.7,,,142809.91,N,N,,,,,,,,,,S
2026,1334,2026-03-12 00:00:00,GMADA,110,1110113000,20,2110,P,N,,,,,S,2026-03-12 00:00:00,225000.0,225000.0,1,,,trabajo de plomeria,,,0.0,0.0,,,225000.0,N,N,,,,,,,,,,S
